0.454071,0.114386,0.113572,0.138758,0.145525,0.212021,0.219721,0.231681,0.257275,0.234157,0.230808,0.231561,0.228752,0.228237,0.227509,0.227302,0.226073,0.223720,0.218790,0.219428,0.224484,0.228508,0.228551,0.320510,0.413053,0.404927,0.387314,0.359415,0.335923,0.284216,0.237031,0.166915
0.561311,0.164361,0.163267,0.193564,0.201113,0.264193,0.275735,0.293279,0.289310,0.258272,0.254494,0.255454,0.250809,0.255403,0.250710,0.250193,0.251260,0.246376,0.282933,0.284397,0.291696,0.298339,0.300406,0.399165,0.576713,0.560680,0.534536,0.504106,0.467483,0.382188,0.309711,0.219610
0.624682,0.200572,0.199096,0.304045,0.311977,0.384727,0.401934,0.427722,0.396987,0.350505,0.346102,0.348229,0.340381,0.349067,0.340418,0.339776,0.342457,0.335440,0.421827,0.424849,0.435474,0.437882,0.440947,0.528922,0.666798,0.621152,0.579982,0.546084,0.498036,0.399563,0.322524,0.226444
0.626602,0.208504,0.207049,0.289424,0.297367,0.371887,0.388925,0.416009,0.377427,0.325932,0.321388,0.322653,0.314821,0.322993,0.314608,0.313782,0.316303,0.309034,0.402063,0.405670,0.415867,0.418220,0.421495,0.513261,0.669058,0.627692,0.585831,0.554041,0.512962,0.420061,0.343257,0.244142
0.570212,0.219906,0.218488,0.285694,0.292973,0.366702,0.384417,0.414782,0.369411,0.314975,0.310687,0.311747,0.303411,0.311685,0.303336,0.302573,0.305425,0.297758,0.398520,0.402525,0.412093,0.411919,0.415628,0.496448,0.643251,0.596593,0.554337,0.527849,0.493111,0.405285,0.333467,0.242154
0.562240,0.219256,0.217793,0.287685,0.294949,0.373505,0.391833,0.424916,0.375789,0.316578,0.312398,0.312628,0.304116,0.310853,0.303173,0.302394,0.304635,0.297196,0.401781,0.405776,0.414964,0.412635,0.416354,0.490496,0.620230,0.571097,0.527170,0.504087,0.469983,0.389943,0.326111,0.240504
0.535985,0.214391,0.212998,0.283365,0.290502,0.367245,0.385327,0.417032,0.372002,0.316073,0.311987,0.312519,0.304178,0.310938,0.303409,0.302688,0.304824,0.297579,0.397444,0.401161,0.410448,0.408062,0.411567,0.482880,0.611219,0.561953,0.521027,0.500425,0.466992,0.389583,0.327610,0.244100
0.509690,0.210382,0.209009,0.271852,0.278753,0.352247,0.369998,0.400938,0.358236,0.304622,0.300694,0.301226,0.293113,0.299910,0.292610,0.291900,0.294007,0.286952,0.384009,0.387425,0.396957,0.394610,0.397910,0.467642,0.596065,0.547175,0.508501,0.489403,0.457014,0.380158,0.318764,0.236913
0.498283,0.200885,0.199543,0.273843,0.281208,0.349501,0.366374,0.393092,0.351885,0.302096,0.298349,0.298984,0.291203,0.298337,0.291199,0.290507,0.292312,0.286508,0.383126,0.386218,0.396454,0.395524,0.398460,0.471102,0.602647,0.554984,0.518772,0.500664,0.468515,0.389801,0.326851,0.242842
0.480343,0.194878,0.193577,0.271570,0.278935,0.346243,0.362878,0.388528,0.349414,0.301018,0.297316,0.297931,0.290217,0.297301,0.290275,0.289580,0.291343,0.285905,0.381137,0.384213,0.394610,0.394073,0.396825,0.470776,0.601462,0.555759,0.521537,0.503792,0.472102,0.393120,0.329674,0.245344
