0.665448,0.672936,0.548478,0.548009,0.495453,0.484551,0.360335,0.199700,0.100794,0.084606,0.075687,0.096514,0.056671,0.052664,0.036469,0.049652,0.062043,0.082909,0.081547,0.102417,0.110406,0.111505,0.125705,0.132457,0.156457,0.161505,0.176334,0.180254,0.178193,0.184862,0.159989,0.199017,0.206210,0.106444
0.698571,0.738507,0.608480,0.608515,0.561612,0.543300,0.398336,0.226273,0.126370,0.111008,0.089934,0.115174,0.067417,0.059961,0.049668,0.060630,0.072222,0.093631,0.091098,0.115425,0.123516,0.124759,0.140945,0.145667,0.171268,0.176430,0.192438,0.198615,0.196941,0.204542,0.176394,0.221522,0.231031,0.114080
0.716552,0.777307,0.621641,0.625154,0.583232,0.561111,0.412596,0.243101,0.143243,0.124914,0.100121,0.128796,0.074032,0.064453,0.057499,0.068649,0.079311,0.102959,0.100226,0.126063,0.134155,0.135317,0.153546,0.157355,0.184092,0.189243,0.205861,0.213602,0.211749,0.220172,0.190128,0.238783,0.249592,0.119896
0.660118,0.767755,0.575429,0.586016,0.560725,0.540052,0.435241,0.269823,0.177618,0.154380,0.124277,0.159160,0.095552,0.081739,0.074696,0.089906,0.105043,0.131882,0.127414,0.155564,0.167262,0.168891,0.193996,0.197947,0.230537,0.236561,0.255915,0.269319,0.266927,0.278728,0.241017,0.294498,0.307796,0.144605
0.519212,0.629657,0.472437,0.495021,0.478283,0.469246,0.405134,0.269402,0.226357,0.189585,0.140990,0.171541,0.116157,0.094988,0.091572,0.107337,0.129130,0.161968,0.155315,0.186017,0.196334,0.196369,0.225442,0.226704,0.260429,0.266297,0.286089,0.304922,0.304361,0.319426,0.277359,0.328697,0.343036,0.157837
0.468982,0.573770,0.427947,0.449260,0.437652,0.434824,0.410705,0.283677,0.253083,0.205723,0.159766,0.175350,0.122939,0.100987,0.104340,0.122480,0.149749,0.178530,0.172492,0.205462,0.220894,0.222258,0.254731,0.258721,0.298645,0.304857,0.326949,0.347797,0.346258,0.363135,0.317164,0.367029,0.379842,0.172935
0.394038,0.489816,0.356028,0.377448,0.369100,0.373729,0.376374,0.269082,0.259864,0.211862,0.164202,0.170328,0.130471,0.104672,0.113023,0.133391,0.165856,0.190424,0.185724,0.216748,0.236083,0.238355,0.267516,0.272750,0.313230,0.320501,0.344279,0.367297,0.366657,0.385015,0.335307,0.384316,0.396346,0.174537
0.338107,0.422435,0.315901,0.336158,0.331029,0.338712,0.339960,0.250002,0.259059,0.205489,0.161165,0.163874,0.133782,0.105507,0.117861,0.136232,0.169735,0.195110,0.189826,0.218975,0.240097,0.241210,0.266538,0.268749,0.304820,0.312005,0.334648,0.358309,0.358435,0.377766,0.330128,0.374250,0.385918,0.169524
0.294142,0.363122,0.266834,0.284336,0.282966,0.289201,0.308865,0.227736,0.248574,0.192704,0.152359,0.156903,0.133916,0.105062,0.119813,0.145271,0.180302,0.200421,0.196340,0.223570,0.246781,0.249201,0.274023,0.277693,0.314055,0.322379,0.345341,0.369572,0.370031,0.389714,0.342806,0.386297,0.396810,0.171544
0.270307,0.336061,0.247443,0.264969,0.262860,0.271904,0.298516,0.217439,0.232916,0.180576,0.150137,0.157684,0.137047,0.108035,0.118217,0.150056,0.183298,0.205830,0.201624,0.230248,0.256305,0.259464,0.285423,0.290519,0.327936,0.336842,0.359616,0.384393,0.384658,0.405138,0.356583,0.399466,0.410279,0.174392
