0.594131,0.798018,0.699178,0.712860,0.633577,0.584495,0.548718,0.512761,0.488870,0.464930,0.433031,0.423166,0.412860,0.405025,0.414132,0.403547,0.395731,0.372848,0.346242,0.328064,0.307336,0.301645,0.291508,0.282650,0.266063,0.260463,0.242581,0.230464,0.231195,0.220520,0.215195,0.192032
0.590995,0.880266,0.811655,0.828738,0.758882,0.708307,0.670230,0.629289,0.598822,0.569871,0.528891,0.520839,0.512719,0.500771,0.511832,0.495497,0.485249,0.458115,0.423715,0.403056,0.375626,0.370648,0.358431,0.346285,0.325213,0.317686,0.296381,0.280198,0.278552,0.265916,0.260120,0.231164
0.604768,0.888747,0.870061,0.885817,0.827083,0.783640,0.745922,0.703768,0.669731,0.639472,0.593982,0.586292,0.580058,0.564959,0.575094,0.556054,0.545198,0.516273,0.477657,0.456169,0.425316,0.420544,0.406932,0.392392,0.368374,0.359622,0.336001,0.317143,0.313949,0.299598,0.293878,0.261468
0.571121,0.838582,0.883930,0.924121,0.910182,0.891224,0.862831,0.830842,0.796802,0.764970,0.716128,0.705631,0.704611,0.687938,0.692639,0.674320,0.658438,0.624024,0.577174,0.555527,0.518740,0.511465,0.495640,0.477225,0.449436,0.439549,0.412203,0.390532,0.385130,0.367672,0.362575,0.326019
0.469820,0.699845,0.764753,0.816870,0.873349,0.880319,0.878341,0.866509,0.845582,0.812813,0.777395,0.763656,0.758497,0.748806,0.750820,0.735273,0.716263,0.679322,0.633209,0.610551,0.569076,0.555877,0.540859,0.521899,0.493963,0.484386,0.457113,0.435584,0.428804,0.411025,0.404512,0.367076
0.444575,0.628045,0.698989,0.752381,0.809900,0.844089,0.854382,0.849856,0.842535,0.813828,0.784975,0.770867,0.765490,0.762040,0.760198,0.749335,0.731300,0.693396,0.648282,0.623614,0.581852,0.565407,0.551114,0.531960,0.504453,0.495652,0.468839,0.448799,0.441824,0.424352,0.418389,0.381763
0.392526,0.533734,0.601009,0.650736,0.706771,0.757246,0.789532,0.801065,0.809730,0.789969,0.776881,0.761085,0.754062,0.758503,0.752532,0.743814,0.728165,0.693394,0.652508,0.627005,0.585687,0.565233,0.552906,0.535162,0.509154,0.501842,0.475740,0.457309,0.449101,0.432143,0.425181,0.388101
0.344944,0.465096,0.523493,0.569936,0.628918,0.680653,0.718735,0.745118,0.765202,0.752927,0.751213,0.735893,0.728042,0.738949,0.731737,0.725463,0.709312,0.674408,0.635519,0.608458,0.567138,0.545591,0.534896,0.518253,0.494643,0.487699,0.463208,0.446351,0.438020,0.422354,0.415661,0.381227
0.308041,0.412701,0.468414,0.508955,0.564979,0.614000,0.654181,0.685054,0.722741,0.721076,0.729671,0.715373,0.708372,0.724790,0.716371,0.709802,0.696571,0.663276,0.627653,0.599387,0.560142,0.537434,0.528188,0.512698,0.489551,0.483167,0.459474,0.442785,0.434100,0.418660,0.411425,0.378209
0.294398,0.382708,0.432564,0.468571,0.520307,0.568644,0.608868,0.641621,0.685402,0.690136,0.708940,0.694588,0.687739,0.709756,0.701770,0.694518,0.679712,0.648291,0.614631,0.583752,0.547190,0.523776,0.515396,0.501568,0.479993,0.474004,0.450771,0.435564,0.427208,0.412378,0.405284,0.373312
