0.439693,0.523131,0.599223,0.606887,0.624293,0.596944,0.578608,0.559430,0.561549,0.545932,0.545975,0.525979,0.548281,0.516987,0.530274,0.523928,0.541015,0.492689,0.482584,0.475443,0.472269,0.436011,0.448338,0.382863
0.492221,0.525194,0.598337,0.562388,0.584070,0.566465,0.553362,0.526058,0.531941,0.520617,0.513097,0.494016,0.500884,0.470536,0.476678,0.474935,0.487886,0.463542,0.451398,0.449134,0.451166,0.420949,0.429191,0.371766
0.449459,0.498451,0.556771,0.534992,0.551768,0.538169,0.528593,0.503210,0.507783,0.497989,0.492040,0.477611,0.483968,0.456960,0.464940,0.457580,0.471562,0.439546,0.431602,0.424094,0.426426,0.397746,0.406976,0.337216
0.434906,0.485191,0.542782,0.523766,0.540030,0.527871,0.519333,0.494961,0.499814,0.490107,0.484345,0.471020,0.476432,0.450423,0.457118,0.449345,0.463672,0.431246,0.425076,0.416966,0.419330,0.390687,0.400091,0.326852
0.453546,0.497409,0.561952,0.536483,0.554903,0.545905,0.529996,0.504363,0.513967,0.510904,0.507975,0.498059,0.501654,0.471489,0.470797,0.466564,0.480481,0.446645,0.438222,0.436113,0.435347,0.405105,0.411792,0.341274
0.480709,0.531764,0.600269,0.571647,0.593125,0.579736,0.565474,0.537492,0.548132,0.542985,0.541383,0.529666,0.533428,0.498755,0.497952,0.493806,0.508002,0.473398,0.469107,0.467052,0.466023,0.435056,0.441355,0.372235
0.483701,0.539389,0.611734,0.581704,0.604324,0.589835,0.574692,0.546143,0.558621,0.552299,0.552181,0.539402,0.543661,0.506790,0.505525,0.501638,0.516339,0.480336,0.476103,0.474132,0.472723,0.441689,0.447849,0.379890
0.497516,0.570778,0.653401,0.624751,0.649524,0.633266,0.619261,0.589430,0.604308,0.596070,0.596572,0.581738,0.586965,0.547572,0.546380,0.541443,0.557427,0.516544,0.511057,0.507268,0.506443,0.474107,0.481825,0.406492
0.498778,0.581849,0.673019,0.650524,0.679434,0.656783,0.646797,0.618338,0.635524,0.626750,0.631309,0.615011,0.623084,0.579297,0.580582,0.572791,0.586244,0.543800,0.538574,0.534916,0.533394,0.500041,0.508967,0.435241
0.452908,0.521124,0.600353,0.572924,0.598769,0.586192,0.572045,0.544746,0.559698,0.556011,0.559536,0.547820,0.553619,0.516308,0.513594,0.508883,0.521829,0.482443,0.476036,0.474501,0.472964,0.442750,0.449720,0.380776
