0.920283,0.929131,0.898633,0.869216,0.881307,0.890306,0.875891,0.836122,0.834336,0.810755,0.803866,0.799302,0.795006,0.791757,0.780039,0.779646,0.767143,0.761718,0.750019,0.725355,0.695268,0.685694,0.691042,0.677791,0.669968,0.663492,0.658369,0.653762,0.654139,0.647954,0.644720,0.644375,0.647224,0.643872,0.635185,0.652421,0.648453,0.644897,0.639063,0.637506,0.635453,0.634269,0.633795,0.627911,0.628209,0.621983,0.601753,0.548834
0.835879,0.936924,0.962642,0.972158,0.971564,0.944960,0.912855,0.852126,0.859194,0.847346,0.831858,0.816347,0.812944,0.812086,0.795946,0.799408,0.788481,0.783475,0.771834,0.752839,0.728089,0.721980,0.729664,0.714963,0.711401,0.705742,0.698274,0.693145,0.698010,0.688570,0.688213,0.689883,0.691823,0.688216,0.678490,0.693195,0.684320,0.680688,0.673601,0.671505,0.667986,0.665567,0.664536,0.659887,0.661822,0.657676,0.639731,0.585570
0.843462,0.930403,0.951977,0.968024,0.976914,0.961991,0.939506,0.895793,0.903353,0.890270,0.876977,0.858553,0.856023,0.855506,0.840238,0.842143,0.830490,0.824855,0.813115,0.792229,0.765901,0.758776,0.766072,0.751430,0.745138,0.738440,0.729999,0.724646,0.729825,0.720809,0.719305,0.720955,0.723698,0.719291,0.709151,0.723387,0.714723,0.710872,0.703085,0.700187,0.696528,0.694302,0.693230,0.688085,0.689291,0.683821,0.664143,0.606014
0.817885,0.877848,0.897116,0.917679,0.946239,0.960625,0.951898,0.921623,0.925007,0.911594,0.897018,0.881330,0.877363,0.880987,0.866865,0.867860,0.857136,0.852548,0.839760,0.818691,0.793421,0.785225,0.793550,0.781032,0.774371,0.764559,0.753575,0.747999,0.754951,0.743763,0.741714,0.745141,0.750103,0.746434,0.734678,0.747034,0.738248,0.735771,0.726715,0.722471,0.718237,0.715907,0.714946,0.708622,0.709055,0.702746,0.681981,0.620048
0.797518,0.855579,0.874484,0.895606,0.930456,0.948452,0.945621,0.923081,0.929593,0.922768,0.909662,0.891419,0.887482,0.892751,0.878632,0.882002,0.874714,0.869923,0.857291,0.836622,0.815384,0.806968,0.816933,0.806059,0.800146,0.789569,0.777778,0.772585,0.779131,0.767696,0.766524,0.769233,0.774547,0.769194,0.755908,0.765598,0.756539,0.754241,0.745360,0.740545,0.736417,0.733941,0.732905,0.726279,0.725612,0.718167,0.696757,0.633083
0.767498,0.816728,0.834684,0.856312,0.895409,0.916233,0.927377,0.927872,0.940214,0.938902,0.929765,0.909162,0.906339,0.910631,0.899741,0.902962,0.896712,0.892581,0.879650,0.858185,0.840375,0.833826,0.842318,0.831012,0.823592,0.812845,0.800487,0.794991,0.799105,0.785493,0.784748,0.787923,0.793207,0.786755,0.773604,0.779875,0.768794,0.766948,0.757501,0.751055,0.746559,0.744177,0.742852,0.736230,0.734955,0.725944,0.704493,0.638129
0.758301,0.822397,0.844839,0.868899,0.907114,0.925620,0.935857,0.918913,0.931634,0.934408,0.926096,0.902600,0.901660,0.907562,0.895688,0.903365,0.899433,0.895564,0.881526,0.861682,0.846988,0.840957,0.854120,0.845639,0.842708,0.830657,0.817266,0.812080,0.817024,0.803906,0.803493,0.805117,0.811276,0.803058,0.788100,0.794877,0.782098,0.779691,0.770679,0.764547,0.760695,0.758298,0.757084,0.750830,0.749323,0.740887,0.720715,0.655540
0.727792,0.773916,0.789458,0.806939,0.850602,0.873088,0.895618,0.901042,0.914284,0.923817,0.919950,0.908698,0.913815,0.918509,0.916320,0.922234,0.920465,0.921670,0.910116,0.888956,0.876901,0.870627,0.882960,0.874262,0.871004,0.857385,0.843170,0.835552,0.835997,0.817241,0.816649,0.817370,0.821345,0.809664,0.795890,0.799427,0.783833,0.783141,0.775400,0.768243,0.765257,0.762580,0.761248,0.755349,0.753822,0.745596,0.726469,0.663688
0.706074,0.746584,0.759754,0.777959,0.824263,0.847399,0.874106,0.879556,0.894894,0.909261,0.904522,0.893075,0.899781,0.907911,0.907828,0.913695,0.916204,0.918851,0.909676,0.892871,0.883263,0.876869,0.890020,0.883457,0.880868,0.866605,0.851100,0.844270,0.845532,0.823350,0.822409,0.823886,0.828021,0.816723,0.802128,0.803290,0.787114,0.786775,0.777985,0.770141,0.766418,0.763197,0.761936,0.755135,0.753592,0.745401,0.725906,0.661835
0.693099,0.731862,0.743074,0.758177,0.803118,0.825535,0.851898,0.854345,0.868589,0.885433,0.882093,0.869956,0.877431,0.887364,0.889242,0.898395,0.902513,0.906488,0.899010,0.883154,0.877776,0.870988,0.886947,0.883687,0.884825,0.872634,0.858270,0.851218,0.850129,0.827204,0.825551,0.825526,0.828562,0.816509,0.802685,0.803466,0.786199,0.785465,0.777710,0.769638,0.766376,0.763420,0.762243,0.755856,0.754495,0.746883,0.728978,0.667870
