0.704432,0.760077,0.736199,0.730882,0.726809,0.729006,0.719464,0.727355,0.707706,0.669456,0.633964,0.634445,0.641835,0.651961,0.646973,0.651614,0.659458,0.672869,0.664187,0.664192,0.667642,0.660903
0.805311,0.821112,0.797517,0.791097,0.758838,0.760193,0.762380,0.771727,0.757843,0.714705,0.680115,0.686172,0.700902,0.710674,0.702758,0.700498,0.706527,0.716649,0.712553,0.709499,0.706462,0.697228
0.831813,0.828801,0.822966,0.819886,0.758561,0.758361,0.763752,0.774778,0.757997,0.708455,0.676814,0.683945,0.703065,0.715642,0.706041,0.702747,0.709963,0.718056,0.717598,0.713099,0.707765,0.695897
0.802612,0.901725,0.894221,0.878360,0.789799,0.781093,0.795834,0.809399,0.797257,0.748734,0.714373,0.720778,0.741217,0.754481,0.745543,0.738347,0.751102,0.761443,0.761760,0.753687,0.750204,0.735384
0.798434,0.910689,0.918018,0.908543,0.813330,0.801237,0.821885,0.837763,0.830678,0.778629,0.741079,0.749432,0.770420,0.782009,0.774595,0.767308,0.778532,0.789571,0.788458,0.781167,0.777055,0.762783
0.810717,0.910491,0.932422,0.930377,0.831025,0.818880,0.845575,0.858701,0.857658,0.799160,0.759607,0.770755,0.795347,0.803585,0.795869,0.785143,0.792797,0.804861,0.804140,0.798428,0.792436,0.777612
0.774063,0.915572,0.929536,0.920993,0.813763,0.798851,0.825294,0.838978,0.837488,0.781818,0.744838,0.755542,0.780894,0.790451,0.784029,0.772671,0.782973,0.794526,0.794307,0.787340,0.782618,0.767033
0.722908,0.885886,0.884928,0.877613,0.800444,0.785554,0.800715,0.816043,0.807544,0.757508,0.722846,0.731918,0.754127,0.766260,0.762663,0.757711,0.766314,0.776477,0.772378,0.765005,0.765252,0.753547
0.702862,0.863331,0.874066,0.873345,0.813948,0.797920,0.809042,0.825929,0.810001,0.760372,0.725196,0.730571,0.748423,0.761748,0.760299,0.762866,0.767655,0.775356,0.766877,0.762595,0.765737,0.756144
0.706845,0.849946,0.868945,0.874294,0.822777,0.809176,0.821599,0.838126,0.824676,0.774079,0.737658,0.742941,0.759643,0.771963,0.770226,0.772431,0.774816,0.781867,0.771757,0.768082,0.770835,0.761060
0.684058,0.818607,0.842287,0.852077,0.816175,0.804109,0.813874,0.830802,0.818901,0.771694,0.736384,0.740400,0.755414,0.767604,0.765591,0.768478,0.768220,0.773259,0.760462,0.756839,0.760449,0.749069
0.679478,0.801870,0.833187,0.848483,0.835953,0.824654,0.833630,0.848998,0.836265,0.792683,0.755008,0.756190,0.766964,0.779870,0.777877,0.784344,0.780256,0.786835,0.771863,0.771247,0.775284,0.763325
0.653775,0.767659,0.801274,0.817791,0.809500,0.798905,0.811474,0.826636,0.815538,0.777696,0.742337,0.742469,0.751847,0.765659,0.763886,0.770877,0.764561,0.770802,0.755318,0.754883,0.758454,0.746407
0.672361,0.768023,0.807809,0.828555,0.802496,0.795626,0.818241,0.834723,0.832432,0.792273,0.755753,0.759060,0.774311,0.786928,0.781642,0.781125,0.772263,0.776243,0.761329,0.760241,0.761911,0.746459
0.673317,0.754798,0.801369,0.827498,0.787782,0.782340,0.813617,0.832033,0.841006,0.798114,0.761335,0.770998,0.791535,0.801138,0.794263,0.787770,0.776789,0.780277,0.766089,0.764708,0.764886,0.747084
0.677369,0.747735,0.800529,0.829426,0.769997,0.767258,0.810446,0.829651,0.848026,0.808725,0.770831,0.783999,0.809759,0.816203,0.806795,0.793684,0.783329,0.784308,0.770233,0.765877,0.765015,0.745266
0.662219,0.714497,0.771207,0.802409,0.746323,0.746271,0.794484,0.813336,0.836742,0.802508,0.765758,0.781527,0.808006,0.812345,0.801163,0.785749,0.772399,0.772558,0.757697,0.753888,0.752724,0.732247
0.648546,0.698001,0.756202,0.788358,0.730011,0.730695,0.781196,0.800494,0.824964,0.792502,0.756235,0.772592,0.798933,0.802591,0.791448,0.776556,0.762388,0.762980,0.747909,0.744594,0.743416,0.723482
0.615399,0.661804,0.721240,0.753594,0.703421,0.706646,0.759575,0.776374,0.805323,0.779110,0.741925,0.757695,0.783765,0.786327,0.772765,0.754221,0.737793,0.738828,0.721804,0.718502,0.719185,0.699964
0.627999,0.678756,0.736537,0.769206,0.717345,0.719992,0.770724,0.789135,0.815685,0.789173,0.752985,0.768470,0.793390,0.796716,0.784179,0.767862,0.752284,0.753983,0.737406,0.733818,0.734189,0.714963
0.600363,0.647575,0.706268,0.738168,0.693918,0.696944,0.747348,0.763401,0.793903,0.772420,0.736852,0.752194,0.777280,0.780614,0.766148,0.747816,0.730380,0.731779,0.713666,0.709661,0.710894,0.691760
0.589023,0.649253,0.700002,0.729361,0.691646,0.695102,0.740837,0.758901,0.781779,0.762757,0.729652,0.742614,0.764031,0.768508,0.757640,0.746823,0.730502,0.732470,0.713491,0.711229,0.714018,0.696739
0.568054,0.634385,0.674750,0.701603,0.678707,0.683079,0.720492,0.741503,0.755137,0.738004,0.709250,0.719726,0.737772,0.745495,0.736614,0.733326,0.716937,0.719133,0.699001,0.698238,0.702867,0.686417
0.568169,0.633962,0.675664,0.702794,0.679288,0.682527,0.718851,0.740170,0.753903,0.735009,0.706471,0.716987,0.734565,0.742690,0.734725,0.732018,0.715773,0.718736,0.698748,0.697988,0.702139,0.685818
0.577282,0.636143,0.684326,0.713396,0.679162,0.681610,0.721075,0.741641,0.759824,0.735027,0.704300,0.716636,0.734886,0.743598,0.734939,0.727864,0.712131,0.716790,0.698665,0.697499,0.701033,0.685030
0.562988,0.614521,0.660830,0.688291,0.661759,0.664911,0.702484,0.721908,0.738614,0.716776,0.686842,0.696742,0.712871,0.721774,0.713788,0.706985,0.690682,0.693975,0.675884,0.674614,0.678162,0.662859
0.557202,0.598172,0.648905,0.676504,0.654532,0.658963,0.695896,0.711040,0.731393,0.710489,0.680118,0.689009,0.705664,0.713502,0.704517,0.693608,0.677729,0.679701,0.662561,0.660158,0.662585,0.646171
0.582247,0.618526,0.673566,0.700241,0.654980,0.657710,0.700466,0.717056,0.740873,0.713873,0.681678,0.693460,0.712208,0.719210,0.710355,0.696658,0.682506,0.685786,0.671467,0.668107,0.668817,0.652253
0.585343,0.620901,0.670989,0.695634,0.646873,0.648716,0.689506,0.709036,0.729675,0.702112,0.671796,0.683332,0.700802,0.709166,0.702228,0.691628,0.678979,0.681982,0.669174,0.666556,0.666347,0.649424
0.585492,0.616978,0.678922,0.702822,0.643418,0.642836,0.685913,0.701654,0.728425,0.692546,0.659546,0.673452,0.692255,0.699122,0.690599,0.671596,0.661288,0.667537,0.657292,0.653405,0.649901,0.634058
0.590582,0.629411,0.687101,0.709979,0.647751,0.646076,0.687693,0.705454,0.730987,0.693763,0.661866,0.676626,0.695540,0.702589,0.695551,0.679134,0.670121,0.677256,0.667649,0.664571,0.660946,0.644520
0.611873,0.650945,0.707841,0.730117,0.662647,0.660659,0.701292,0.718773,0.743888,0.704529,0.673213,0.689145,0.709861,0.715726,0.709639,0.693337,0.685864,0.693149,0.684584,0.680249,0.675439,0.657674
0.584347,0.626752,0.681084,0.700675,0.632000,0.629053,0.670257,0.688226,0.710750,0.672821,0.642878,0.657599,0.675500,0.682061,0.676405,0.660968,0.653485,0.660650,0.652953,0.650666,0.645640,0.629708
0.514065,0.558009,0.604457,0.621292,0.566309,0.563850,0.601297,0.619788,0.636985,0.606556,0.579248,0.589822,0.599985,0.608778,0.603383,0.592196,0.584613,0.591669,0.584495,0.585629,0.582349,0.569359
0.487508,0.541591,0.584159,0.600306,0.540622,0.535688,0.572440,0.593563,0.609681,0.577705,0.550991,0.563530,0.573155,0.580756,0.578343,0.571548,0.564702,0.573814,0.566957,0.570754,0.567683,0.555939
0.494667,0.542168,0.581213,0.596637,0.550075,0.548152,0.582224,0.601329,0.614855,0.587016,0.561864,0.570858,0.579074,0.587738,0.583431,0.576243,0.567797,0.573648,0.564734,0.567248,0.564843,0.553191
