0.290224,0.277231,0.285970,0.275212,0.270605,0.272801,0.276642,0.257284,0.253155,0.254103,0.254921,0.255216,0.255747,0.255632,0.254802,0.248737,0.251409,0.245806,0.241888,0.237327,0.228061,0.204194,0.185668,0.179096,0.175342,0.172229,0.163308,0.157044
0.420600,0.450310,0.449219,0.426749,0.425820,0.414601,0.437284,0.419954,0.406013,0.404152,0.393220,0.390131,0.388129,0.379056,0.375760,0.370875,0.368239,0.358792,0.346932,0.360825,0.344560,0.307566,0.290222,0.274632,0.267667,0.263805,0.258909,0.243033
0.472165,0.492533,0.493503,0.470807,0.468938,0.454894,0.476669,0.454552,0.439024,0.434674,0.421440,0.418055,0.416694,0.406150,0.402744,0.396747,0.393395,0.382882,0.369460,0.384673,0.369858,0.331899,0.314891,0.298245,0.291350,0.286720,0.278959,0.262852
0.518815,0.541711,0.541483,0.506137,0.499266,0.480707,0.503097,0.472782,0.450438,0.446771,0.431400,0.425322,0.423503,0.413504,0.410817,0.402926,0.400193,0.387526,0.374192,0.391410,0.375424,0.333842,0.315575,0.301623,0.294848,0.291429,0.284939,0.270216
0.613901,0.729578,0.706379,0.638916,0.620343,0.587379,0.619619,0.563514,0.541991,0.537020,0.525511,0.526970,0.526177,0.511492,0.502458,0.496986,0.491300,0.479312,0.467197,0.469348,0.452272,0.423931,0.396726,0.379269,0.368225,0.366036,0.357803,0.343778
0.642771,0.762346,0.742108,0.672303,0.659649,0.628551,0.661834,0.608749,0.587475,0.581291,0.568890,0.569260,0.568821,0.554254,0.545667,0.541878,0.536108,0.523861,0.511991,0.510692,0.494119,0.460099,0.431602,0.412172,0.399934,0.395656,0.386027,0.368938
0.666663,0.775059,0.760190,0.693292,0.683811,0.649534,0.680061,0.626937,0.604814,0.596255,0.583675,0.584145,0.584953,0.569451,0.559453,0.557117,0.548936,0.535298,0.524255,0.520815,0.505691,0.472891,0.445136,0.426247,0.414053,0.409990,0.399809,0.381789
0.565994,0.666704,0.653823,0.594463,0.598742,0.575475,0.607235,0.558188,0.533884,0.518213,0.515406,0.516578,0.524348,0.513684,0.510492,0.511415,0.501487,0.484519,0.465482,0.453433,0.438368,0.414588,0.390767,0.381481,0.371219,0.362575,0.350060,0.331406
0.520314,0.628985,0.614819,0.564982,0.576715,0.559727,0.590734,0.555790,0.537094,0.520989,0.519613,0.522682,0.530181,0.514702,0.508213,0.509832,0.495273,0.481247,0.463305,0.446383,0.430842,0.403927,0.376882,0.362324,0.351545,0.342384,0.327965,0.311527
0.629538,0.651492,0.682256,0.680928,0.694753,0.673583,0.692944,0.649664,0.625254,0.610149,0.607285,0.608469,0.609388,0.598715,0.587650,0.590289,0.580680,0.570072,0.560392,0.552208,0.545139,0.518105,0.486508,0.474867,0.465326,0.456759,0.435875,0.419124
0.605165,0.615440,0.627263,0.617563,0.628074,0.610319,0.627161,0.601755,0.588839,0.582552,0.585433,0.590360,0.590409,0.582330,0.571382,0.574888,0.566833,0.557079,0.553592,0.542189,0.529782,0.502402,0.469902,0.456242,0.446571,0.440380,0.422201,0.404306
0.735705,0.791277,0.803437,0.793871,0.806189,0.788528,0.813014,0.782469,0.763011,0.749988,0.746874,0.749321,0.749537,0.738105,0.725912,0.725321,0.715929,0.700927,0.687896,0.679080,0.660954,0.626078,0.584198,0.565155,0.552057,0.544461,0.526867,0.504416
0.746068,0.803815,0.816407,0.808203,0.816383,0.800290,0.829311,0.797551,0.776520,0.766405,0.764258,0.766818,0.764894,0.755817,0.745434,0.740331,0.732635,0.717685,0.702972,0.696648,0.677789,0.637177,0.594418,0.575424,0.562253,0.553825,0.536719,0.514878
0.591902,0.648450,0.662147,0.666155,0.684564,0.680276,0.708757,0.707216,0.695395,0.687499,0.692148,0.698464,0.698440,0.695057,0.686887,0.689934,0.682647,0.671194,0.665461,0.655804,0.639175,0.584072,0.547262,0.525736,0.513410,0.503362,0.486382,0.458828
0.445186,0.461377,0.472870,0.492584,0.510918,0.502159,0.515849,0.513212,0.501170,0.500026,0.492921,0.486333,0.486205,0.484712,0.477772,0.481603,0.469877,0.459370,0.463513,0.458434,0.452653,0.433256,0.414850,0.405065,0.399853,0.401035,0.393202,0.381051
0.424797,0.439534,0.448894,0.455244,0.460614,0.457035,0.467689,0.466528,0.456162,0.454824,0.449077,0.441703,0.440057,0.441367,0.438622,0.431684,0.430139,0.422410,0.418795,0.422824,0.413416,0.378756,0.359334,0.349537,0.342978,0.341777,0.340618,0.326428
0.354637,0.401585,0.399628,0.375782,0.384467,0.375363,0.403607,0.395109,0.376410,0.379571,0.368903,0.360729,0.365830,0.367874,0.367297,0.364116,0.358073,0.347048,0.340149,0.337898,0.326088,0.289663,0.273430,0.266790,0.258654,0.256769,0.252420,0.245027
