0.611659,0.588356,0.588476,0.573231,0.371908,0.371908,0.371916,0.372894,0.372904,0.372915,0.372924,0.372933,0.372940,0.373360,0.373369,0.373383,0.373431,0.373405,0.373416,0.373429,0.373445,0.373453,0.373469,0.373561,0.373562,0.373675,0.373688,0.374507,0.375045,0.171757,0.218683,0.145104
0.564679,0.542071,0.529712,0.510727,0.345912,0.345914,0.345913,0.346268,0.346195,0.346184,0.346193,0.346200,0.346203,0.346040,0.346044,0.346053,0.346077,0.346064,0.346071,0.346047,0.346059,0.346067,0.346076,0.346007,0.346008,0.346055,0.346062,0.346634,0.347033,0.150581,0.190742,0.130474
0.692298,0.670761,0.614224,0.591979,0.418218,0.418218,0.418224,0.419772,0.419759,0.419769,0.419777,0.419787,0.419798,0.420194,0.420207,0.420219,0.420277,0.420268,0.420278,0.420324,0.420340,0.420345,0.420364,0.420454,0.420456,0.420602,0.420607,0.421495,0.422096,0.196570,0.237180,0.150727
0.692049,0.709775,0.646257,0.628719,0.504751,0.504751,0.504749,0.503790,0.503799,0.503811,0.503819,0.503827,0.503835,0.503758,0.503766,0.503779,0.503835,0.503822,0.503831,0.503869,0.503885,0.503893,0.503906,0.503989,0.503988,0.504064,0.504073,0.504895,0.505420,0.212232,0.255087,0.163099
0.652846,0.679153,0.594647,0.586391,0.532853,0.532853,0.532850,0.531251,0.531206,0.531192,0.531197,0.531203,0.531211,0.530749,0.530755,0.530762,0.530807,0.530808,0.530813,0.530842,0.530855,0.530863,0.530873,0.530807,0.530807,0.530891,0.530879,0.531639,0.532101,0.213440,0.241996,0.158592
0.340509,0.360717,0.456210,0.452569,0.300187,0.300187,0.300196,0.301429,0.301467,0.301485,0.301495,0.301502,0.301505,0.301527,0.301538,0.301553,0.301586,0.301560,0.301574,0.301589,0.301602,0.301608,0.301621,0.301721,0.301723,0.301790,0.301807,0.302536,0.303017,0.129262,0.174325,0.182665
0.463846,0.487357,0.502567,0.498799,0.369134,0.369135,0.369136,0.367847,0.367826,0.367830,0.367838,0.367846,0.367850,0.367571,0.367581,0.367593,0.367632,0.367616,0.367626,0.367638,0.367651,0.367661,0.367671,0.367681,0.367683,0.367760,0.367772,0.368508,0.368912,0.154423,0.206560,0.163531
0.490541,0.497814,0.453179,0.447689,0.344071,0.344071,0.344071,0.343515,0.343457,0.343442,0.343447,0.343452,0.343457,0.342764,0.342771,0.342777,0.342813,0.342813,0.342819,0.342854,0.342865,0.342872,0.342882,0.342871,0.342872,0.342938,0.342922,0.343568,0.343925,0.149489,0.183341,0.142802
0.363400,0.367286,0.383485,0.378036,0.263853,0.263854,0.263856,0.264207,0.264193,0.264194,0.264198,0.264203,0.264209,0.264040,0.264048,0.264057,0.264087,0.264077,0.264085,0.264106,0.264117,0.264122,0.264132,0.264157,0.264159,0.264211,0.264214,0.264845,0.265190,0.103501,0.143495,0.118783
0.248927,0.282658,0.245984,0.239808,0.207838,0.207838,0.207833,0.206160,0.206181,0.206199,0.206202,0.206206,0.206211,0.205793,0.205803,0.205808,0.205836,0.205839,0.205844,0.205887,0.205895,0.205899,0.205904,0.206004,0.206005,0.206025,0.206034,0.206539,0.206755,0.113607,0.129570,0.079439
