0.374526,0.441712,0.531802,0.587124,0.604464,0.568868,0.545954,0.500451,0.499522,0.511839,0.518244,0.540896,0.532641,0.507664,0.497947,0.507576
0.476467,0.548320,0.622682,0.659803,0.668918,0.631938,0.609918,0.561922,0.561606,0.573008,0.575915,0.584647,0.568708,0.539031,0.522996,0.535368
0.490131,0.556804,0.617546,0.635706,0.642264,0.601929,0.577889,0.529176,0.528609,0.539150,0.541821,0.552601,0.535833,0.507234,0.493832,0.504023
0.482599,0.545012,0.601887,0.621488,0.627356,0.589415,0.564792,0.518043,0.515586,0.524387,0.525362,0.535234,0.519103,0.490354,0.477941,0.487753
0.482035,0.558965,0.642166,0.681671,0.683315,0.635993,0.615029,0.564876,0.566601,0.582359,0.589805,0.607560,0.596821,0.570159,0.557075,0.568492
0.522067,0.603416,0.687862,0.726698,0.728265,0.677893,0.655279,0.601388,0.601421,0.616252,0.624094,0.642361,0.630598,0.603363,0.589361,0.601192
0.523039,0.606187,0.694824,0.739509,0.741283,0.690699,0.667613,0.612817,0.611935,0.625806,0.633550,0.652033,0.640454,0.613082,0.598907,0.611346
0.547853,0.630652,0.724530,0.780619,0.783667,0.736422,0.710774,0.654488,0.651208,0.662359,0.668482,0.685432,0.671253,0.641397,0.626537,0.639471
0.539787,0.624818,0.725101,0.788873,0.792836,0.748133,0.724557,0.671644,0.666047,0.675757,0.681664,0.696898,0.680925,0.652856,0.637200,0.647853
0.478905,0.560722,0.668163,0.725031,0.725939,0.681735,0.661736,0.610401,0.610979,0.623951,0.631697,0.650234,0.640613,0.614708,0.600828,0.611647
0.465696,0.543555,0.655684,0.719486,0.721245,0.679741,0.660399,0.610381,0.611675,0.622524,0.629945,0.648007,0.639238,0.612868,0.599024,0.608561
0.482290,0.559010,0.670170,0.735661,0.740415,0.702309,0.682681,0.631865,0.634522,0.646151,0.653669,0.673181,0.663558,0.635502,0.621272,0.631059
0.479225,0.557436,0.669372,0.742749,0.749033,0.716298,0.698261,0.651338,0.654476,0.668203,0.675866,0.696809,0.687850,0.660558,0.646213,0.657294
0.468602,0.546857,0.656823,0.727961,0.734746,0.701522,0.684937,0.639985,0.644639,0.660553,0.668763,0.690567,0.682993,0.656773,0.643272,0.654354
0.456502,0.534398,0.642994,0.709517,0.719620,0.689119,0.674273,0.631944,0.638862,0.656232,0.664658,0.686176,0.676614,0.649321,0.635815,0.645381
0.439548,0.516155,0.614414,0.670797,0.679381,0.644608,0.630968,0.592133,0.600600,0.624012,0.633865,0.658807,0.652310,0.628703,0.618777,0.628084
0.417496,0.491345,0.583993,0.639354,0.649738,0.621372,0.609750,0.581472,0.592064,0.619137,0.629176,0.655585,0.651077,0.630688,0.623250,0.633178
0.390886,0.462004,0.552688,0.610019,0.621585,0.597378,0.587720,0.565512,0.577851,0.607983,0.618723,0.647016,0.645257,0.626526,0.620415,0.630791
0.356347,0.425112,0.513504,0.573374,0.585073,0.567754,0.560738,0.545832,0.559967,0.593849,0.605944,0.636715,0.636651,0.621224,0.616369,0.627996
0.336092,0.402973,0.488624,0.547152,0.559959,0.546701,0.540293,0.529731,0.544132,0.580663,0.593658,0.629252,0.630600,0.619164,0.616358,0.630943
0.322265,0.387549,0.470458,0.527934,0.541475,0.529739,0.523799,0.515162,0.530079,0.568510,0.582274,0.619497,0.622073,0.612338,0.610517,0.626020
0.297909,0.360334,0.437393,0.494259,0.507841,0.502764,0.497626,0.493217,0.507952,0.549406,0.563337,0.603428,0.606513,0.600397,0.600199,0.618447
0.282114,0.344365,0.419370,0.477312,0.490142,0.486708,0.482024,0.478162,0.492090,0.533800,0.548356,0.590269,0.594255,0.590672,0.591211,0.611869
0.271035,0.331863,0.405109,0.463036,0.475203,0.472544,0.467910,0.463838,0.477637,0.519514,0.534931,0.578142,0.583052,0.581102,0.582033,0.604068
0.271563,0.332825,0.403609,0.459396,0.471291,0.466568,0.461542,0.456498,0.469950,0.512201,0.527715,0.571765,0.577112,0.575081,0.576230,0.598776
0.263191,0.323903,0.392255,0.447844,0.459454,0.455123,0.450347,0.446035,0.459187,0.501219,0.516751,0.561279,0.567167,0.565884,0.567281,0.590093
0.256755,0.316957,0.383940,0.439981,0.451141,0.447534,0.442975,0.438778,0.451731,0.493752,0.509443,0.554445,0.560833,0.560381,0.561608,0.584845
0.254132,0.313962,0.380149,0.436921,0.447198,0.442513,0.437317,0.432586,0.445230,0.486513,0.502037,0.547368,0.554236,0.553970,0.555402,0.579383
0.252527,0.312117,0.377431,0.434232,0.444115,0.438589,0.433063,0.427974,0.440495,0.481216,0.496526,0.542099,0.549379,0.549303,0.550734,0.575034
0.250729,0.310522,0.375120,0.431517,0.440767,0.434447,0.428998,0.423419,0.436019,0.476805,0.492213,0.537863,0.545668,0.545954,0.547626,0.572289
0.249536,0.308764,0.373026,0.429357,0.438388,0.432103,0.426459,0.420691,0.433230,0.473597,0.488888,0.534735,0.542688,0.543230,0.545033,0.569836
0.251126,0.310652,0.374340,0.430135,0.438722,0.431204,0.425256,0.418814,0.431161,0.471142,0.486433,0.532492,0.540677,0.541190,0.543111,0.568294
0.251772,0.311273,0.374532,0.429886,0.438316,0.430346,0.424330,0.417719,0.429887,0.469753,0.484895,0.530716,0.538991,0.539375,0.541423,0.566928
0.253123,0.311987,0.374287,0.428202,0.436275,0.427767,0.421338,0.414459,0.426421,0.466083,0.480887,0.526619,0.534946,0.535516,0.537810,0.563334
0.254679,0.313640,0.374895,0.427711,0.435529,0.426331,0.419859,0.412814,0.424769,0.464362,0.479060,0.524668,0.533083,0.533477,0.536010,0.561624
0.257156,0.315836,0.377080,0.429532,0.437532,0.427964,0.421088,0.413564,0.425377,0.464765,0.479248,0.524819,0.533302,0.533631,0.536305,0.562069
0.258031,0.316428,0.377705,0.430707,0.438552,0.428649,0.421487,0.413854,0.425137,0.463671,0.477953,0.523457,0.531988,0.532373,0.535167,0.560927
0.259510,0.317713,0.378565,0.431076,0.439037,0.428827,0.421376,0.413608,0.424764,0.462755,0.476872,0.522245,0.530468,0.530547,0.533340,0.558927
0.257053,0.314042,0.374809,0.427109,0.435513,0.425924,0.418261,0.410580,0.421325,0.458076,0.471457,0.516095,0.523845,0.523881,0.526690,0.551931
0.176576,0.219588,0.268055,0.305160,0.315052,0.307968,0.303710,0.296022,0.303424,0.327021,0.335926,0.366658,0.370315,0.369582,0.371903,0.389860
