0.698390,0.667655,0.531260,0.516931,0.472326,0.456379,0.321403,0.196278,0.113616,0.097342,0.087916,0.080042,0.049533,0.044404,0.044845,0.052619,0.054869,0.078463,0.076507,0.096024,0.107596,0.108692,0.120834,0.121631,0.142692,0.147019,0.158684,0.164501,0.156918,0.166325,0.139625,0.179688,0.185580,0.084513
0.707248,0.746608,0.628401,0.618141,0.584785,0.556527,0.400929,0.232563,0.137720,0.121970,0.098190,0.113095,0.065972,0.054321,0.051521,0.059287,0.065712,0.089639,0.085846,0.108791,0.117026,0.118499,0.133887,0.136644,0.161871,0.166579,0.181845,0.188043,0.184160,0.192622,0.160600,0.210967,0.222840,0.109749
0.706824,0.779653,0.581390,0.581264,0.558117,0.526651,0.380368,0.245690,0.170270,0.150008,0.108695,0.129364,0.072537,0.057737,0.074250,0.078236,0.079329,0.100875,0.096169,0.119597,0.127167,0.128786,0.144823,0.148006,0.175548,0.179788,0.195660,0.205748,0.202394,0.211711,0.175625,0.230519,0.249273,0.108853
0.667847,0.764893,0.559233,0.567822,0.550027,0.521384,0.395406,0.251200,0.174229,0.149604,0.114049,0.138943,0.076373,0.061515,0.070864,0.076874,0.083353,0.106118,0.102160,0.129120,0.135513,0.136394,0.155323,0.158586,0.188702,0.192804,0.209185,0.219715,0.215849,0.225921,0.188107,0.243963,0.262764,0.122434
0.586466,0.703907,0.506694,0.525656,0.519889,0.489884,0.377045,0.245170,0.185909,0.156759,0.113857,0.148307,0.081954,0.066715,0.070986,0.076037,0.084746,0.112418,0.106441,0.133018,0.136730,0.136556,0.157920,0.158640,0.186330,0.189648,0.204528,0.216395,0.213275,0.223006,0.186378,0.240071,0.259385,0.120401
0.541854,0.685059,0.484121,0.509859,0.499113,0.481405,0.378792,0.256347,0.202259,0.171273,0.124913,0.159327,0.088301,0.072412,0.078567,0.082465,0.092539,0.117595,0.112536,0.139004,0.143444,0.143665,0.166518,0.166838,0.196381,0.199739,0.215012,0.228785,0.225445,0.236458,0.198617,0.253328,0.270965,0.122133
0.515403,0.651381,0.456579,0.482388,0.472175,0.458604,0.373173,0.254112,0.214056,0.180230,0.130084,0.163845,0.093007,0.076332,0.081976,0.085663,0.097172,0.119023,0.114238,0.139396,0.144763,0.145609,0.168383,0.168588,0.197075,0.200114,0.214948,0.229780,0.227741,0.239091,0.201442,0.256632,0.274331,0.119313
0.480005,0.613018,0.420570,0.447384,0.439986,0.426246,0.350934,0.247359,0.216123,0.180510,0.134156,0.169785,0.097487,0.079427,0.082068,0.089080,0.101040,0.121108,0.116734,0.141063,0.146763,0.147413,0.167919,0.168173,0.195194,0.198402,0.213017,0.228342,0.226131,0.237534,0.199602,0.254550,0.273470,0.114037
0.460104,0.581439,0.396523,0.421531,0.416720,0.403346,0.345293,0.246774,0.234291,0.191612,0.145311,0.168622,0.102846,0.082022,0.088847,0.098485,0.112033,0.131059,0.126894,0.152111,0.160496,0.161599,0.182667,0.184325,0.212868,0.216835,0.232137,0.248359,0.244858,0.256920,0.216182,0.272550,0.294319,0.122598
0.438024,0.550487,0.368193,0.392624,0.388814,0.375314,0.324480,0.230870,0.215067,0.173722,0.136928,0.167988,0.102281,0.081494,0.086187,0.098196,0.113007,0.130924,0.127778,0.151416,0.160750,0.162773,0.184292,0.187179,0.215688,0.219932,0.234856,0.251166,0.247707,0.259538,0.219638,0.275451,0.299487,0.125406
0.411644,0.516961,0.345881,0.370752,0.363371,0.357452,0.308488,0.227928,0.219199,0.175693,0.137878,0.161683,0.102557,0.081806,0.089363,0.103603,0.117111,0.135443,0.131123,0.153923,0.165216,0.167128,0.188654,0.191799,0.220156,0.224741,0.238827,0.255246,0.251087,0.263163,0.222940,0.278558,0.303139,0.121838
0.407707,0.509431,0.341647,0.364213,0.359963,0.350496,0.300619,0.222510,0.216020,0.173921,0.135721,0.158761,0.099110,0.079999,0.090364,0.103381,0.115631,0.133674,0.128762,0.150725,0.162229,0.164447,0.185047,0.188419,0.216134,0.220491,0.233893,0.249967,0.245784,0.257656,0.217870,0.273008,0.299688,0.119135
0.395096,0.506122,0.332699,0.355361,0.354642,0.342985,0.294533,0.220722,0.211429,0.170491,0.133999,0.158295,0.097461,0.079892,0.090635,0.104404,0.116337,0.132830,0.127982,0.148874,0.159783,0.161399,0.182295,0.185515,0.213867,0.218167,0.231742,0.247972,0.244553,0.256383,0.216228,0.271474,0.296607,0.116393
0.390038,0.498780,0.340691,0.361784,0.362449,0.350589,0.303937,0.227956,0.215409,0.171544,0.138930,0.155993,0.099341,0.080248,0.093006,0.109742,0.122975,0.140462,0.135280,0.157804,0.171696,0.173972,0.195756,0.200733,0.230767,0.235609,0.249356,0.265780,0.261249,0.273706,0.230171,0.286302,0.312034,0.121236
0.394788,0.508284,0.359232,0.382004,0.380537,0.370517,0.314585,0.236858,0.224670,0.177547,0.143537,0.150578,0.096855,0.078333,0.096588,0.111811,0.123186,0.140406,0.135290,0.158774,0.172585,0.174451,0.196327,0.201334,0.230914,0.236116,0.249204,0.265936,0.261842,0.274335,0.229484,0.286006,0.310550,0.123296
0.379850,0.496529,0.350352,0.375055,0.373986,0.362678,0.312418,0.231537,0.215933,0.167342,0.136638,0.144926,0.094888,0.076870,0.094566,0.109306,0.121374,0.138888,0.135033,0.158804,0.172316,0.174265,0.195415,0.200851,0.230401,0.235367,0.248377,0.265427,0.261782,0.274250,0.230106,0.284918,0.307835,0.126718
0.378767,0.489566,0.338681,0.361872,0.360433,0.350437,0.304489,0.227518,0.216472,0.165163,0.134901,0.140393,0.091340,0.073503,0.094790,0.108929,0.119979,0.136461,0.133223,0.156639,0.170550,0.172590,0.193448,0.199984,0.230251,0.235123,0.248236,0.265424,0.261890,0.274181,0.229593,0.284996,0.307305,0.127516
0.363479,0.469401,0.318794,0.342845,0.336756,0.330553,0.286230,0.215427,0.205387,0.156982,0.127753,0.132741,0.086062,0.069144,0.090921,0.104891,0.113356,0.129505,0.127422,0.149817,0.163347,0.165766,0.185637,0.192893,0.221861,0.226885,0.238885,0.255754,0.252239,0.263946,0.220292,0.274944,0.297101,0.122292
0.342293,0.436936,0.293311,0.316707,0.305662,0.306515,0.266046,0.204467,0.198238,0.149764,0.120061,0.120442,0.079782,0.064559,0.087010,0.100710,0.106875,0.121562,0.120588,0.141374,0.153915,0.156228,0.175325,0.182773,0.210469,0.215057,0.225713,0.241584,0.238342,0.249311,0.208605,0.261164,0.280499,0.116918
0.318547,0.415049,0.270401,0.292588,0.282703,0.283094,0.248642,0.189825,0.185902,0.138297,0.110514,0.117378,0.077069,0.062506,0.078841,0.092785,0.099735,0.113150,0.112460,0.132103,0.143830,0.146650,0.165340,0.172438,0.198918,0.202805,0.213201,0.228963,0.226757,0.236782,0.196508,0.247166,0.265608,0.113796
