0.580946,0.538739,0.613211,0.558063,0.315630,0.321121,0.275179,0.238408,0.196321,0.143479,0.145286,0.204621,0.219210,0.290570,0.367205,0.470705,0.486398,0.469379,0.450684,0.449030,0.444994,0.438343,0.431514,0.428657,0.416850,0.384966
0.644518,0.564311,0.681160,0.690875,0.477038,0.451246,0.425399,0.388468,0.309380,0.229673,0.254365,0.300440,0.296703,0.378058,0.417036,0.499732,0.539882,0.551920,0.537095,0.531896,0.534504,0.529198,0.530220,0.528401,0.515085,0.484552
0.760303,0.681767,0.809845,0.831829,0.686606,0.523080,0.568759,0.546461,0.436083,0.296954,0.346542,0.372414,0.333169,0.416534,0.457112,0.537326,0.571724,0.585765,0.568992,0.550087,0.552392,0.547253,0.551359,0.546722,0.540802,0.505524
0.710702,0.621387,0.759492,0.800818,0.665082,0.555854,0.591087,0.551776,0.453488,0.320440,0.369578,0.403519,0.366081,0.459420,0.482282,0.550684,0.594244,0.608665,0.596402,0.578994,0.583162,0.576217,0.578749,0.575020,0.566192,0.536095
0.654551,0.562633,0.688293,0.749841,0.647091,0.580443,0.620170,0.560443,0.481676,0.366723,0.420976,0.446360,0.400854,0.479774,0.493779,0.534045,0.570934,0.580469,0.567528,0.546794,0.552534,0.543596,0.547959,0.545335,0.541742,0.514404
0.627378,0.539169,0.653289,0.729080,0.638117,0.583347,0.625309,0.546190,0.492156,0.385383,0.441275,0.458544,0.417944,0.504304,0.521626,0.546552,0.579256,0.583532,0.573313,0.549504,0.555239,0.544888,0.549795,0.547996,0.548359,0.521629
0.603062,0.521721,0.625508,0.703015,0.621572,0.566651,0.621247,0.541646,0.503814,0.400172,0.459382,0.471735,0.431965,0.516421,0.539192,0.551645,0.578062,0.580321,0.569885,0.545284,0.551097,0.540964,0.547245,0.545055,0.545791,0.516132
0.571964,0.491925,0.590984,0.667188,0.594168,0.551784,0.596011,0.524811,0.505744,0.403191,0.466316,0.477669,0.439573,0.522515,0.540334,0.543545,0.568666,0.572115,0.558772,0.533904,0.540056,0.528808,0.535203,0.533400,0.534343,0.504696
0.548164,0.480744,0.575073,0.649021,0.586459,0.520483,0.574757,0.511407,0.497249,0.403495,0.468228,0.487431,0.458902,0.553595,0.570588,0.576521,0.603844,0.610894,0.596846,0.569808,0.576958,0.565083,0.570668,0.567232,0.566777,0.533729
0.523678,0.459196,0.552839,0.621544,0.568935,0.492825,0.558437,0.495725,0.487359,0.397592,0.469270,0.482731,0.456241,0.545617,0.563293,0.569222,0.593980,0.604657,0.592299,0.565724,0.572330,0.560950,0.566776,0.562849,0.562495,0.533591
0.485659,0.435641,0.517103,0.584591,0.528750,0.460308,0.515001,0.456603,0.452792,0.387266,0.445351,0.467305,0.451043,0.544815,0.567997,0.572590,0.592094,0.601419,0.591092,0.566552,0.571385,0.559741,0.563618,0.559053,0.557753,0.529735
0.482865,0.435370,0.514337,0.586363,0.537809,0.448935,0.520257,0.464827,0.461595,0.398983,0.462121,0.470777,0.445113,0.534470,0.557858,0.561628,0.580380,0.591113,0.581198,0.555441,0.559606,0.548485,0.552658,0.547330,0.546536,0.519236
0.478048,0.424343,0.503435,0.578867,0.540173,0.461560,0.532032,0.477461,0.479530,0.415903,0.486547,0.482295,0.447810,0.526119,0.547245,0.546149,0.564151,0.572744,0.564504,0.537664,0.542440,0.530760,0.536342,0.530812,0.532519,0.507078
0.462048,0.410329,0.490958,0.569643,0.528128,0.438571,0.512917,0.458104,0.463749,0.422558,0.483264,0.478612,0.449094,0.537649,0.561502,0.563681,0.582333,0.590376,0.583409,0.556148,0.560347,0.548078,0.552624,0.546241,0.546719,0.520127
0.465508,0.413150,0.494044,0.579266,0.529393,0.439366,0.515005,0.458629,0.455221,0.430308,0.480679,0.472825,0.443304,0.535877,0.561407,0.563613,0.582778,0.589263,0.582989,0.555043,0.558907,0.546417,0.551017,0.544125,0.544118,0.518443
0.443320,0.393730,0.469869,0.553699,0.498154,0.433511,0.504388,0.432946,0.442913,0.423383,0.476127,0.466294,0.437343,0.530694,0.554316,0.555283,0.575243,0.578999,0.574666,0.546987,0.550736,0.537174,0.541253,0.534821,0.534149,0.511204
0.441782,0.393981,0.468005,0.547335,0.494319,0.428167,0.497095,0.424720,0.428440,0.412415,0.459341,0.456059,0.430171,0.525107,0.553654,0.558640,0.577754,0.581337,0.577762,0.551069,0.553739,0.540875,0.544412,0.537411,0.535189,0.513186
0.424665,0.387095,0.451016,0.526463,0.471291,0.411050,0.465386,0.400681,0.403804,0.389415,0.428851,0.429050,0.406289,0.499545,0.533566,0.539033,0.554306,0.556688,0.553590,0.529663,0.531058,0.519213,0.522014,0.514871,0.511508,0.489902
0.390378,0.362423,0.413490,0.485790,0.429171,0.381673,0.426979,0.364238,0.371599,0.364617,0.398240,0.402478,0.383635,0.474840,0.515659,0.520619,0.530877,0.531527,0.530040,0.508779,0.508687,0.497612,0.499722,0.492766,0.487534,0.465658
0.372913,0.336439,0.388946,0.461835,0.410593,0.378549,0.415863,0.355003,0.359174,0.348580,0.387613,0.393661,0.368392,0.449668,0.483992,0.484933,0.496058,0.497783,0.495578,0.474731,0.475585,0.465167,0.467927,0.461265,0.456500,0.435988
0.349715,0.318802,0.364022,0.427653,0.377713,0.361186,0.381598,0.325486,0.327855,0.316183,0.350118,0.362034,0.339446,0.416370,0.454261,0.457456,0.464306,0.464459,0.463434,0.445057,0.444772,0.435512,0.438147,0.432512,0.427417,0.408140
0.352473,0.316770,0.365913,0.423365,0.378883,0.356340,0.375886,0.327265,0.327193,0.304556,0.341255,0.351903,0.325123,0.397392,0.433305,0.438255,0.444772,0.446733,0.445206,0.427547,0.427336,0.418950,0.422348,0.417386,0.412439,0.393001
0.341758,0.308498,0.354428,0.408921,0.366940,0.340809,0.363088,0.313446,0.316697,0.294480,0.329949,0.340895,0.316948,0.389229,0.425545,0.429959,0.435870,0.437768,0.436751,0.419477,0.419244,0.411313,0.414688,0.409765,0.404914,0.385661
0.328964,0.300937,0.340903,0.393322,0.352168,0.326374,0.344666,0.298869,0.307640,0.282147,0.316580,0.327964,0.306452,0.377619,0.414829,0.421068,0.425929,0.428393,0.427244,0.411489,0.410916,0.403354,0.406921,0.402203,0.396413,0.376730
0.306508,0.283895,0.317416,0.367176,0.326553,0.308319,0.321144,0.275562,0.285102,0.264728,0.295526,0.309269,0.290793,0.359483,0.395322,0.400575,0.404086,0.405690,0.405046,0.390736,0.389713,0.382547,0.385667,0.381576,0.375603,0.356920
