0.519802,0.545950,0.554901,0.521574,0.518187,0.491595,0.462204,0.423617,0.416442,0.420134,0.418459,0.415665,0.410349,0.383433,0.373390,0.381482
0.547976,0.585881,0.618190,0.613415,0.617990,0.584011,0.549032,0.500564,0.486571,0.483391,0.481010,0.486152,0.473791,0.442533,0.429911,0.434117
0.570426,0.615955,0.670079,0.709137,0.714070,0.681709,0.642712,0.592985,0.574299,0.568112,0.562853,0.565513,0.548446,0.511817,0.495775,0.500676
0.525243,0.572798,0.629738,0.671668,0.685577,0.658067,0.622930,0.574980,0.557910,0.553047,0.546401,0.549493,0.529682,0.494865,0.479714,0.482339
0.524031,0.570170,0.637702,0.690823,0.708366,0.681060,0.647862,0.600975,0.584174,0.577348,0.569227,0.571750,0.551054,0.514951,0.500340,0.503266
0.513653,0.555152,0.624011,0.678099,0.696103,0.670915,0.639852,0.592506,0.577974,0.571802,0.562764,0.566801,0.546963,0.511454,0.497967,0.501660
0.515854,0.552551,0.622655,0.681166,0.702581,0.687310,0.661081,0.622043,0.606904,0.599798,0.586940,0.583929,0.558669,0.521768,0.508339,0.509988
0.479967,0.516616,0.585640,0.646420,0.671091,0.660575,0.638657,0.604092,0.590051,0.583540,0.569607,0.564831,0.539836,0.503917,0.490789,0.491465
0.473839,0.513458,0.588721,0.668826,0.693499,0.691834,0.673529,0.649992,0.633511,0.626375,0.609788,0.599592,0.569845,0.531819,0.516670,0.516720
0.448721,0.488835,0.564792,0.647125,0.671223,0.675111,0.660853,0.644506,0.631210,0.630153,0.614787,0.605216,0.578784,0.544953,0.531351,0.531486
0.433757,0.476614,0.555703,0.648295,0.672699,0.680958,0.670051,0.662127,0.647292,0.645243,0.629050,0.617234,0.588563,0.554756,0.540432,0.540073
0.415360,0.458566,0.536748,0.627794,0.651583,0.661608,0.653208,0.647229,0.636154,0.636804,0.621607,0.612022,0.587292,0.556971,0.544773,0.545736
0.408010,0.451664,0.530540,0.623990,0.649728,0.657846,0.647776,0.640870,0.629586,0.631314,0.617961,0.611719,0.587687,0.556792,0.544251,0.545916
0.385616,0.425022,0.496252,0.578673,0.603261,0.610803,0.601893,0.594312,0.585903,0.591680,0.580187,0.576897,0.556390,0.527271,0.516539,0.519122
0.377240,0.415897,0.486480,0.565148,0.592059,0.595633,0.585282,0.575913,0.567694,0.573534,0.563268,0.563235,0.542583,0.512152,0.501263,0.504420
0.373903,0.414217,0.484592,0.559838,0.585834,0.588654,0.578548,0.565716,0.558068,0.565673,0.556280,0.556017,0.537244,0.508640,0.498552,0.502314
0.389465,0.429945,0.501833,0.575345,0.602078,0.599587,0.586498,0.567474,0.558902,0.565440,0.556157,0.559494,0.541245,0.511753,0.502445,0.507500
0.354708,0.393117,0.461381,0.526511,0.550338,0.549709,0.538296,0.521916,0.514908,0.524007,0.516998,0.519197,0.503276,0.477443,0.467445,0.471000
0.361510,0.397041,0.460443,0.519643,0.541006,0.535581,0.522241,0.503502,0.495838,0.503301,0.497343,0.501752,0.487251,0.462304,0.451867,0.455938
0.350140,0.386164,0.450415,0.509960,0.530073,0.526218,0.514577,0.497552,0.490297,0.497426,0.492546,0.494353,0.480392,0.455862,0.444585,0.447517
0.354970,0.390744,0.453743,0.508896,0.529346,0.524680,0.512802,0.494430,0.487816,0.495134,0.489815,0.492104,0.478438,0.453749,0.443018,0.446595
0.338284,0.370215,0.429693,0.486088,0.504095,0.501009,0.489879,0.473381,0.466196,0.471703,0.465775,0.467557,0.453096,0.430557,0.419067,0.421851
0.345651,0.377839,0.436483,0.491925,0.512488,0.508950,0.496897,0.480226,0.472863,0.477667,0.472205,0.474574,0.459850,0.434900,0.423778,0.426316
0.278419,0.311866,0.366342,0.409550,0.428298,0.428986,0.423922,0.409051,0.403822,0.406072,0.401517,0.399653,0.384357,0.366847,0.355362,0.357041
