0.288895,0.348415,0.378057,0.387730,0.409361,0.428184,0.422975,0.414115,0.415290,0.408723,0.401658,0.390452,0.394931,0.392869,0.389373,0.382766,0.386533,0.373417,0.350599,0.339612,0.333884,0.321546,0.309092,0.307197,0.302692,0.309568,0.312962,0.313685,0.317743,0.316018,0.320634,0.324303,0.322746,0.324302,0.327031,0.327539,0.328555,0.324453,0.318869,0.303989
0.715111,0.750138,0.773927,0.796137,0.808957,0.796250,0.771030,0.732449,0.721413,0.701769,0.682819,0.651490,0.643754,0.638957,0.633697,0.623418,0.616228,0.585907,0.557376,0.545554,0.528641,0.510613,0.494638,0.489670,0.481238,0.483162,0.482543,0.479653,0.479076,0.476221,0.480116,0.481774,0.479191,0.481614,0.484947,0.483634,0.484774,0.479271,0.471058,0.452215
0.592115,0.647905,0.685922,0.719423,0.772195,0.792736,0.786589,0.775413,0.778119,0.759642,0.743688,0.711630,0.699316,0.698521,0.691877,0.674732,0.662444,0.626188,0.595194,0.575889,0.557867,0.537132,0.520027,0.515917,0.506622,0.508247,0.507060,0.504642,0.503395,0.500734,0.504832,0.505449,0.502865,0.506221,0.509230,0.507650,0.507452,0.502540,0.493427,0.473111
0.633603,0.686824,0.723549,0.765146,0.836118,0.859444,0.852596,0.838673,0.836004,0.816436,0.798646,0.765581,0.752992,0.749287,0.742058,0.727151,0.714921,0.676495,0.640144,0.617684,0.596366,0.573656,0.554791,0.547942,0.537581,0.540271,0.538989,0.536610,0.535536,0.532798,0.537969,0.539576,0.537430,0.541067,0.544512,0.542556,0.542341,0.536476,0.525965,0.503684
0.604204,0.654492,0.693979,0.740816,0.838617,0.873050,0.879743,0.880419,0.881896,0.867653,0.854962,0.825180,0.808597,0.802258,0.792794,0.773460,0.753899,0.708165,0.667200,0.638822,0.614364,0.590204,0.570076,0.560489,0.549797,0.550370,0.548111,0.544998,0.542954,0.539889,0.544480,0.545763,0.543941,0.547935,0.551224,0.548289,0.547697,0.542239,0.531605,0.510160
0.556890,0.612015,0.654417,0.702531,0.806454,0.855167,0.871010,0.884006,0.889784,0.876535,0.865779,0.840276,0.823927,0.815093,0.804827,0.782020,0.761488,0.713446,0.669381,0.637187,0.613671,0.588338,0.567500,0.558140,0.547613,0.547646,0.545515,0.543475,0.541807,0.538725,0.544089,0.546215,0.545080,0.549879,0.553036,0.549892,0.548964,0.543710,0.533000,0.512036
0.526144,0.578229,0.619147,0.665984,0.772581,0.825098,0.846307,0.867954,0.878534,0.868763,0.860719,0.841274,0.825811,0.816606,0.806301,0.782691,0.761382,0.712241,0.667588,0.634002,0.610892,0.585215,0.563362,0.553829,0.543488,0.543004,0.540669,0.538571,0.536708,0.533814,0.538867,0.541347,0.540341,0.545079,0.547994,0.544762,0.543663,0.538679,0.528031,0.507588
0.503499,0.550106,0.588279,0.632515,0.737195,0.792515,0.816971,0.845414,0.861152,0.855093,0.850347,0.839151,0.825519,0.816093,0.806845,0.783176,0.761601,0.711740,0.666719,0.631865,0.608178,0.582633,0.560639,0.551297,0.540771,0.539526,0.537222,0.535288,0.533427,0.530900,0.535577,0.538124,0.537136,0.541966,0.544914,0.541624,0.540531,0.535937,0.525940,0.506643
0.474305,0.518217,0.554745,0.596664,0.697696,0.752359,0.777120,0.807212,0.825946,0.821419,0.818697,0.816753,0.806498,0.799635,0.794548,0.774159,0.759772,0.717821,0.677578,0.643052,0.622723,0.598632,0.576079,0.569336,0.558518,0.558061,0.557167,0.555964,0.554331,0.552227,0.556908,0.559483,0.558047,0.562352,0.565055,0.561814,0.560511,0.555881,0.545960,0.526596
0.444679,0.488134,0.524691,0.564640,0.662426,0.715885,0.738548,0.770174,0.789985,0.786330,0.785792,0.791480,0.783997,0.780564,0.778038,0.760140,0.748532,0.708822,0.671081,0.637794,0.618535,0.594875,0.572406,0.565583,0.555097,0.554278,0.553951,0.552921,0.551660,0.549653,0.554397,0.557496,0.555893,0.559948,0.562218,0.558701,0.557487,0.552937,0.542621,0.523654
0.405228,0.449005,0.485395,0.522576,0.614622,0.666925,0.690085,0.721885,0.742507,0.740878,0.742921,0.756823,0.752670,0.751319,0.751167,0.735540,0.727854,0.693332,0.659026,0.626865,0.610187,0.588136,0.565971,0.560148,0.549446,0.549110,0.549519,0.548784,0.548151,0.546349,0.550645,0.554072,0.552435,0.556095,0.558095,0.554854,0.553675,0.549040,0.538962,0.520756
0.395464,0.440361,0.477501,0.514422,0.606448,0.656058,0.677320,0.708298,0.729263,0.728243,0.730834,0.743299,0.738819,0.739553,0.739891,0.725526,0.717735,0.682296,0.648877,0.617544,0.600616,0.579069,0.557494,0.551579,0.540885,0.540879,0.541066,0.540149,0.539275,0.537566,0.541432,0.544488,0.542773,0.546144,0.547962,0.544750,0.543599,0.539171,0.529111,0.511137
0.391332,0.436747,0.474538,0.511409,0.605962,0.657811,0.678808,0.712066,0.733128,0.732804,0.735958,0.746833,0.740766,0.741861,0.743909,0.729085,0.719275,0.680295,0.644236,0.612016,0.593831,0.571369,0.548943,0.542167,0.531703,0.530851,0.530596,0.529555,0.528947,0.527163,0.531091,0.534105,0.532397,0.536061,0.537920,0.534678,0.533380,0.528866,0.519060,0.500949
0.373631,0.419825,0.458444,0.494081,0.586252,0.637736,0.656795,0.690090,0.710660,0.710158,0.712928,0.727440,0.722808,0.724993,0.729477,0.717731,0.714008,0.681358,0.648536,0.616612,0.602213,0.580630,0.558369,0.553206,0.542465,0.542365,0.542727,0.541729,0.541183,0.539529,0.543289,0.546448,0.544306,0.547569,0.549271,0.546116,0.544809,0.540320,0.530542,0.512243
0.386731,0.433045,0.472366,0.508069,0.599420,0.649549,0.667983,0.698425,0.718102,0.717316,0.719186,0.731662,0.726075,0.728918,0.733093,0.720919,0.716989,0.685867,0.653026,0.621731,0.607362,0.585945,0.563993,0.558616,0.548060,0.547677,0.548017,0.546567,0.545802,0.543865,0.547308,0.550168,0.548103,0.551403,0.552944,0.549958,0.548466,0.543891,0.534328,0.516022
0.371793,0.417874,0.457125,0.492499,0.583614,0.634447,0.652057,0.682263,0.699825,0.698330,0.699236,0.710918,0.705479,0.707765,0.712273,0.700966,0.698712,0.671405,0.639293,0.608151,0.594742,0.573375,0.551469,0.546176,0.535823,0.535755,0.536346,0.535068,0.534913,0.532874,0.536726,0.539932,0.538013,0.541297,0.542815,0.539688,0.538038,0.533431,0.523901,0.506016
0.356361,0.402761,0.441257,0.476636,0.565315,0.614340,0.631075,0.660392,0.676474,0.673595,0.673428,0.684327,0.680095,0.683639,0.689850,0.680930,0.681372,0.657733,0.628858,0.599342,0.587473,0.567283,0.546459,0.542528,0.532661,0.533166,0.534087,0.533163,0.533367,0.531685,0.535585,0.538771,0.536727,0.539794,0.541443,0.538701,0.536998,0.532407,0.522993,0.504988
0.332943,0.377713,0.414429,0.448188,0.531954,0.579169,0.595597,0.624226,0.640469,0.637895,0.638421,0.649721,0.646663,0.651533,0.658360,0.650676,0.652132,0.631422,0.604392,0.576417,0.565434,0.546713,0.527299,0.524498,0.515455,0.516375,0.517685,0.517055,0.517491,0.516259,0.519884,0.522999,0.521005,0.523925,0.525486,0.522805,0.521199,0.517113,0.508276,0.491401
0.301869,0.344042,0.378538,0.410338,0.487723,0.531126,0.547186,0.573719,0.589307,0.587295,0.588222,0.600187,0.598349,0.603317,0.610505,0.603924,0.606411,0.588496,0.564381,0.538964,0.529652,0.512888,0.494823,0.492901,0.484887,0.486168,0.487478,0.487280,0.488109,0.487125,0.490511,0.493755,0.491919,0.494647,0.496023,0.493609,0.492105,0.488217,0.479863,0.463793
