0.367570,0.511198,0.500152,0.521573,0.591243,0.606674,0.637060,0.635411,0.647536,0.587481,0.564094,0.507850,0.497387,0.439290,0.393779,0.402960,0.397790,0.412856,0.413372,0.380352,0.362183,0.355915,0.354298,0.345355,0.348227,0.351970,0.353199,0.353564,0.350442,0.351232,0.350319,0.347919,0.346284,0.347337,0.355132,0.354977,0.361508,0.358821,0.367321,0.368715
0.396701,0.547995,0.527935,0.546989,0.619742,0.634033,0.659351,0.654969,0.665416,0.600040,0.577414,0.518186,0.508933,0.448872,0.404742,0.415236,0.409689,0.426668,0.429875,0.398653,0.382705,0.378546,0.375834,0.367647,0.373789,0.378807,0.380602,0.381596,0.380644,0.382202,0.381809,0.378203,0.376008,0.376541,0.384153,0.383843,0.392698,0.388518,0.397898,0.404637
0.348884,0.507982,0.570192,0.563880,0.625564,0.636084,0.653895,0.643603,0.648496,0.567961,0.534818,0.470955,0.464242,0.403039,0.357477,0.365488,0.360896,0.370667,0.367129,0.341060,0.325857,0.319172,0.317578,0.311364,0.316730,0.324006,0.325047,0.325850,0.323942,0.325982,0.326654,0.321337,0.320243,0.320407,0.330081,0.330953,0.338702,0.337736,0.348089,0.351974
0.334294,0.490314,0.556240,0.548186,0.609011,0.619331,0.635916,0.624986,0.629810,0.550281,0.517991,0.455382,0.449085,0.389215,0.345397,0.353466,0.349567,0.358721,0.355639,0.330650,0.315687,0.309119,0.307571,0.301493,0.306771,0.314265,0.315192,0.315787,0.313904,0.315947,0.316792,0.311527,0.310240,0.310393,0.319864,0.320770,0.328422,0.327311,0.337742,0.341833
0.224995,0.333467,0.324596,0.327025,0.396692,0.408411,0.432129,0.425366,0.431759,0.378805,0.350550,0.289706,0.287211,0.230386,0.197623,0.205869,0.200778,0.213205,0.225318,0.208350,0.200955,0.200206,0.199241,0.195887,0.205427,0.214006,0.216705,0.218419,0.221099,0.223928,0.225004,0.216819,0.214070,0.214020,0.220817,0.220774,0.226951,0.224534,0.230163,0.246600
0.224994,0.333475,0.324598,0.327027,0.396696,0.408408,0.432130,0.425371,0.431762,0.378804,0.350550,0.289703,0.287207,0.230386,0.197623,0.205869,0.200775,0.213208,0.225318,0.208356,0.200958,0.200205,0.199241,0.195884,0.205424,0.214006,0.216704,0.218422,0.221095,0.223927,0.225007,0.216816,0.214074,0.214019,0.220820,0.220774,0.226950,0.224534,0.230159,0.246597
0.224997,0.333474,0.324610,0.327036,0.396701,0.408421,0.432134,0.425375,0.431766,0.378808,0.350553,0.289708,0.287212,0.230391,0.197623,0.205871,0.200783,0.213207,0.225320,0.208357,0.200956,0.200203,0.199242,0.195882,0.205425,0.214004,0.216706,0.218424,0.221103,0.223929,0.225008,0.216820,0.214074,0.214024,0.220818,0.220778,0.226951,0.224535,0.230164,0.246602
0.223486,0.332142,0.324789,0.326996,0.396705,0.408418,0.432424,0.425617,0.431977,0.378702,0.350393,0.289499,0.287049,0.230237,0.197424,0.205664,0.200577,0.212864,0.224743,0.207813,0.200403,0.199593,0.198668,0.195336,0.204834,0.213440,0.216119,0.217825,0.220447,0.223287,0.224397,0.216143,0.213440,0.213381,0.220233,0.220185,0.226335,0.224009,0.229633,0.245855
0.223560,0.332229,0.324873,0.327077,0.396775,0.408477,0.432471,0.425658,0.432014,0.378745,0.350437,0.289543,0.287092,0.230278,0.197461,0.205707,0.200610,0.212908,0.224805,0.207876,0.200473,0.199678,0.198752,0.195419,0.204935,0.213537,0.216230,0.217944,0.220566,0.223411,0.224508,0.216251,0.213556,0.213503,0.220354,0.220310,0.226465,0.224139,0.229777,0.245996
0.223592,0.332270,0.324909,0.327117,0.396809,0.408511,0.432499,0.425695,0.432037,0.378770,0.350456,0.289568,0.287117,0.230303,0.197481,0.205723,0.200624,0.212925,0.224826,0.207901,0.200503,0.199705,0.198780,0.195450,0.204963,0.213580,0.216266,0.217984,0.220606,0.223445,0.224556,0.216290,0.213593,0.213535,0.220395,0.220344,0.226503,0.224177,0.229816,0.246040
0.223596,0.332276,0.324921,0.327125,0.396815,0.408519,0.432508,0.425703,0.432045,0.378781,0.350463,0.289573,0.287124,0.230307,0.197486,0.205726,0.200630,0.212931,0.224829,0.207907,0.200509,0.199714,0.198784,0.195451,0.204968,0.213579,0.216272,0.217990,0.220609,0.223451,0.224558,0.216296,0.213598,0.213538,0.220401,0.220346,0.226506,0.224179,0.229822,0.246043
0.223604,0.332290,0.324927,0.327137,0.396831,0.408529,0.432518,0.425707,0.432053,0.378787,0.350472,0.289583,0.287129,0.230315,0.197486,0.205735,0.200632,0.212935,0.224830,0.207911,0.200516,0.199714,0.198789,0.195455,0.204976,0.213580,0.216273,0.217994,0.220613,0.223455,0.224560,0.216300,0.213607,0.213549,0.220405,0.220351,0.226511,0.224190,0.229830,0.246055
0.223610,0.332291,0.324939,0.327143,0.396839,0.408537,0.432527,0.425721,0.432069,0.378794,0.350487,0.289584,0.287136,0.230321,0.197498,0.205741,0.200639,0.212947,0.224842,0.207923,0.200521,0.199726,0.198793,0.195466,0.204984,0.213595,0.216285,0.218007,0.220626,0.223465,0.224572,0.216313,0.213611,0.213554,0.220421,0.220367,0.226520,0.224200,0.229843,0.246061
0.223716,0.332580,0.325446,0.327608,0.397211,0.408842,0.432740,0.425860,0.432166,0.378875,0.350597,0.289719,0.287276,0.230437,0.197640,0.205885,0.200762,0.213021,0.224873,0.207996,0.200597,0.199813,0.198877,0.195550,0.205092,0.213741,0.216440,0.218166,0.220793,0.223644,0.224756,0.216485,0.213786,0.213716,0.220589,0.220548,0.226735,0.224405,0.230090,0.246299
0.223726,0.332596,0.325463,0.327620,0.397228,0.408856,0.432757,0.425881,0.432185,0.378884,0.350618,0.289739,0.287293,0.230444,0.197647,0.205894,0.200774,0.213029,0.224882,0.208004,0.200611,0.199826,0.198887,0.195565,0.205110,0.213749,0.216458,0.218181,0.220812,0.223659,0.224764,0.216503,0.213793,0.213731,0.220611,0.220567,0.226747,0.224427,0.230106,0.246316
0.223736,0.332606,0.325483,0.327638,0.397245,0.408875,0.432773,0.425896,0.432195,0.378905,0.350631,0.289743,0.287306,0.230457,0.197657,0.205906,0.200782,0.213041,0.224898,0.208012,0.200615,0.199831,0.198892,0.195576,0.205114,0.213764,0.216466,0.218189,0.220820,0.223668,0.224783,0.216508,0.213809,0.213736,0.220613,0.220572,0.226763,0.224432,0.230119,0.246323
0.223768,0.332659,0.325527,0.327691,0.397296,0.408929,0.432826,0.425951,0.432252,0.378950,0.350672,0.289782,0.287338,0.230485,0.197689,0.205930,0.200809,0.213070,0.224924,0.208050,0.200655,0.199869,0.198932,0.195610,0.205153,0.213799,0.216502,0.218225,0.220861,0.223712,0.224825,0.216547,0.213846,0.213777,0.220666,0.220618,0.226800,0.224476,0.230165,0.246368
0.223762,0.332642,0.325504,0.327664,0.397281,0.408910,0.432812,0.425934,0.432241,0.378939,0.350665,0.289773,0.287336,0.230478,0.197678,0.205923,0.200803,0.213062,0.224923,0.208043,0.200647,0.199869,0.198926,0.195606,0.205153,0.213794,0.216504,0.218224,0.220863,0.223708,0.224813,0.216546,0.213843,0.213779,0.220658,0.220613,0.226799,0.224475,0.230153,0.246360
0.223768,0.332659,0.325522,0.327681,0.397295,0.408928,0.432825,0.425951,0.432256,0.378954,0.350671,0.289783,0.287342,0.230489,0.197685,0.205931,0.200815,0.213078,0.224933,0.208058,0.200656,0.199874,0.198936,0.195620,0.205158,0.213813,0.216517,0.218237,0.220866,0.223721,0.224830,0.216556,0.213854,0.213788,0.220667,0.220626,0.226805,0.224481,0.230164,0.246378
0.223798,0.332706,0.325555,0.327724,0.397349,0.408974,0.432875,0.426003,0.432305,0.379002,0.350717,0.289821,0.287382,0.230515,0.197708,0.205957,0.200833,0.213098,0.224966,0.208089,0.200700,0.199914,0.198976,0.195655,0.205208,0.213856,0.216561,0.218288,0.220922,0.223774,0.224880,0.216610,0.213905,0.213837,0.220718,0.220677,0.226859,0.224530,0.230208,0.246427
0.223814,0.332723,0.325571,0.327743,0.397366,0.408997,0.432898,0.426022,0.432325,0.379016,0.350732,0.289838,0.287393,0.230528,0.197720,0.205971,0.200846,0.213109,0.224980,0.208102,0.200707,0.199927,0.198991,0.195671,0.205221,0.213867,0.216575,0.218299,0.220939,0.223789,0.224894,0.216624,0.213911,0.213851,0.220732,0.220688,0.226873,0.224548,0.230227,0.246444
0.223817,0.332730,0.325578,0.327751,0.397373,0.409005,0.432904,0.426030,0.432333,0.379027,0.350743,0.289846,0.287398,0.230534,0.197724,0.205976,0.200851,0.213120,0.224982,0.208110,0.200711,0.199928,0.198994,0.195675,0.205222,0.213872,0.216580,0.218307,0.220941,0.223794,0.224896,0.216626,0.213920,0.213856,0.220734,0.220692,0.226878,0.224546,0.230232,0.246447
0.223828,0.332748,0.325601,0.327771,0.397396,0.409026,0.432924,0.426048,0.432355,0.379047,0.350763,0.289866,0.287418,0.230547,0.197739,0.205990,0.200865,0.213129,0.224995,0.208118,0.200725,0.199942,0.199013,0.195685,0.205239,0.213886,0.216595,0.218318,0.220956,0.223809,0.224918,0.216640,0.213940,0.213874,0.220752,0.220707,0.226894,0.224568,0.230255,0.246463
0.223961,0.332932,0.325785,0.327972,0.397591,0.409204,0.433085,0.426204,0.432488,0.379177,0.350873,0.289976,0.287517,0.230627,0.197804,0.206052,0.200925,0.213191,0.225066,0.208196,0.200806,0.200029,0.199098,0.195782,0.205343,0.214002,0.216708,0.218443,0.221082,0.223929,0.225039,0.216755,0.214053,0.213990,0.220883,0.220838,0.227025,0.224700,0.230388,0.246601
