0.217240,0.593200,0.646280,0.655196,0.653579,0.650987,0.620212,0.611744,0.567526,0.535929,0.469020,0.464112,0.440846,0.408955,0.390841,0.379299,0.367787,0.353281,0.342919,0.328983,0.325340,0.322141,0.323485,0.319636,0.316937,0.314336,0.312936,0.315823,0.315149,0.314597,0.312754,0.316511,0.320389,0.325482,0.330919,0.333486
0.223006,0.718579,0.782482,0.791173,0.774404,0.756893,0.718221,0.703857,0.652028,0.613910,0.539205,0.534117,0.506086,0.468422,0.450165,0.437074,0.429282,0.411312,0.401319,0.386725,0.384742,0.382343,0.383258,0.378916,0.374796,0.370883,0.370462,0.372222,0.374420,0.371828,0.368256,0.373159,0.376621,0.381798,0.386931,0.388710
0.219930,0.698312,0.780187,0.804449,0.807817,0.792120,0.759162,0.745359,0.699206,0.656549,0.568883,0.561973,0.534351,0.492605,0.472246,0.458865,0.449941,0.434459,0.424329,0.407004,0.404681,0.402483,0.403879,0.398444,0.395940,0.390754,0.390192,0.393453,0.393729,0.392296,0.388281,0.394230,0.397606,0.404204,0.409979,0.415948
0.214062,0.672443,0.761881,0.795313,0.812034,0.800179,0.767872,0.757492,0.715676,0.677096,0.591403,0.584654,0.559225,0.519195,0.500111,0.487948,0.477708,0.462267,0.453018,0.435650,0.432351,0.430359,0.430422,0.424015,0.422095,0.417075,0.416355,0.419231,0.419174,0.417427,0.412993,0.419004,0.422586,0.427698,0.433194,0.438765
0.253044,0.674803,0.798456,0.822282,0.840474,0.828296,0.801507,0.792923,0.756838,0.716730,0.641100,0.637935,0.614355,0.581647,0.561709,0.544869,0.527446,0.511024,0.502407,0.486685,0.482380,0.480791,0.481070,0.476089,0.473883,0.470968,0.471785,0.474168,0.472542,0.471178,0.466214,0.470268,0.474257,0.479037,0.483524,0.479261
0.260263,0.681667,0.793287,0.818612,0.843905,0.837317,0.807529,0.799761,0.759702,0.720001,0.645447,0.641336,0.617420,0.581489,0.560604,0.543710,0.527236,0.510783,0.502029,0.485572,0.480388,0.479094,0.480639,0.475861,0.473707,0.470343,0.470822,0.473543,0.472024,0.470945,0.466027,0.470079,0.474235,0.479096,0.484189,0.480709
0.242426,0.672148,0.777345,0.807999,0.837914,0.831950,0.808597,0.799084,0.755634,0.717547,0.630372,0.626096,0.601780,0.561089,0.538287,0.522835,0.509371,0.493441,0.483604,0.465714,0.460690,0.459036,0.462249,0.457554,0.456561,0.452689,0.453074,0.456630,0.453632,0.453351,0.448608,0.452989,0.456826,0.462909,0.468752,0.468738
0.232428,0.663725,0.774783,0.807156,0.840328,0.836843,0.815127,0.807145,0.764920,0.728641,0.642406,0.638365,0.614475,0.573970,0.552041,0.536141,0.520447,0.503425,0.492637,0.473324,0.468552,0.466289,0.468080,0.462599,0.460968,0.456090,0.456023,0.459407,0.456528,0.456002,0.450763,0.455310,0.458974,0.465230,0.470258,0.470669
0.226665,0.645243,0.752446,0.785069,0.820255,0.819253,0.796356,0.788024,0.745564,0.711531,0.622474,0.618739,0.595234,0.554325,0.532209,0.517058,0.502399,0.486412,0.475629,0.456455,0.451324,0.448563,0.450903,0.445282,0.443759,0.439369,0.438938,0.442573,0.439927,0.439691,0.435067,0.439862,0.443744,0.450111,0.455689,0.456856
0.226707,0.646615,0.761289,0.793326,0.834063,0.831169,0.816298,0.809260,0.780439,0.747131,0.663747,0.660374,0.637425,0.598587,0.576265,0.558666,0.540582,0.522608,0.512559,0.493143,0.487163,0.484764,0.486175,0.481216,0.479195,0.474624,0.475428,0.478380,0.475203,0.474390,0.468981,0.473133,0.476112,0.482742,0.487380,0.484935
0.227674,0.637834,0.746088,0.779983,0.825492,0.824989,0.817079,0.811805,0.786945,0.763007,0.688489,0.688578,0.668731,0.629153,0.605540,0.587670,0.567513,0.548307,0.537800,0.516669,0.509837,0.507501,0.508943,0.504204,0.501996,0.496682,0.497205,0.499342,0.494171,0.493553,0.488027,0.492057,0.494528,0.500971,0.505259,0.501969
