0.266538,0.372044,0.421737,0.472764,0.590345,0.609741,0.624602,0.488814,0.453388,0.513724,0.508093,0.605486,0.614466,0.457398,0.340470,0.341896,0.272132,0.265152,0.183256,0.144186,0.149786,0.119876,0.129165,0.079754,0.069921,0.059392,0.052529,0.084040,0.087502,0.067555,0.073313,0.062094,0.067181,0.063319,0.080716,0.069862,0.072679,0.092478,0.080809,0.079230,0.075976,0.079725,0.080720,0.083553,0.078927,0.085259,0.089258,0.093319,0.093980,0.094414,0.093241,0.091763,0.094700,0.096895,0.105556,0.114469,0.135470,0.120350,0.095430,0.126434,0.107743,0.087748
0.257696,0.442637,0.506320,0.550037,0.688628,0.730859,0.760799,0.658544,0.618403,0.637141,0.593829,0.747603,0.748460,0.587719,0.454864,0.413614,0.367568,0.345104,0.249651,0.191760,0.217344,0.198851,0.201209,0.106352,0.104327,0.085531,0.074350,0.099875,0.099498,0.076752,0.091065,0.072961,0.076657,0.067546,0.081582,0.074556,0.084149,0.109977,0.097647,0.095302,0.089827,0.095151,0.097065,0.100599,0.095418,0.102316,0.102283,0.106855,0.108390,0.109056,0.107650,0.104588,0.102827,0.109580,0.120413,0.140427,0.171590,0.148136,0.132798,0.151056,0.122712,0.127406
0.203587,0.395389,0.429909,0.506828,0.801084,0.796665,0.771937,0.502009,0.442928,0.480095,0.472600,0.600290,0.612231,0.436945,0.324291,0.321083,0.343005,0.302889,0.159925,0.122216,0.112034,0.126267,0.096198,0.069689,0.067140,0.059323,0.054820,0.064429,0.062244,0.051787,0.066971,0.054969,0.052886,0.046151,0.060056,0.054764,0.064020,0.085269,0.077783,0.076791,0.071633,0.076506,0.078192,0.080921,0.076502,0.083098,0.084038,0.088499,0.088993,0.089797,0.088265,0.085055,0.081926,0.087752,0.095915,0.115816,0.141835,0.115946,0.094774,0.118703,0.090151,0.110905
0.214190,0.404631,0.438942,0.516256,0.782519,0.782304,0.761198,0.510017,0.445173,0.491486,0.464653,0.604049,0.624607,0.451326,0.345055,0.330834,0.378666,0.345692,0.169831,0.128643,0.116876,0.133845,0.101245,0.079715,0.076325,0.068834,0.057776,0.066412,0.062047,0.050123,0.065211,0.055541,0.053876,0.047063,0.057385,0.053490,0.063992,0.086902,0.078574,0.077256,0.072159,0.077401,0.078955,0.081813,0.077073,0.083789,0.084095,0.088758,0.089411,0.090461,0.089328,0.086326,0.082401,0.089420,0.097686,0.119753,0.149308,0.121459,0.098804,0.121308,0.092320,0.117266
0.189625,0.402169,0.431394,0.496864,0.738981,0.741890,0.719799,0.466725,0.419438,0.518093,0.460496,0.593947,0.607281,0.452430,0.328737,0.316239,0.331593,0.293571,0.189813,0.152309,0.153590,0.166910,0.138261,0.083107,0.073864,0.071504,0.060968,0.066975,0.068596,0.048128,0.065384,0.056807,0.055268,0.045980,0.054656,0.051543,0.066118,0.089355,0.080137,0.077458,0.072749,0.078585,0.080113,0.083389,0.077992,0.083922,0.084642,0.089397,0.090211,0.091621,0.090874,0.087694,0.082818,0.090138,0.098436,0.120267,0.147313,0.124091,0.104429,0.120263,0.091723,0.110179
0.183224,0.365647,0.393289,0.466586,0.707537,0.708125,0.685583,0.454945,0.397130,0.440013,0.416386,0.544373,0.564841,0.422105,0.332294,0.336344,0.384140,0.343146,0.168044,0.139577,0.123422,0.147323,0.100227,0.087727,0.083874,0.087896,0.067024,0.066972,0.059949,0.049013,0.063072,0.057403,0.053496,0.045832,0.055818,0.055082,0.064886,0.087981,0.080436,0.078842,0.072159,0.077583,0.079332,0.082298,0.077727,0.084847,0.084290,0.088954,0.090176,0.091180,0.090539,0.087488,0.083591,0.091220,0.099045,0.121410,0.147884,0.119483,0.094924,0.115642,0.089989,0.112658
0.123515,0.259849,0.277096,0.325857,0.432088,0.433183,0.425818,0.288762,0.255203,0.301970,0.295270,0.389424,0.402264,0.316240,0.236982,0.258444,0.248819,0.226475,0.151459,0.125357,0.112635,0.122373,0.087409,0.077721,0.067114,0.066822,0.050154,0.069133,0.062340,0.067384,0.072370,0.068983,0.061911,0.055281,0.067966,0.071382,0.071067,0.108776,0.112324,0.110644,0.096088,0.102354,0.105906,0.109205,0.104620,0.113793,0.108456,0.114337,0.117493,0.116018,0.113972,0.109288,0.100055,0.111307,0.119549,0.137407,0.156619,0.132183,0.099055,0.120458,0.098966,0.087208
0.072039,0.190419,0.200202,0.228521,0.255616,0.264742,0.261383,0.201722,0.182316,0.192317,0.183654,0.245705,0.253811,0.214863,0.180371,0.212555,0.233280,0.209728,0.126085,0.149625,0.123611,0.133799,0.091110,0.092656,0.096640,0.108216,0.073789,0.067255,0.048560,0.048624,0.048392,0.047116,0.050500,0.044399,0.044272,0.046726,0.057070,0.076075,0.072134,0.070653,0.063106,0.069238,0.069969,0.072681,0.070681,0.077120,0.072913,0.075767,0.077692,0.078201,0.077327,0.074173,0.071287,0.077752,0.083650,0.096673,0.108163,0.092436,0.070032,0.079552,0.067954,0.084744
0.036218,0.104675,0.109304,0.127065,0.140325,0.157628,0.160537,0.158923,0.142159,0.123363,0.120285,0.165704,0.173021,0.187062,0.127571,0.165161,0.232853,0.196700,0.116591,0.176648,0.169759,0.175885,0.086135,0.108276,0.155165,0.204842,0.124105,0.118907,0.075996,0.035617,0.056177,0.044609,0.044077,0.037688,0.043704,0.049519,0.048636,0.067385,0.071308,0.072361,0.064267,0.069702,0.069870,0.072792,0.079892,0.084812,0.076448,0.080405,0.079638,0.078085,0.076022,0.070899,0.062815,0.072301,0.075163,0.077120,0.085243,0.073055,0.051226,0.063102,0.061755,0.095411
0.030869,0.099054,0.102384,0.118455,0.135387,0.152290,0.157128,0.161912,0.141650,0.113315,0.111232,0.154685,0.160631,0.156231,0.103434,0.129082,0.173431,0.149084,0.104805,0.143154,0.124571,0.145140,0.071771,0.091339,0.111361,0.141543,0.095281,0.107011,0.067261,0.029074,0.051179,0.035483,0.039883,0.031678,0.030407,0.033036,0.037899,0.048365,0.050174,0.049057,0.042281,0.045084,0.044722,0.047283,0.049833,0.053253,0.047882,0.050653,0.050497,0.049295,0.047427,0.045301,0.041978,0.046403,0.049165,0.053530,0.060201,0.052165,0.036527,0.044196,0.044128,0.085200
0.036675,0.103214,0.104802,0.117675,0.096105,0.103469,0.102343,0.100097,0.081624,0.093496,0.076653,0.104419,0.110243,0.101710,0.079351,0.091692,0.110448,0.108128,0.067534,0.087697,0.089563,0.082486,0.055446,0.078831,0.110116,0.117746,0.111277,0.083951,0.063236,0.032536,0.057939,0.050191,0.054341,0.046215,0.030791,0.028121,0.045273,0.051894,0.042441,0.041363,0.039016,0.042864,0.043816,0.045415,0.043570,0.048179,0.045936,0.048396,0.050540,0.051026,0.050661,0.047997,0.046711,0.050930,0.054960,0.063030,0.068968,0.060971,0.044613,0.044966,0.041041,0.065823
