0.233049,0.336477,0.376716,0.425344,0.489046,0.493636,0.499401,0.353889,0.315680,0.472646,0.476047,0.571033,0.589921,0.441442,0.354601,0.349385,0.253859,0.241759,0.201587,0.143892,0.148547,0.111978,0.135956,0.077470,0.058192,0.043011,0.040524,0.072112,0.083028,0.068059,0.066194,0.058135,0.056955,0.052003,0.071724,0.066847,0.063190,0.089288,0.082448,0.081143,0.076825,0.081356,0.082669,0.085689,0.080916,0.085470,0.084135,0.087915,0.089855,0.090447,0.089922,0.086905,0.082141,0.089467,0.097632,0.110112,0.128851,0.119874,0.098329,0.132626,0.107424,0.083476
0.262992,0.375353,0.414768,0.469118,0.585587,0.595782,0.602612,0.455481,0.418226,0.572703,0.559805,0.694698,0.721028,0.561375,0.429541,0.412384,0.318268,0.298902,0.243926,0.191273,0.205570,0.162999,0.184986,0.099913,0.086581,0.066011,0.058108,0.093251,0.105278,0.082343,0.086165,0.069936,0.071883,0.063643,0.084804,0.077740,0.077394,0.103718,0.094771,0.094177,0.089394,0.094060,0.094850,0.097903,0.093192,0.098197,0.096698,0.100551,0.102489,0.103031,0.102046,0.098804,0.095418,0.102548,0.111807,0.127331,0.150297,0.138905,0.119689,0.144955,0.121169,0.107033
0.282313,0.401420,0.441491,0.494044,0.618907,0.635574,0.645026,0.506377,0.473105,0.621221,0.607056,0.755112,0.781525,0.628210,0.469529,0.442531,0.349744,0.333310,0.275418,0.220716,0.244863,0.196368,0.221341,0.115491,0.104044,0.080768,0.069336,0.105109,0.116827,0.091274,0.099437,0.079436,0.084088,0.074467,0.095987,0.087180,0.089332,0.116500,0.105805,0.105075,0.100279,0.105083,0.105558,0.108660,0.103972,0.109356,0.108502,0.112298,0.114050,0.114456,0.113154,0.109749,0.107417,0.114388,0.124255,0.141032,0.165746,0.153399,0.135364,0.153604,0.131420,0.117379
0.278087,0.412867,0.449254,0.488041,0.614764,0.641931,0.654389,0.533888,0.502637,0.646149,0.642848,0.803319,0.828490,0.706219,0.520342,0.476227,0.385196,0.381696,0.344986,0.284299,0.321492,0.267041,0.294563,0.156178,0.141935,0.111389,0.096820,0.136507,0.144956,0.114410,0.130219,0.109201,0.116360,0.102740,0.121494,0.111154,0.121729,0.157922,0.141937,0.139760,0.134860,0.141123,0.141228,0.145063,0.139619,0.146090,0.146057,0.150435,0.153216,0.153561,0.151731,0.146897,0.142756,0.153043,0.163529,0.186917,0.211502,0.193591,0.171811,0.183333,0.157552,0.135551
0.226170,0.348438,0.375716,0.405083,0.523722,0.551793,0.565705,0.469058,0.443012,0.564483,0.576880,0.726102,0.762509,0.689053,0.503572,0.456966,0.404150,0.405441,0.396718,0.344043,0.368506,0.316262,0.316224,0.203741,0.181824,0.154991,0.128552,0.172977,0.171118,0.140106,0.160729,0.149743,0.153202,0.138657,0.160905,0.151437,0.156162,0.204523,0.188408,0.187579,0.182283,0.190372,0.188629,0.192642,0.186505,0.193685,0.195765,0.201380,0.201425,0.201201,0.199003,0.192782,0.187348,0.199786,0.208012,0.227594,0.249342,0.228125,0.191760,0.202536,0.179924,0.149160
0.212742,0.341459,0.366210,0.392874,0.470718,0.497525,0.509528,0.425083,0.400854,0.513905,0.536004,0.668931,0.701144,0.662512,0.479353,0.438892,0.380728,0.388598,0.390177,0.352982,0.381360,0.339423,0.315656,0.219195,0.188611,0.168103,0.138020,0.190138,0.183006,0.151585,0.174200,0.168312,0.169909,0.156200,0.176299,0.168711,0.173700,0.232619,0.212743,0.210249,0.204257,0.214050,0.213946,0.218505,0.210096,0.218528,0.221432,0.228160,0.228546,0.228596,0.226024,0.218202,0.210127,0.225619,0.234089,0.256291,0.275538,0.250967,0.202319,0.219569,0.193708,0.154396
0.176375,0.299467,0.318925,0.340999,0.392928,0.421101,0.431221,0.360088,0.339425,0.432001,0.456506,0.573954,0.604655,0.597981,0.447644,0.416494,0.355912,0.367695,0.362424,0.351695,0.371812,0.343877,0.301001,0.242928,0.208381,0.189814,0.159445,0.216803,0.206442,0.175775,0.200633,0.192548,0.195130,0.181820,0.199891,0.190373,0.195265,0.257229,0.230687,0.226386,0.220817,0.231659,0.231372,0.236409,0.225905,0.234714,0.239024,0.246451,0.248174,0.248883,0.247119,0.239432,0.231820,0.249472,0.257596,0.282069,0.299066,0.271934,0.212419,0.231822,0.203582,0.162183
0.151017,0.266468,0.282525,0.301571,0.346643,0.373293,0.380039,0.309596,0.293475,0.371371,0.392875,0.499144,0.530949,0.541402,0.407174,0.379673,0.333467,0.344052,0.336920,0.348104,0.362425,0.342560,0.283091,0.245593,0.212312,0.198074,0.165059,0.225511,0.208438,0.175018,0.204273,0.197289,0.199324,0.186364,0.199174,0.191705,0.200307,0.261377,0.235047,0.230290,0.224712,0.235623,0.235396,0.240085,0.228819,0.236569,0.242261,0.249686,0.250464,0.251784,0.250083,0.241510,0.233865,0.251061,0.258354,0.283248,0.298940,0.270503,0.207168,0.230480,0.200387,0.158025
0.132721,0.227672,0.240317,0.255995,0.294354,0.318855,0.324636,0.262491,0.249490,0.321388,0.351523,0.439568,0.467692,0.489760,0.367882,0.346025,0.305353,0.316788,0.310163,0.336450,0.350273,0.329033,0.263379,0.243700,0.220306,0.203958,0.175351,0.240075,0.224407,0.191478,0.225769,0.213088,0.218155,0.202806,0.212671,0.205060,0.213401,0.275363,0.246548,0.239439,0.233140,0.244466,0.243820,0.248330,0.235520,0.243487,0.249238,0.256901,0.259148,0.261274,0.260458,0.251354,0.244245,0.261280,0.268263,0.292208,0.304902,0.277448,0.208394,0.231454,0.205408,0.159165
0.116667,0.219043,0.228854,0.242654,0.269256,0.292572,0.297439,0.237142,0.226075,0.284684,0.312352,0.400362,0.428696,0.451600,0.341101,0.326118,0.286647,0.299922,0.286433,0.310875,0.318074,0.303003,0.235499,0.237590,0.213866,0.195992,0.169552,0.236915,0.226456,0.199481,0.231817,0.220125,0.229183,0.214890,0.223478,0.214334,0.225350,0.287573,0.255711,0.248701,0.244264,0.255892,0.255446,0.260073,0.247227,0.255429,0.262494,0.270553,0.272775,0.274951,0.274076,0.264681,0.258542,0.275168,0.282470,0.306935,0.318484,0.290482,0.217234,0.240416,0.211902,0.157355
