0.329490,0.749829,0.799793,0.787992,0.775650,0.774940,0.753072,0.747027,0.694629,0.649861,0.607135,0.604464,0.582886,0.550960,0.531120,0.510003,0.493158,0.474461,0.460000,0.448322,0.445023,0.441494,0.443068,0.440882,0.434939,0.432891,0.433303,0.434693,0.433554,0.432748,0.429871,0.431925,0.438140,0.444759,0.450700,0.443217
0.295780,0.745918,0.793478,0.790178,0.781258,0.779827,0.754561,0.745957,0.689236,0.646466,0.589473,0.586260,0.561369,0.526355,0.504295,0.488031,0.474490,0.456214,0.443138,0.430586,0.426818,0.422866,0.425536,0.423375,0.418597,0.416381,0.415827,0.417426,0.415459,0.414686,0.412564,0.416153,0.421539,0.428700,0.436112,0.435176
0.253729,0.694571,0.743241,0.755281,0.754754,0.752692,0.725486,0.714767,0.655441,0.618557,0.554720,0.553706,0.529739,0.496865,0.475718,0.465652,0.456813,0.439827,0.429767,0.417506,0.413194,0.409140,0.412048,0.410521,0.406506,0.404353,0.402722,0.403712,0.401232,0.400304,0.399005,0.404284,0.408464,0.415359,0.423802,0.428974
0.235501,0.712433,0.778670,0.803036,0.801350,0.793999,0.761759,0.747658,0.683871,0.648736,0.566979,0.564935,0.538405,0.499765,0.479581,0.465409,0.456204,0.437384,0.424919,0.409942,0.407197,0.402863,0.405132,0.402191,0.397550,0.393858,0.393142,0.394628,0.395129,0.393333,0.390307,0.395384,0.399307,0.405960,0.412884,0.417686
0.228913,0.712373,0.793193,0.821051,0.827120,0.819576,0.786597,0.773980,0.713302,0.678775,0.595878,0.591988,0.565680,0.525098,0.506854,0.490619,0.479480,0.459844,0.446412,0.429434,0.427014,0.423132,0.423738,0.418899,0.414181,0.408877,0.408493,0.410435,0.412105,0.409535,0.405293,0.410240,0.414049,0.420307,0.425502,0.429711
0.217654,0.697703,0.789409,0.817460,0.831833,0.826972,0.791517,0.781108,0.724616,0.689243,0.605268,0.599768,0.573628,0.531638,0.514247,0.498343,0.486942,0.467685,0.454774,0.436678,0.433837,0.429939,0.429654,0.423554,0.419213,0.413482,0.412713,0.415181,0.417391,0.414589,0.410109,0.415402,0.419551,0.425642,0.430635,0.435482
0.205016,0.684440,0.772076,0.807759,0.820360,0.813683,0.776838,0.764544,0.705198,0.671767,0.581416,0.577043,0.551429,0.508791,0.491866,0.477528,0.468025,0.449280,0.436996,0.419307,0.417082,0.413056,0.413306,0.407431,0.403789,0.398010,0.397440,0.399632,0.401615,0.398775,0.394330,0.399912,0.403641,0.409508,0.414922,0.421275
0.206984,0.690198,0.771422,0.808493,0.824736,0.817615,0.790903,0.778634,0.727756,0.691862,0.609180,0.605333,0.581275,0.540014,0.524073,0.511629,0.505327,0.486251,0.475463,0.458458,0.456636,0.453290,0.454314,0.449474,0.446333,0.440654,0.441643,0.442777,0.443595,0.440015,0.435345,0.440396,0.443094,0.448760,0.453844,0.455654
0.210695,0.687162,0.777153,0.817587,0.841484,0.833664,0.816451,0.806810,0.773728,0.732325,0.650574,0.645570,0.622915,0.581091,0.564636,0.551492,0.543014,0.524529,0.515379,0.496817,0.494919,0.492916,0.493276,0.487718,0.485550,0.477726,0.479334,0.480174,0.478938,0.475317,0.469467,0.474081,0.475108,0.480703,0.483950,0.484764
0.219521,0.688501,0.795329,0.833727,0.857440,0.851128,0.836162,0.829292,0.799652,0.758673,0.677880,0.672692,0.649298,0.608454,0.591688,0.575382,0.562326,0.542661,0.532473,0.512283,0.509965,0.507493,0.506497,0.500073,0.497378,0.488619,0.489890,0.490671,0.489154,0.485693,0.479322,0.483636,0.485006,0.490528,0.492659,0.491766
0.221352,0.671374,0.795909,0.836703,0.861625,0.855869,0.845735,0.840693,0.817172,0.778363,0.693436,0.692026,0.669802,0.633322,0.616508,0.598674,0.579270,0.559176,0.548497,0.527894,0.525072,0.521440,0.519211,0.512975,0.510069,0.501162,0.501731,0.501711,0.498502,0.495833,0.489464,0.493537,0.495092,0.500946,0.502302,0.499610
0.220012,0.666481,0.792228,0.826598,0.862432,0.857005,0.846485,0.843622,0.834708,0.800529,0.738396,0.730119,0.707073,0.671237,0.654617,0.632941,0.610218,0.587956,0.575979,0.552852,0.549553,0.546605,0.542848,0.535398,0.531533,0.521443,0.522988,0.523479,0.521589,0.518584,0.511316,0.514728,0.516525,0.522340,0.523093,0.520469
0.207161,0.637600,0.753494,0.787501,0.828449,0.822853,0.814289,0.812984,0.812833,0.783141,0.732316,0.722268,0.702202,0.666605,0.650882,0.629396,0.606691,0.584888,0.573374,0.548712,0.545486,0.544037,0.539837,0.532213,0.528788,0.517274,0.519565,0.520289,0.518071,0.515067,0.507333,0.510556,0.511634,0.516804,0.516537,0.515421
0.204098,0.632410,0.745567,0.784734,0.829364,0.827187,0.815509,0.814982,0.805029,0.779380,0.717201,0.708102,0.687458,0.650250,0.634647,0.613528,0.591317,0.568445,0.555386,0.530322,0.526077,0.524211,0.519946,0.511821,0.508765,0.497072,0.498124,0.499255,0.497063,0.494269,0.487334,0.491071,0.493035,0.498210,0.498662,0.501020
0.188871,0.605730,0.724290,0.771340,0.821955,0.824243,0.810577,0.810844,0.796490,0.775303,0.706109,0.697613,0.679178,0.641184,0.628000,0.607638,0.587117,0.564052,0.550174,0.524868,0.520715,0.518619,0.513687,0.504390,0.501149,0.489421,0.489745,0.491078,0.490438,0.487214,0.479956,0.483855,0.486162,0.490813,0.490904,0.493281
