0.576448,0.549214,0.545626,0.482804,0.472692,0.470771,0.448416,0.412077,0.413002,0.400647,0.388384,0.383481,0.376550,0.357629,0.347695,0.347514,0.363541,0.327154,0.325377,0.318487,0.324260,0.301737,0.307094,0.240244
0.631350,0.639312,0.657058,0.604002,0.600414,0.589185,0.571545,0.532840,0.534681,0.514729,0.501174,0.486680,0.485249,0.457093,0.451917,0.448618,0.466974,0.424482,0.422743,0.413179,0.418350,0.391607,0.400795,0.324432
0.635754,0.675309,0.713669,0.668604,0.671322,0.656926,0.640714,0.602493,0.608241,0.585284,0.573317,0.554142,0.555541,0.521688,0.518003,0.513129,0.532614,0.484869,0.480762,0.470751,0.474859,0.445816,0.456669,0.371253
0.593059,0.664594,0.741737,0.710683,0.725608,0.712649,0.706897,0.674059,0.692555,0.675188,0.673386,0.654116,0.655566,0.611854,0.602776,0.595396,0.612219,0.557473,0.545234,0.533815,0.534200,0.505476,0.514182,0.418617
0.467351,0.549033,0.628649,0.621189,0.646110,0.639324,0.657753,0.638124,0.668222,0.666495,0.672829,0.660121,0.658222,0.615067,0.598349,0.588498,0.597499,0.545433,0.526007,0.515243,0.515445,0.491879,0.497430,0.416284
0.407401,0.487098,0.564951,0.561849,0.586916,0.583867,0.601224,0.585825,0.619576,0.628061,0.639518,0.632897,0.629212,0.588739,0.567944,0.559658,0.567339,0.519031,0.497182,0.486147,0.485169,0.462616,0.465315,0.388830
0.335603,0.406365,0.473944,0.476133,0.497573,0.496385,0.511775,0.502009,0.536935,0.559540,0.576118,0.579877,0.576811,0.543464,0.520503,0.512824,0.515841,0.473519,0.450414,0.439486,0.438877,0.418003,0.419774,0.349953
0.284470,0.345066,0.402062,0.407805,0.428762,0.430673,0.447586,0.441430,0.475887,0.503563,0.521009,0.527475,0.523327,0.494580,0.471317,0.465001,0.465280,0.432025,0.409258,0.400059,0.400043,0.382107,0.382715,0.324257
0.245883,0.302689,0.352938,0.362835,0.381494,0.386355,0.402095,0.399234,0.432790,0.466222,0.483359,0.494579,0.494075,0.472667,0.451133,0.443599,0.441967,0.412121,0.387576,0.376515,0.377605,0.361007,0.361139,0.303849
0.224576,0.271243,0.316076,0.325406,0.342368,0.346686,0.361870,0.361013,0.393730,0.432520,0.451347,0.467805,0.468677,0.453336,0.434229,0.428153,0.424975,0.396000,0.372609,0.362263,0.363264,0.344785,0.344483,0.290205
0.228078,0.278073,0.322086,0.331363,0.348913,0.352264,0.369641,0.370564,0.402929,0.440887,0.459868,0.477114,0.481496,0.469811,0.455956,0.448890,0.445397,0.413319,0.390093,0.377574,0.379586,0.358693,0.359820,0.301761
0.219981,0.270747,0.313479,0.322981,0.341522,0.343980,0.360659,0.362418,0.394620,0.432897,0.452514,0.470351,0.477282,0.468720,0.458052,0.452833,0.448393,0.415721,0.390876,0.378182,0.380417,0.358044,0.359506,0.301764
0.215840,0.260712,0.300690,0.308990,0.326201,0.327928,0.341642,0.343234,0.372381,0.412592,0.431943,0.452166,0.459782,0.454931,0.445419,0.443224,0.439065,0.406664,0.380966,0.368854,0.370633,0.347947,0.348999,0.293231
0.222687,0.266342,0.309633,0.316825,0.334588,0.332819,0.345773,0.346480,0.374052,0.413533,0.432970,0.452786,0.460737,0.455688,0.447261,0.447068,0.441991,0.411278,0.386102,0.374659,0.376261,0.352241,0.353125,0.300829
0.203328,0.239800,0.278814,0.284716,0.298950,0.297605,0.306902,0.306089,0.330238,0.370203,0.387357,0.408805,0.414307,0.409186,0.398101,0.398447,0.394769,0.366112,0.343820,0.333458,0.335640,0.313900,0.314471,0.270305
0.190562,0.221871,0.257977,0.263637,0.275836,0.274751,0.281979,0.280499,0.301889,0.341430,0.357991,0.380723,0.384993,0.381431,0.368779,0.370000,0.366915,0.338640,0.317168,0.307490,0.309742,0.289162,0.289813,0.245037
