0.592041,0.182187,0.181019,0.204469,0.210686,0.277337,0.289331,0.312316,0.285337,0.239600,0.235691,0.235311,0.229906,0.233343,0.228756,0.228102,0.228672,0.223736,0.283511,0.286753,0.292362,0.296578,0.298845,0.389273,0.549032,0.532556,0.502719,0.475844,0.444397,0.367155,0.299440,0.210013
0.604246,0.187555,0.186152,0.270766,0.277230,0.340981,0.354420,0.378429,0.329358,0.273159,0.269707,0.268178,0.261290,0.265716,0.259565,0.258937,0.259994,0.255811,0.351278,0.354624,0.360782,0.361960,0.365074,0.435738,0.546523,0.505932,0.466904,0.445414,0.415629,0.339282,0.278457,0.195576
0.617316,0.196495,0.195096,0.271985,0.278651,0.345550,0.359824,0.385108,0.336072,0.278811,0.275079,0.273937,0.266930,0.271798,0.265408,0.264755,0.265915,0.261280,0.357590,0.361246,0.367861,0.370453,0.373663,0.455221,0.590059,0.552733,0.513888,0.488992,0.454520,0.371611,0.304066,0.214167
0.591665,0.194247,0.192925,0.272180,0.278519,0.350963,0.366466,0.394795,0.346884,0.286505,0.282414,0.281609,0.274237,0.279838,0.273021,0.272382,0.273918,0.268181,0.365927,0.369968,0.377323,0.378705,0.382305,0.468591,0.610403,0.574121,0.532907,0.504996,0.466982,0.382210,0.312170,0.222002
0.591667,0.204710,0.203278,0.294773,0.301087,0.376335,0.392946,0.422681,0.372970,0.310660,0.306367,0.305655,0.297698,0.304021,0.296499,0.295886,0.297673,0.291562,0.395971,0.400151,0.407946,0.408389,0.412095,0.496807,0.629943,0.586333,0.542901,0.513722,0.473848,0.386445,0.316703,0.225594
0.578448,0.202808,0.201385,0.303951,0.310205,0.385010,0.402216,0.431929,0.381468,0.320289,0.315942,0.315553,0.307470,0.314351,0.306499,0.305855,0.307693,0.301542,0.408119,0.412329,0.420488,0.422107,0.425902,0.513066,0.655703,0.611866,0.572793,0.543387,0.496379,0.400744,0.327795,0.233122
0.593501,0.207512,0.206002,0.318537,0.325129,0.400624,0.418381,0.449289,0.392711,0.327826,0.323599,0.323130,0.314441,0.321593,0.313255,0.312574,0.314750,0.308326,0.424935,0.429122,0.437455,0.437007,0.441033,0.521353,0.647100,0.594922,0.551167,0.524855,0.482587,0.391471,0.322818,0.231611
0.566300,0.199758,0.198281,0.329039,0.336065,0.415676,0.433975,0.463849,0.411719,0.347530,0.342983,0.342909,0.334153,0.341332,0.332873,0.332304,0.334563,0.328305,0.444080,0.447918,0.456831,0.457222,0.460707,0.548277,0.667453,0.616966,0.574618,0.548425,0.500568,0.407835,0.340735,0.246941
0.547312,0.195440,0.194001,0.332689,0.339492,0.418407,0.437145,0.467787,0.415353,0.349721,0.345135,0.345085,0.336114,0.343942,0.335126,0.334576,0.337037,0.330581,0.449542,0.453628,0.462885,0.462522,0.465885,0.552017,0.669959,0.616678,0.573946,0.548772,0.500213,0.406850,0.340440,0.248308
0.543717,0.192091,0.190640,0.332650,0.339737,0.417225,0.435464,0.465148,0.412572,0.347145,0.342642,0.342468,0.333418,0.341107,0.332484,0.331955,0.334285,0.328307,0.448119,0.452011,0.461506,0.460812,0.464066,0.546136,0.658860,0.602827,0.559466,0.535300,0.489465,0.399184,0.335522,0.246077
0.539852,0.195148,0.193694,0.336175,0.343041,0.420067,0.438886,0.469230,0.418533,0.354877,0.350354,0.350822,0.341539,0.350080,0.341036,0.340521,0.343243,0.336701,0.456303,0.460391,0.470432,0.468838,0.472187,0.551657,0.663109,0.603920,0.560006,0.536003,0.492408,0.402095,0.337964,0.249560
0.536273,0.198162,0.196675,0.336162,0.342544,0.419641,0.438970,0.471138,0.419081,0.354850,0.350274,0.351046,0.341488,0.350686,0.341217,0.340704,0.343898,0.336654,0.458702,0.462735,0.473161,0.470518,0.473996,0.549101,0.652478,0.590016,0.544036,0.519844,0.476238,0.386703,0.323379,0.238074
0.535006,0.199402,0.197925,0.331976,0.338315,0.418295,0.437962,0.471807,0.419376,0.353579,0.349053,0.349641,0.340021,0.348556,0.339391,0.338841,0.341855,0.334366,0.455372,0.459629,0.469500,0.465888,0.469368,0.543273,0.644566,0.582611,0.536058,0.511716,0.469652,0.381867,0.319556,0.235565
0.525848,0.196140,0.194697,0.321619,0.328120,0.405634,0.425139,0.457505,0.408743,0.348074,0.343672,0.344938,0.335612,0.344585,0.335452,0.334870,0.337885,0.330588,0.446144,0.449945,0.460192,0.456780,0.460197,0.535044,0.646434,0.586401,0.542397,0.518994,0.478217,0.389589,0.325734,0.240595
0.520382,0.191707,0.190282,0.315292,0.321964,0.398437,0.417704,0.448782,0.404560,0.348108,0.343819,0.345414,0.336413,0.345274,0.336424,0.335790,0.338578,0.331623,0.439856,0.443365,0.453697,0.450640,0.453953,0.530915,0.645581,0.587797,0.546622,0.524141,0.483394,0.393771,0.329035,0.243161
0.516593,0.194851,0.193385,0.321901,0.328150,0.405931,0.425483,0.457527,0.411206,0.351983,0.347629,0.348957,0.339648,0.348260,0.339476,0.338870,0.341734,0.334632,0.447352,0.451102,0.461391,0.457636,0.460849,0.533909,0.637872,0.576451,0.533792,0.511468,0.471836,0.384796,0.322304,0.238706
0.516257,0.191365,0.189906,0.320957,0.327303,0.401916,0.421134,0.451318,0.406305,0.350051,0.345750,0.347427,0.338264,0.347516,0.338481,0.337900,0.340747,0.333911,0.445252,0.448790,0.459651,0.456762,0.460050,0.535216,0.643175,0.583388,0.541937,0.519550,0.477256,0.386424,0.321012,0.235865
0.501568,0.188196,0.186769,0.319659,0.325859,0.398387,0.417356,0.446707,0.402294,0.346949,0.342716,0.344550,0.335410,0.344960,0.335830,0.335282,0.338163,0.331417,0.442225,0.445846,0.456704,0.454345,0.457515,0.533277,0.642516,0.582631,0.541799,0.518993,0.477054,0.385601,0.319806,0.235223
0.489937,0.185241,0.183857,0.312244,0.318118,0.388920,0.407331,0.436459,0.392058,0.336134,0.331810,0.333272,0.324241,0.333493,0.324525,0.323908,0.326657,0.320068,0.430872,0.434752,0.445699,0.443431,0.446485,0.520439,0.635009,0.575829,0.534930,0.512094,0.471364,0.381776,0.317065,0.234492
0.492186,0.177657,0.176330,0.301047,0.307574,0.379411,0.396909,0.424973,0.383566,0.327507,0.323183,0.323952,0.315415,0.323706,0.315463,0.314922,0.317101,0.311233,0.417468,0.421114,0.432112,0.430287,0.433212,0.513832,0.634141,0.578597,0.538208,0.515854,0.477070,0.389441,0.325604,0.242889
0.473964,0.176131,0.174850,0.295537,0.301508,0.371997,0.388531,0.416415,0.375863,0.318372,0.314054,0.314332,0.305923,0.313309,0.305516,0.305114,0.307026,0.301377,0.405680,0.409684,0.419936,0.417960,0.420610,0.499194,0.621067,0.567008,0.527420,0.505795,0.470229,0.386598,0.325721,0.246323
0.426963,0.168946,0.167769,0.270803,0.275511,0.340463,0.355663,0.382869,0.346773,0.292806,0.288789,0.288853,0.281002,0.287701,0.280603,0.280334,0.282232,0.276610,0.369799,0.373911,0.382476,0.380263,0.382743,0.453834,0.567418,0.518920,0.485283,0.464734,0.434505,0.355000,0.297444,0.224325
0.397344,0.155778,0.154663,0.249202,0.253663,0.316919,0.330859,0.356744,0.325536,0.273997,0.270231,0.269748,0.262526,0.267590,0.261660,0.261355,0.262675,0.257776,0.341219,0.345166,0.352798,0.350518,0.352647,0.420391,0.527751,0.483350,0.452017,0.432836,0.406052,0.333274,0.280996,0.212958
0.381495,0.150533,0.149490,0.226945,0.231308,0.292735,0.305891,0.329655,0.304401,0.258690,0.255122,0.254961,0.248366,0.252707,0.247577,0.247209,0.248270,0.243582,0.314873,0.318693,0.325634,0.324459,0.326415,0.395564,0.510781,0.473962,0.447079,0.428637,0.404710,0.333468,0.280412,0.211836
0.368042,0.145997,0.145027,0.213276,0.217538,0.278030,0.290734,0.313986,0.290821,0.247045,0.243560,0.243485,0.237225,0.241238,0.236413,0.236050,0.237065,0.232373,0.298496,0.302235,0.308740,0.307693,0.309601,0.379047,0.496284,0.462856,0.437748,0.420046,0.398225,0.329095,0.276799,0.209916
0.362648,0.142056,0.141127,0.204895,0.209145,0.269169,0.281399,0.303859,0.282692,0.239951,0.236504,0.236294,0.230287,0.233901,0.229383,0.229028,0.229905,0.225391,0.287631,0.291370,0.297606,0.296918,0.298722,0.368853,0.487363,0.456467,0.433210,0.415073,0.393867,0.325753,0.274032,0.207810
0.355884,0.131371,0.130465,0.198257,0.202754,0.260919,0.272344,0.292320,0.274243,0.234566,0.231226,0.231047,0.225392,0.228704,0.224522,0.224214,0.224919,0.221005,0.278773,0.282237,0.288398,0.288537,0.290221,0.361510,0.477009,0.447965,0.426316,0.407825,0.386646,0.319161,0.268158,0.202692
0.331123,0.123867,0.123037,0.181302,0.185387,0.240367,0.250924,0.269700,0.254452,0.217957,0.214828,0.214625,0.209495,0.212350,0.208663,0.208366,0.208928,0.205206,0.255653,0.258887,0.264309,0.264591,0.266197,0.333912,0.448959,0.424570,0.407235,0.390489,0.371884,0.308808,0.260178,0.196695
