0.303996,0.308931,0.350946,0.364377,0.453865,0.457932,0.439431,0.421992,0.413279,0.384187,0.356349,0.351816,0.365341,0.366192,0.354257,0.342142,0.325386,0.319996,0.299706,0.306029,0.318569,0.300453
0.252129,0.373375,0.335166,0.348343,0.371366,0.372898,0.339184,0.356125,0.324607,0.298785,0.279590,0.277321,0.275075,0.291187,0.293733,0.314312,0.318579,0.325040,0.308940,0.309826,0.323982,0.314683
0.500337,0.541018,0.489404,0.500703,0.457204,0.459817,0.458321,0.470439,0.455844,0.417926,0.392445,0.393036,0.398457,0.405974,0.406544,0.405288,0.403349,0.408915,0.399350,0.402549,0.403763,0.389074
0.426782,0.572039,0.498785,0.507527,0.411171,0.405475,0.411077,0.439000,0.416794,0.375365,0.350894,0.354461,0.354154,0.366920,0.375545,0.395368,0.401748,0.417281,0.407661,0.412646,0.414449,0.410383
0.637931,0.609669,0.662445,0.659703,0.568241,0.571311,0.599468,0.591171,0.604292,0.574886,0.537279,0.541857,0.559105,0.555319,0.551892,0.518649,0.516105,0.522684,0.513872,0.503286,0.494896,0.472012
0.685390,0.690934,0.699145,0.692998,0.571332,0.568559,0.597395,0.605184,0.602836,0.563953,0.530950,0.534713,0.547595,0.553502,0.554278,0.536989,0.540644,0.550766,0.544570,0.534187,0.525783,0.504963
0.678851,0.727713,0.715437,0.725025,0.600344,0.598888,0.630777,0.643379,0.640563,0.584923,0.549176,0.555465,0.569437,0.579381,0.578762,0.565495,0.565167,0.576664,0.566106,0.561319,0.556481,0.536113
0.664165,0.746200,0.768713,0.786626,0.639042,0.630373,0.674217,0.685045,0.689879,0.621168,0.577148,0.588358,0.605389,0.612724,0.616616,0.602728,0.603700,0.623180,0.610130,0.605552,0.601120,0.582589
0.446589,0.428225,0.465133,0.450372,0.353054,0.354573,0.405035,0.418408,0.394247,0.397934,0.365463,0.342791,0.331684,0.342555,0.341065,0.333023,0.327399,0.323042,0.319713,0.326776,0.328319,0.316707
0.449263,0.419814,0.486004,0.462000,0.366300,0.373856,0.429907,0.436992,0.413247,0.417740,0.377589,0.357556,0.348209,0.359915,0.353643,0.340213,0.339172,0.335914,0.330269,0.331864,0.333242,0.322408
0.236081,0.270532,0.289682,0.319076,0.251136,0.257930,0.307487,0.317593,0.328663,0.308576,0.286713,0.285612,0.302912,0.305500,0.300329,0.290355,0.281954,0.264741,0.248196,0.246464,0.250493,0.247221
0.161481,0.225920,0.247369,0.287866,0.245331,0.252711,0.298365,0.288149,0.319194,0.282987,0.261639,0.267524,0.297736,0.293400,0.281781,0.259869,0.245402,0.234322,0.217179,0.212677,0.213944,0.202882
0.211828,0.287932,0.335060,0.368894,0.319051,0.330113,0.376388,0.350040,0.395447,0.355384,0.327834,0.341353,0.372424,0.357638,0.350338,0.308255,0.301125,0.301007,0.290155,0.280033,0.277447,0.262660
0.180960,0.234592,0.281636,0.325437,0.277385,0.284566,0.342146,0.323591,0.381742,0.336564,0.306172,0.325182,0.370348,0.352554,0.338978,0.297856,0.280823,0.275123,0.259563,0.255033,0.252761,0.236967
0.132764,0.163223,0.197589,0.235819,0.243785,0.255876,0.289368,0.263646,0.310180,0.288690,0.261614,0.276384,0.315085,0.298464,0.283579,0.248366,0.230259,0.219015,0.204231,0.195792,0.194369,0.177353
0.099659,0.140422,0.159297,0.188744,0.221813,0.236332,0.252929,0.227061,0.257357,0.248737,0.229676,0.235390,0.260193,0.248391,0.235539,0.208562,0.194090,0.179887,0.166873,0.157997,0.157113,0.143054
0.101195,0.151465,0.178034,0.196541,0.217718,0.231081,0.255523,0.227271,0.256039,0.243792,0.212666,0.211789,0.234952,0.234115,0.211270,0.182851,0.172708,0.168393,0.156170,0.152360,0.156170,0.149013
0.048703,0.057454,0.055456,0.060286,0.071462,0.078500,0.083589,0.085043,0.080367,0.081878,0.081193,0.076423,0.072453,0.076970,0.075484,0.079146,0.073771,0.070219,0.064129,0.063663,0.064986,0.064910
0.053380,0.061826,0.056676,0.062328,0.070195,0.075582,0.084065,0.085851,0.082686,0.086081,0.083889,0.079499,0.078143,0.081722,0.077558,0.078997,0.074380,0.066799,0.060437,0.059881,0.060768,0.060518
0.036756,0.042935,0.044261,0.055116,0.065205,0.069709,0.080956,0.077398,0.079471,0.084064,0.081788,0.079567,0.084195,0.084838,0.077545,0.075810,0.071287,0.063824,0.057112,0.057209,0.058803,0.058741
0.055805,0.057170,0.054759,0.060065,0.074985,0.076517,0.082970,0.082811,0.079239,0.083232,0.082397,0.078478,0.075756,0.078544,0.074270,0.077399,0.073858,0.066518,0.060123,0.059018,0.059880,0.058840
0.046518,0.053122,0.051590,0.057830,0.059458,0.062811,0.075244,0.075171,0.076652,0.079663,0.077062,0.077136,0.078960,0.080456,0.074207,0.074847,0.069503,0.062266,0.056809,0.058086,0.061135,0.057180
0.037176,0.046532,0.050142,0.058747,0.058905,0.062183,0.075564,0.075753,0.084324,0.086872,0.080917,0.083852,0.093245,0.093293,0.084525,0.081927,0.076972,0.069118,0.061937,0.062058,0.064892,0.059429
0.027110,0.032555,0.038998,0.042021,0.043712,0.045119,0.048953,0.053068,0.050008,0.056362,0.055813,0.053141,0.052008,0.054005,0.054157,0.062165,0.059370,0.057187,0.053427,0.058057,0.062249,0.059405
0.030667,0.038274,0.045540,0.049998,0.043213,0.045141,0.053054,0.057167,0.055074,0.057415,0.055888,0.055002,0.056307,0.057760,0.056857,0.062382,0.058937,0.056133,0.052143,0.056073,0.059142,0.056110
0.034588,0.044715,0.052599,0.058535,0.049458,0.051445,0.062257,0.065609,0.064035,0.065066,0.062474,0.062100,0.064437,0.065690,0.064418,0.069416,0.065802,0.062283,0.056890,0.060777,0.063498,0.062688
0.040215,0.050593,0.056259,0.061401,0.055668,0.057717,0.067192,0.070369,0.068878,0.072517,0.070559,0.070466,0.071494,0.073410,0.071910,0.076552,0.072600,0.071151,0.066053,0.069275,0.072620,0.071102
0.053007,0.064964,0.071925,0.077448,0.072276,0.075815,0.084376,0.089788,0.086321,0.089492,0.087148,0.085761,0.085606,0.087721,0.086433,0.091180,0.086200,0.086722,0.081203,0.084860,0.088243,0.085944
0.064410,0.079164,0.088760,0.098466,0.091017,0.094912,0.106065,0.112407,0.108879,0.110501,0.107746,0.107965,0.107397,0.109508,0.108256,0.113891,0.106947,0.109386,0.102202,0.106199,0.109877,0.108143
0.073216,0.090449,0.100979,0.112327,0.104207,0.108479,0.121179,0.128328,0.124412,0.125241,0.121769,0.121864,0.121830,0.124197,0.122123,0.127363,0.119745,0.122343,0.114124,0.118328,0.122653,0.120518
0.052186,0.065038,0.073482,0.082803,0.076073,0.078729,0.086874,0.093057,0.090478,0.091265,0.088810,0.088491,0.087465,0.090070,0.089811,0.095741,0.090353,0.093285,0.086596,0.090295,0.094116,0.093923
0.053770,0.067403,0.075250,0.083860,0.077841,0.080679,0.088309,0.095002,0.091118,0.092238,0.090358,0.090262,0.088137,0.091110,0.091128,0.097437,0.091816,0.094987,0.088104,0.091667,0.095077,0.094724
0.055156,0.070243,0.078069,0.086731,0.080469,0.083751,0.091813,0.098377,0.094379,0.095075,0.093152,0.093312,0.091172,0.094323,0.094261,0.100117,0.094475,0.097889,0.090894,0.094301,0.098191,0.098056
0.054726,0.071386,0.076908,0.085210,0.081669,0.085464,0.092716,0.099504,0.095072,0.097606,0.095955,0.095969,0.093455,0.097072,0.096394,0.102064,0.096209,0.098806,0.091545,0.094575,0.098795,0.097742
0.061462,0.077485,0.087484,0.097509,0.089737,0.093542,0.102174,0.110126,0.106056,0.106433,0.105568,0.106858,0.103592,0.107411,0.107563,0.113205,0.106735,0.110635,0.103217,0.106315,0.110232,0.108813
0.062744,0.080708,0.091201,0.101609,0.092476,0.096403,0.105294,0.114204,0.109293,0.109451,0.108874,0.109697,0.106058,0.109969,0.110292,0.116176,0.109531,0.113584,0.105849,0.109090,0.113060,0.112005
0.058664,0.077773,0.087660,0.097460,0.089175,0.092555,0.100504,0.109149,0.104397,0.105015,0.104337,0.104406,0.100393,0.104577,0.105435,0.112356,0.105606,0.109250,0.101260,0.104769,0.108960,0.108936
0.061492,0.081770,0.092520,0.102376,0.093609,0.096684,0.104626,0.113328,0.108509,0.108813,0.107873,0.107846,0.103753,0.107925,0.109012,0.116307,0.109651,0.113748,0.105572,0.109241,0.113364,0.113905
0.064438,0.086703,0.096274,0.106300,0.099229,0.102620,0.110485,0.119250,0.113978,0.115894,0.114755,0.114275,0.109796,0.114652,0.115516,0.122964,0.116487,0.120434,0.111858,0.115444,0.120387,0.120677
0.055989,0.076440,0.081443,0.089934,0.087936,0.091701,0.098180,0.105205,0.100563,0.106059,0.104678,0.103377,0.099101,0.103994,0.104242,0.110660,0.104596,0.106560,0.098447,0.101246,0.106582,0.106632
0.059111,0.078845,0.083653,0.092173,0.089098,0.093302,0.100806,0.107781,0.103175,0.108588,0.107303,0.106168,0.102271,0.106814,0.106570,0.112302,0.106283,0.108111,0.100006,0.103160,0.108249,0.107602
0.071545,0.093329,0.098113,0.107229,0.103447,0.108354,0.117497,0.125724,0.119820,0.127216,0.125873,0.125009,0.119953,0.125408,0.124802,0.130579,0.123495,0.124967,0.115955,0.119975,0.125950,0.125067
0.072259,0.096190,0.099282,0.108003,0.104004,0.108422,0.117258,0.125339,0.119242,0.124892,0.123578,0.123818,0.120048,0.126085,0.124587,0.129295,0.123227,0.124760,0.116246,0.120015,0.125789,0.124271
0.066810,0.090065,0.091177,0.097392,0.094312,0.098213,0.106115,0.115219,0.109353,0.118305,0.118068,0.116994,0.112147,0.118603,0.117224,0.123482,0.116269,0.117340,0.109923,0.114515,0.119669,0.118034
0.080199,0.107791,0.107850,0.115913,0.111235,0.114134,0.122117,0.133568,0.125590,0.131577,0.131433,0.130431,0.127399,0.135271,0.133679,0.141258,0.133168,0.133988,0.125207,0.130714,0.136126,0.132767
0.101457,0.136292,0.135014,0.145239,0.146194,0.146385,0.149852,0.162260,0.152807,0.149207,0.146016,0.147575,0.150151,0.157768,0.152334,0.156724,0.149673,0.150324,0.141511,0.144605,0.151123,0.146156
