1.000000,0.621235,0.814321,0.705881,0.434672,0.356162,0.365048,0.347598,0.261513,0.101266,0.155918,0.175026,0.149702,0.196049,0.232367,0.303264,0.357369,0.388800,0.354677,0.343855,0.356239,0.355160,0.364059,0.359227,0.355553,0.315735
0.621235,1.000000,0.719189,0.586437,0.283130,0.232585,0.201045,0.223695,0.143803,0.087555,0.112043,0.144675,0.152314,0.185838,0.242014,0.310826,0.306078,0.300283,0.294949,0.292380,0.288546,0.289368,0.286116,0.283959,0.277242,0.257276
0.814321,0.719189,1.000000,0.798427,0.554897,0.316761,0.419288,0.420085,0.273674,0.134104,0.185325,0.210400,0.172355,0.240927,0.281437,0.372825,0.419064,0.437473,0.418561,0.404245,0.411183,0.409812,0.412871,0.408925,0.402070,0.367413
0.705881,0.586437,0.798427,1.000000,0.664783,0.382415,0.490380,0.481010,0.358305,0.238318,0.292092,0.282392,0.226359,0.286588,0.319017,0.394081,0.443171,0.466834,0.449137,0.423649,0.430020,0.427164,0.432507,0.430251,0.426982,0.397717
0.434672,0.283130,0.554897,0.664783,1.000000,0.336960,0.675641,0.662752,0.440467,0.263763,0.378031,0.302062,0.179183,0.209828,0.214030,0.259087,0.283588,0.322383,0.321036,0.276274,0.282794,0.285522,0.300597,0.298312,0.306844,0.288554
0.356162,0.232585,0.316761,0.382415,0.336960,1.000000,0.322279,0.285952,0.221950,0.110796,0.147553,0.179257,0.158562,0.196903,0.205616,0.206485,0.223849,0.227534,0.211778,0.202191,0.206664,0.197563,0.200947,0.205521,0.204139,0.204089
0.365048,0.201045,0.419288,0.490380,0.675641,0.322279,1.000000,0.704595,0.501009,0.332738,0.495095,0.392226,0.250510,0.259895,0.247744,0.271519,0.297069,0.313770,0.317706,0.270842,0.280715,0.277716,0.296725,0.293622,0.302628,0.296212
0.347598,0.223695,0.420085,0.481010,0.662752,0.285952,0.704595,1.000000,0.604725,0.318687,0.452906,0.354239,0.221063,0.205541,0.189299,0.207168,0.229939,0.251705,0.250563,0.217178,0.222011,0.219011,0.232312,0.232441,0.233813,0.226275
0.261513,0.143803,0.273674,0.358305,0.440467,0.221950,0.501009,0.604725,1.000000,0.511136,0.580965,0.424887,0.347608,0.248628,0.198070,0.199705,0.222804,0.244224,0.234242,0.209258,0.215249,0.209770,0.225447,0.219666,0.218380,0.198113
0.101266,0.087555,0.134104,0.238318,0.263763,0.110796,0.332738,0.318687,0.511136,1.000000,0.677070,0.472880,0.381021,0.309803,0.284961,0.240530,0.245933,0.232016,0.229638,0.207432,0.204720,0.194587,0.197772,0.191046,0.194912,0.187598
