0.427925,0.385785,0.376384,0.330139,0.310359,0.318755,0.329280,0.349554,0.349806,0.350990,0.341303,0.337852,0.334350,0.335519,0.326057,0.326063,0.329155,0.327541,0.330675,0.327842,0.326999,0.320913,0.317436,0.320620,0.325888,0.321599,0.309913,0.312156,0.319943,0.302493,0.298016,0.302184,0.308546,0.312505,0.310522,0.309819,0.304778,0.309422,0.303638,0.303976,0.302228,0.301693,0.299629,0.294712,0.291523,0.286081,0.275077,0.282887,0.289070,0.284620,0.286478,0.285514,0.281826,0.284481,0.287696,0.280143,0.283556,0.282921,0.278026,0.283450,0.293781,0.298532,0.301868,0.303497,0.306056,0.306405,0.304808,0.298532,0.298153,0.296031,0.289599,0.285947,0.285355,0.281485,0.274262,0.270493,0.251168,0.231709,0.222597,0.207423
0.640411,0.610309,0.618246,0.581777,0.560075,0.563989,0.578255,0.594685,0.590143,0.596902,0.590007,0.587627,0.583440,0.589988,0.575866,0.571769,0.574797,0.571947,0.576035,0.572426,0.571001,0.561153,0.554273,0.549994,0.546475,0.537011,0.523184,0.522217,0.529823,0.508928,0.503816,0.508622,0.514995,0.514978,0.509376,0.510056,0.500937,0.500913,0.491089,0.488353,0.480663,0.480662,0.474818,0.464607,0.457584,0.450682,0.437078,0.447656,0.454615,0.444483,0.442804,0.442747,0.438979,0.442102,0.440779,0.427060,0.428098,0.426244,0.422126,0.430217,0.445853,0.456052,0.461371,0.461568,0.463039,0.462466,0.459269,0.449927,0.448620,0.445030,0.434997,0.427800,0.425125,0.419857,0.410964,0.408739,0.383965,0.355766,0.341706,0.321537
0.648981,0.702031,0.751280,0.757696,0.733437,0.727389,0.734615,0.733892,0.725297,0.750647,0.750439,0.751483,0.747706,0.753402,0.738010,0.727336,0.727600,0.720186,0.720128,0.715738,0.714566,0.714893,0.707394,0.693135,0.681487,0.667634,0.649048,0.645971,0.645449,0.614234,0.602136,0.605988,0.611029,0.607690,0.597754,0.598112,0.586477,0.583141,0.571761,0.567045,0.554988,0.554124,0.545947,0.534800,0.526801,0.520538,0.506984,0.516697,0.523112,0.513156,0.510467,0.510048,0.507269,0.509690,0.504982,0.489102,0.486599,0.483811,0.481051,0.486358,0.501206,0.511401,0.513863,0.511257,0.509397,0.507880,0.502856,0.491492,0.489398,0.484149,0.472175,0.462514,0.457547,0.450632,0.443099,0.443502,0.418826,0.389824,0.373667,0.350195
0.662814,0.720953,0.771542,0.786084,0.768766,0.762012,0.770751,0.768776,0.758472,0.780359,0.778803,0.780612,0.777754,0.787314,0.772594,0.758507,0.761357,0.755822,0.757053,0.754269,0.753590,0.753271,0.744096,0.723286,0.707516,0.691494,0.667278,0.663033,0.660958,0.636358,0.627539,0.630969,0.633262,0.627248,0.616525,0.618035,0.606162,0.601963,0.590719,0.585453,0.572069,0.572147,0.563687,0.552635,0.543198,0.537675,0.524534,0.534408,0.541625,0.531250,0.526944,0.526423,0.524036,0.526118,0.520699,0.503290,0.499163,0.495995,0.493417,0.498942,0.513798,0.525780,0.527909,0.524499,0.521902,0.520288,0.515178,0.503955,0.501562,0.496213,0.484053,0.473501,0.468077,0.461334,0.454131,0.456335,0.432966,0.404334,0.387336,0.365815
0.646053,0.716956,0.774559,0.798427,0.792830,0.785101,0.792337,0.786271,0.776306,0.800138,0.806078,0.812454,0.811258,0.822942,0.810410,0.793130,0.794468,0.788970,0.790130,0.789242,0.790743,0.793790,0.786434,0.760325,0.740772,0.723064,0.694152,0.689313,0.682527,0.658084,0.648578,0.650639,0.649858,0.641275,0.629501,0.630614,0.618500,0.613170,0.601862,0.596086,0.581471,0.581899,0.572996,0.562729,0.552569,0.548159,0.536688,0.545854,0.553255,0.545085,0.540092,0.539690,0.537927,0.539372,0.532232,0.514225,0.508392,0.505192,0.503717,0.508207,0.522026,0.535083,0.536139,0.531660,0.527234,0.525348,0.519874,0.508447,0.505582,0.499738,0.487545,0.476162,0.469888,0.462738,0.455936,0.458992,0.436465,0.408036,0.391628,0.371180
0.664114,0.726533,0.780692,0.802845,0.812681,0.810863,0.821532,0.815210,0.806652,0.827964,0.832285,0.840818,0.842113,0.854655,0.846754,0.830620,0.832101,0.827159,0.829722,0.830143,0.833118,0.836722,0.830701,0.803578,0.783489,0.765654,0.730382,0.725822,0.717264,0.693549,0.683809,0.685140,0.682688,0.672371,0.659191,0.660080,0.646726,0.641229,0.629143,0.622666,0.606153,0.606073,0.596240,0.585239,0.575454,0.572292,0.562619,0.572129,0.580130,0.572368,0.566433,0.566535,0.565559,0.567452,0.557954,0.539441,0.532311,0.529314,0.528141,0.532320,0.546063,0.560018,0.560792,0.555497,0.550034,0.547410,0.541169,0.528812,0.525574,0.519050,0.506077,0.493385,0.486351,0.478643,0.471420,0.475279,0.452221,0.423025,0.405022,0.381325
0.673308,0.740257,0.790793,0.811367,0.829548,0.831888,0.844561,0.837151,0.828450,0.842339,0.845549,0.855805,0.857919,0.872204,0.867927,0.852047,0.854518,0.851645,0.855534,0.857590,0.861304,0.864843,0.859386,0.830013,0.807725,0.789964,0.747639,0.742650,0.732050,0.714252,0.705745,0.705665,0.701160,0.689177,0.675044,0.676112,0.662435,0.656689,0.644737,0.637674,0.620085,0.620166,0.609602,0.598596,0.588567,0.586447,0.578029,0.587227,0.595883,0.588682,0.580731,0.581303,0.581173,0.583010,0.571970,0.553012,0.544499,0.541701,0.540700,0.544641,0.557519,0.572451,0.572962,0.567024,0.560934,0.557966,0.551427,0.538807,0.535117,0.528135,0.514786,0.501148,0.493453,0.485662,0.478140,0.483254,0.460875,0.432413,0.413325,0.387769
0.682967,0.729577,0.767954,0.796691,0.822814,0.828544,0.840865,0.837021,0.829287,0.836820,0.844164,0.857285,0.861939,0.880908,0.884618,0.876346,0.879387,0.879406,0.883854,0.887688,0.892843,0.895295,0.890578,0.861558,0.838860,0.820622,0.771953,0.766202,0.753463,0.746977,0.739771,0.737310,0.730843,0.716878,0.701551,0.702536,0.688990,0.683228,0.671932,0.664870,0.647932,0.648449,0.637790,0.627346,0.617981,0.617039,0.609632,0.618381,0.627971,0.621901,0.611925,0.612834,0.612429,0.614034,0.600993,0.582439,0.573008,0.571493,0.571308,0.576377,0.587764,0.602471,0.602200,0.594343,0.586866,0.583529,0.577099,0.564707,0.560366,0.552616,0.539077,0.524547,0.515818,0.507787,0.500058,0.505857,0.484047,0.456307,0.437555,0.411852
0.666796,0.702843,0.733276,0.769905,0.801528,0.808754,0.821241,0.820803,0.813161,0.815242,0.824249,0.838984,0.845144,0.868462,0.878010,0.870065,0.876031,0.880226,0.886355,0.893136,0.900432,0.904219,0.897007,0.861004,0.835910,0.816313,0.759649,0.753717,0.739317,0.745069,0.741126,0.737974,0.728488,0.711759,0.695739,0.697621,0.685187,0.680204,0.670560,0.664191,0.648571,0.650247,0.640484,0.632142,0.622671,0.623599,0.618401,0.626611,0.637265,0.633209,0.621398,0.622201,0.622301,0.623373,0.609752,0.591395,0.580170,0.579032,0.578789,0.582915,0.592068,0.607180,0.606041,0.597024,0.588515,0.584761,0.578658,0.566930,0.562026,0.553933,0.540989,0.525690,0.516415,0.508610,0.500966,0.508080,0.488336,0.462028,0.443651,0.421328
0.657002,0.699212,0.720975,0.763984,0.791671,0.799771,0.811307,0.811958,0.804814,0.803939,0.814047,0.828883,0.837497,0.859620,0.872865,0.868582,0.874588,0.880889,0.885452,0.892093,0.900208,0.908044,0.900542,0.867331,0.847286,0.827708,0.767604,0.761797,0.747472,0.754503,0.750860,0.749059,0.740763,0.725421,0.710399,0.712018,0.700607,0.697865,0.688747,0.682703,0.668365,0.670314,0.661699,0.655205,0.645549,0.646336,0.642265,0.649656,0.659064,0.654982,0.642287,0.641750,0.641795,0.641531,0.629145,0.610710,0.599943,0.598692,0.597179,0.600957,0.609390,0.623805,0.621408,0.611799,0.602818,0.599124,0.593415,0.581455,0.575792,0.567516,0.554341,0.538947,0.529240,0.520792,0.512931,0.518504,0.497245,0.470261,0.452865,0.432161
