0.494453,0.431960,0.366280,0.333236,0.345079,0.349807,0.346806,0.354831,0.362414,0.362220,0.361613,0.354337,0.362824,0.368941,0.372814,0.375279,0.383140,0.380544,0.373817,0.359378,0.346574,0.340437,0.349640,0.346622,0.346070,0.348042,0.351441,0.351414,0.348461,0.329341,0.326301,0.326496,0.324640,0.311484,0.306516,0.309060,0.297009,0.295317,0.294303,0.289247,0.287900,0.285434,0.285134,0.278523,0.278905,0.273656,0.261420,0.230009
0.729968,0.678527,0.607696,0.566571,0.589208,0.615492,0.616324,0.615732,0.624461,0.614189,0.618825,0.612435,0.621568,0.625984,0.622000,0.626031,0.628426,0.620148,0.608744,0.590591,0.568178,0.559386,0.574087,0.567379,0.562562,0.558810,0.555030,0.551995,0.548105,0.523919,0.519370,0.517552,0.522210,0.501589,0.485947,0.495900,0.480915,0.476420,0.471742,0.465804,0.464919,0.462786,0.462335,0.453592,0.454320,0.448000,0.430912,0.382030
0.778338,0.795327,0.766163,0.738367,0.761472,0.800387,0.784153,0.748847,0.756156,0.742788,0.748660,0.742887,0.746909,0.744650,0.730634,0.741285,0.736832,0.725235,0.709940,0.687213,0.659313,0.650521,0.664811,0.656095,0.649522,0.642220,0.636919,0.633455,0.633855,0.613576,0.605744,0.600735,0.607936,0.583022,0.564450,0.583009,0.567678,0.560889,0.554724,0.549896,0.549344,0.547553,0.546521,0.538796,0.539194,0.532851,0.514188,0.457715
0.792359,0.806493,0.774628,0.749065,0.778884,0.830053,0.826573,0.782406,0.790362,0.774140,0.779088,0.770903,0.774485,0.772810,0.755359,0.767475,0.763144,0.750182,0.734405,0.712895,0.683773,0.675533,0.692302,0.685049,0.677237,0.668136,0.661282,0.659205,0.661747,0.641774,0.633600,0.629638,0.639433,0.614536,0.593600,0.611950,0.598057,0.590755,0.582629,0.577479,0.576791,0.574575,0.573522,0.564077,0.562825,0.555154,0.534518,0.472509
0.764354,0.784579,0.764717,0.751995,0.791811,0.856775,0.855151,0.800168,0.804703,0.789998,0.792764,0.783309,0.786108,0.784562,0.763407,0.777721,0.774182,0.760369,0.743579,0.721542,0.693347,0.686310,0.704062,0.697576,0.689900,0.678605,0.670692,0.669652,0.675507,0.657223,0.649149,0.645073,0.656159,0.630715,0.608647,0.627514,0.613475,0.605709,0.596605,0.591367,0.590506,0.588140,0.586975,0.577904,0.576006,0.568818,0.547634,0.483635
0.753230,0.774900,0.754308,0.752115,0.801141,0.870854,0.874993,0.823262,0.830241,0.822368,0.827731,0.814545,0.820348,0.821054,0.799552,0.815011,0.814521,0.799548,0.781784,0.760548,0.734113,0.725875,0.745330,0.738526,0.730658,0.717495,0.706536,0.706672,0.714562,0.694757,0.687564,0.683358,0.695587,0.667817,0.643278,0.660448,0.644945,0.636734,0.626482,0.620468,0.619025,0.616417,0.615150,0.605737,0.603560,0.595673,0.573542,0.507365
0.747270,0.774507,0.753432,0.756556,0.808393,0.878591,0.888161,0.832783,0.843009,0.838987,0.844266,0.827543,0.834412,0.837245,0.814305,0.830251,0.830962,0.815484,0.797382,0.778440,0.753804,0.745640,0.766550,0.759995,0.752947,0.738331,0.724826,0.726315,0.736004,0.716098,0.710131,0.706483,0.720172,0.693066,0.666553,0.682124,0.668039,0.659603,0.647847,0.641737,0.639539,0.636642,0.635754,0.625801,0.622890,0.614425,0.591100,0.523000
0.731086,0.751367,0.729454,0.734941,0.793065,0.865937,0.886538,0.831341,0.842143,0.841113,0.845622,0.829193,0.836963,0.843250,0.821987,0.838137,0.839929,0.826869,0.807972,0.790672,0.770633,0.763835,0.787670,0.783021,0.780019,0.764458,0.748178,0.748155,0.757183,0.730825,0.727440,0.724597,0.737967,0.710640,0.682740,0.694886,0.677251,0.670600,0.659207,0.652131,0.649560,0.646387,0.645682,0.635502,0.633680,0.626671,0.604221,0.539558
0.703580,0.712527,0.687328,0.694333,0.758367,0.837701,0.871687,0.811307,0.823408,0.824127,0.824462,0.807531,0.816073,0.825877,0.804381,0.821265,0.824980,0.812084,0.793764,0.779521,0.762778,0.756726,0.784386,0.783679,0.783901,0.767420,0.749945,0.750992,0.762310,0.735833,0.733574,0.732633,0.747964,0.722551,0.693880,0.702357,0.685695,0.680120,0.667758,0.659801,0.656852,0.653241,0.652810,0.641231,0.638054,0.630240,0.607660,0.541365
0.689172,0.703166,0.679954,0.684353,0.743805,0.821828,0.858569,0.799856,0.810873,0.812758,0.813578,0.793918,0.801029,0.810510,0.791726,0.811235,0.815667,0.805047,0.786853,0.770072,0.757290,0.751650,0.783620,0.787931,0.792051,0.778143,0.763849,0.763537,0.772581,0.750418,0.747187,0.744726,0.757918,0.733721,0.707917,0.714977,0.698891,0.694027,0.684321,0.676654,0.675315,0.672271,0.671786,0.660954,0.656374,0.647391,0.624955,0.558465
0.686469,0.699491,0.676105,0.680761,0.740853,0.819667,0.858480,0.798382,0.809954,0.812482,0.812632,0.792523,0.799942,0.810219,0.791308,0.810773,0.815948,0.805583,0.787551,0.771723,0.759331,0.754076,0.786619,0.791594,0.796066,0.782657,0.768482,0.768305,0.777394,0.753836,0.750900,0.748850,0.761702,0.737591,0.711717,0.718114,0.701293,0.696625,0.686530,0.678507,0.676959,0.673832,0.673333,0.662219,0.657801,0.648950,0.626449,0.559649
0.683176,0.695456,0.671616,0.675965,0.736303,0.817082,0.857709,0.795785,0.807388,0.809599,0.809256,0.787997,0.795550,0.806556,0.786992,0.806907,0.813430,0.802657,0.784960,0.769506,0.757824,0.752933,0.786495,0.792994,0.797210,0.784211,0.770867,0.771467,0.781073,0.757880,0.754484,0.752534,0.765410,0.741263,0.715180,0.721170,0.704345,0.699317,0.688965,0.680634,0.679023,0.675809,0.675296,0.663980,0.658976,0.649801,0.626997,0.559150
0.672613,0.687921,0.665488,0.669175,0.727944,0.808254,0.853048,0.787933,0.799350,0.800656,0.798907,0.777454,0.784990,0.795554,0.775016,0.795929,0.802803,0.791846,0.774210,0.758330,0.748215,0.744010,0.778986,0.787177,0.791509,0.778276,0.765649,0.766075,0.776610,0.753865,0.750303,0.748932,0.761688,0.738283,0.712565,0.717993,0.701592,0.696427,0.686004,0.677688,0.676296,0.673035,0.672697,0.661492,0.655587,0.646254,0.623494,0.554694
0.665096,0.683394,0.663375,0.667510,0.725335,0.803651,0.847483,0.785549,0.795557,0.797208,0.796621,0.775160,0.783464,0.793586,0.774225,0.795514,0.802828,0.792574,0.775451,0.757491,0.748533,0.745280,0.780614,0.789580,0.795031,0.783028,0.771605,0.771036,0.780827,0.758209,0.754289,0.752166,0.762943,0.739459,0.714755,0.719205,0.701909,0.696995,0.687483,0.679056,0.678161,0.675187,0.674798,0.664118,0.658204,0.648568,0.626226,0.557557
0.655252,0.677432,0.659348,0.664786,0.720976,0.795171,0.837553,0.777141,0.787240,0.790646,0.789548,0.767480,0.776755,0.786754,0.768204,0.789573,0.798926,0.788904,0.773100,0.754841,0.747554,0.745407,0.781332,0.791406,0.797318,0.787152,0.777982,0.777505,0.786636,0.764504,0.759980,0.757601,0.766815,0.742793,0.718514,0.721370,0.702968,0.697954,0.688910,0.679992,0.679296,0.676186,0.675720,0.665162,0.658844,0.648367,0.625677,0.555939
0.657575,0.679656,0.661084,0.667021,0.722594,0.793071,0.835486,0.786229,0.797477,0.803836,0.803680,0.784277,0.794119,0.802924,0.787358,0.806800,0.815748,0.806937,0.793621,0.775559,0.768300,0.766116,0.799888,0.807769,0.812020,0.802400,0.793428,0.792436,0.799923,0.776459,0.771922,0.769307,0.777421,0.752375,0.728437,0.729958,0.710196,0.705466,0.696606,0.687207,0.686437,0.683208,0.682403,0.671829,0.665853,0.654831,0.631769,0.561655
0.651756,0.677431,0.660240,0.666643,0.720649,0.788552,0.828062,0.777752,0.789262,0.796719,0.796479,0.776358,0.787023,0.795980,0.780615,0.801164,0.811059,0.802048,0.788628,0.769237,0.763330,0.760991,0.796035,0.805242,0.810075,0.801462,0.793539,0.792696,0.800912,0.779118,0.774136,0.770965,0.778331,0.753650,0.730785,0.732374,0.713188,0.708108,0.699591,0.690474,0.690144,0.687130,0.686414,0.676335,0.669927,0.658426,0.635333,0.564812
0.652785,0.681128,0.668096,0.676856,0.730469,0.793521,0.825171,0.781736,0.792639,0.803908,0.806009,0.787958,0.800806,0.809082,0.798477,0.818704,0.828598,0.821903,0.807587,0.785239,0.780694,0.777336,0.811663,0.819706,0.825983,0.817896,0.809424,0.806881,0.812564,0.790575,0.785718,0.780641,0.786065,0.759803,0.739095,0.740820,0.719697,0.715379,0.708953,0.700056,0.700543,0.698061,0.697319,0.688853,0.683927,0.673036,0.651241,0.583952
0.638941,0.664396,0.652466,0.661552,0.713476,0.771275,0.797678,0.766640,0.777700,0.793447,0.798659,0.782036,0.795477,0.803954,0.798942,0.818745,0.831055,0.827002,0.814482,0.788212,0.785374,0.782504,0.817700,0.827374,0.836476,0.834503,0.829639,0.827200,0.828542,0.804883,0.799745,0.791410,0.791864,0.764013,0.747045,0.746996,0.723463,0.719740,0.715469,0.706219,0.707333,0.704975,0.703916,0.696638,0.693160,0.682475,0.661944,0.598674
