0.379307,0.522937,0.594220,0.598362,0.605230,0.556023,0.541043,0.516250,0.532721,0.511190,0.523685,0.498860,0.533113,0.496493,0.520732,0.507957,0.530151,0.471780,0.469686,0.453133,0.448109,0.412875,0.422700,0.355198
0.415732,0.484127,0.550971,0.515331,0.536420,0.501491,0.491278,0.463321,0.477353,0.467254,0.471004,0.451673,0.466115,0.434815,0.447022,0.443281,0.456525,0.429012,0.421162,0.414449,0.414032,0.384634,0.391033,0.337078
0.337045,0.432065,0.478444,0.462709,0.475282,0.444324,0.440533,0.417681,0.429616,0.420904,0.428152,0.413756,0.429130,0.402364,0.419357,0.407225,0.420141,0.384501,0.382379,0.370230,0.370094,0.344345,0.350612,0.285686
0.308822,0.409916,0.455106,0.442612,0.454663,0.425438,0.423646,0.402958,0.415216,0.405472,0.413946,0.401136,0.416564,0.390990,0.408432,0.393869,0.407163,0.370570,0.371150,0.357347,0.357376,0.332004,0.338340,0.270182
0.371748,0.465630,0.522604,0.496641,0.511652,0.483079,0.470361,0.444620,0.461162,0.458215,0.467539,0.459024,0.470983,0.439928,0.445708,0.436858,0.451566,0.411918,0.410394,0.403307,0.400876,0.371242,0.376036,0.306922
0.392785,0.499478,0.561518,0.532909,0.549715,0.516153,0.503379,0.474567,0.493431,0.488201,0.499790,0.490047,0.502854,0.467254,0.473092,0.463956,0.479383,0.438495,0.441031,0.433252,0.430957,0.400676,0.405221,0.337686
0.397553,0.512465,0.581598,0.550351,0.567711,0.532487,0.517797,0.487594,0.509646,0.502364,0.515890,0.504817,0.518286,0.479590,0.484686,0.475612,0.492007,0.448732,0.451659,0.443670,0.441076,0.410569,0.414956,0.347849
0.411217,0.555663,0.641804,0.609247,0.628769,0.591326,0.576350,0.543215,0.569700,0.558169,0.572234,0.557489,0.572526,0.529674,0.535126,0.524838,0.544163,0.493398,0.495136,0.484186,0.482366,0.450109,0.456404,0.378000
0.407547,0.564284,0.659431,0.632524,0.655777,0.609571,0.598862,0.566674,0.596071,0.583317,0.604262,0.588771,0.608244,0.560657,0.570221,0.554568,0.571053,0.517975,0.521012,0.508588,0.506072,0.473201,0.480880,0.404479
0.375934,0.504479,0.587147,0.554898,0.576107,0.543057,0.528535,0.498155,0.523474,0.517230,0.533417,0.522476,0.536658,0.496689,0.499469,0.490268,0.505805,0.458482,0.458388,0.449960,0.447304,0.417251,0.423160,0.352625
0.368732,0.495621,0.580113,0.549709,0.570358,0.540802,0.524660,0.493981,0.520309,0.515657,0.531256,0.521646,0.534361,0.494837,0.495550,0.487042,0.502796,0.453860,0.451859,0.444661,0.442456,0.412811,0.418959,0.344521
0.374844,0.509967,0.590922,0.564512,0.586397,0.560145,0.547605,0.517225,0.542118,0.537979,0.550353,0.542178,0.556245,0.519024,0.521366,0.510635,0.527899,0.475422,0.473953,0.463432,0.463646,0.433412,0.443327,0.358760
0.383448,0.520536,0.602786,0.577874,0.600425,0.572410,0.560412,0.530602,0.556948,0.556741,0.571258,0.565658,0.582153,0.545859,0.549409,0.537277,0.553495,0.500370,0.497558,0.484500,0.485928,0.453486,0.464326,0.377151
0.378209,0.507153,0.580308,0.557247,0.580006,0.554086,0.542320,0.514547,0.539056,0.544101,0.558304,0.556996,0.573388,0.540659,0.543778,0.531263,0.546217,0.493060,0.489855,0.477433,0.479779,0.446458,0.457945,0.370045
0.364301,0.497557,0.561983,0.547078,0.569709,0.547849,0.539223,0.513190,0.534240,0.539846,0.553814,0.552112,0.569397,0.539433,0.544839,0.532499,0.548722,0.495225,0.490689,0.475137,0.477388,0.444811,0.456499,0.364640
0.349864,0.450850,0.493045,0.479935,0.502519,0.488301,0.478636,0.457056,0.471656,0.492474,0.502597,0.513320,0.526352,0.507535,0.507709,0.497685,0.509253,0.460495,0.454867,0.441821,0.445660,0.411321,0.422958,0.332159
0.333535,0.428805,0.460363,0.454441,0.474928,0.462338,0.456371,0.438976,0.452097,0.483260,0.495810,0.517043,0.530557,0.520512,0.521654,0.511048,0.518524,0.470073,0.461683,0.447239,0.452788,0.415472,0.428655,0.331482
0.316594,0.408028,0.436376,0.433089,0.453294,0.440905,0.437494,0.423488,0.436309,0.472849,0.487876,0.515411,0.531378,0.528522,0.532398,0.521476,0.526292,0.477115,0.465885,0.450989,0.457517,0.417926,0.431799,0.330940
0.294915,0.377340,0.404333,0.403079,0.420750,0.409577,0.405548,0.393584,0.407094,0.449813,0.466385,0.498947,0.514232,0.516057,0.517501,0.510188,0.512768,0.467022,0.452682,0.439549,0.445552,0.406075,0.418073,0.320895
0.281521,0.367336,0.394638,0.395366,0.412032,0.398589,0.394392,0.382376,0.397341,0.441512,0.460596,0.494604,0.511189,0.515149,0.517377,0.512944,0.515253,0.469222,0.454152,0.439885,0.445865,0.407535,0.417366,0.325050
0.273068,0.356869,0.383807,0.385928,0.403005,0.389581,0.386313,0.375365,0.389748,0.435011,0.454545,0.490307,0.508235,0.515407,0.519381,0.516372,0.517914,0.472180,0.455815,0.441596,0.447593,0.408566,0.418354,0.326394
0.251987,0.328968,0.355846,0.360628,0.374955,0.362785,0.360256,0.350426,0.365091,0.413025,0.433116,0.470381,0.487314,0.496489,0.498650,0.499106,0.499901,0.458189,0.440363,0.425271,0.430219,0.393718,0.400984,0.315339
0.244554,0.316648,0.344499,0.348222,0.361911,0.349540,0.345725,0.335825,0.350321,0.397289,0.417160,0.453709,0.468923,0.476854,0.476888,0.479654,0.480883,0.440614,0.424025,0.409645,0.413891,0.378935,0.385302,0.306961
0.237748,0.306043,0.334457,0.336840,0.350302,0.338364,0.333721,0.323222,0.337434,0.382929,0.401998,0.437482,0.451783,0.459163,0.458315,0.462366,0.464025,0.425437,0.409645,0.396364,0.400220,0.366701,0.372265,0.299536
