0.320588,0.222446,0.263560,0.316062,0.508022,0.546315,0.558888,0.484354,0.474360,0.519442,0.521330,0.648724,0.635792,0.453795,0.207770,0.191476,0.145968,0.159873,0.145400,0.127524,0.183059,0.105390,0.157764,0.058290,0.069327,0.052790,0.041555,0.063853,0.069941,0.055867,0.056832,0.041412,0.051445,0.048324,0.057187,0.046414,0.052002,0.065504,0.055492,0.054026,0.051633,0.055952,0.056343,0.059042,0.055855,0.060402,0.063510,0.066436,0.068672,0.069339,0.068165,0.066414,0.070704,0.072065,0.078459,0.085196,0.098471,0.089058,0.074805,0.075609,0.067116,0.057761
0.143156,0.174017,0.210654,0.228003,0.289739,0.352629,0.425768,0.611583,0.573982,0.327102,0.311142,0.487597,0.491217,0.334564,0.194817,0.175707,0.137784,0.145465,0.143314,0.123233,0.125292,0.106026,0.099461,0.080610,0.115942,0.100459,0.062187,0.089444,0.081813,0.047350,0.061344,0.045066,0.053330,0.050113,0.049604,0.041958,0.055323,0.064944,0.057314,0.055717,0.050597,0.055256,0.056571,0.059859,0.057726,0.061442,0.059273,0.062807,0.065872,0.067609,0.067303,0.065666,0.070028,0.072905,0.079445,0.088912,0.099856,0.092186,0.070287,0.078554,0.071348,0.053424
0.292580,0.288028,0.321842,0.356367,0.552262,0.582568,0.578125,0.421868,0.382742,0.480921,0.472694,0.667442,0.699190,0.542999,0.240471,0.246040,0.167025,0.173087,0.166819,0.171553,0.214816,0.145807,0.185795,0.083011,0.110979,0.085149,0.065830,0.092282,0.099067,0.063602,0.082978,0.055190,0.069663,0.063511,0.071523,0.057965,0.073846,0.088690,0.074597,0.072787,0.070849,0.076707,0.077705,0.081155,0.076115,0.081614,0.084890,0.088611,0.093053,0.094700,0.093165,0.090510,0.095268,0.097496,0.106299,0.119978,0.138637,0.125569,0.114393,0.114655,0.094552,0.080435
0.275914,0.380002,0.406834,0.440750,0.589902,0.645796,0.640284,0.458931,0.405646,0.521812,0.494696,0.706941,0.743665,0.586224,0.331076,0.314490,0.291800,0.269320,0.208429,0.203928,0.249439,0.212449,0.226202,0.102829,0.161727,0.117933,0.096709,0.117521,0.127574,0.083183,0.114730,0.072036,0.088826,0.072106,0.077803,0.064313,0.089940,0.105947,0.087461,0.083898,0.079825,0.086664,0.088381,0.092499,0.086648,0.093240,0.094308,0.098910,0.103999,0.106132,0.104581,0.100772,0.102603,0.108754,0.120137,0.148038,0.182798,0.158670,0.160977,0.140858,0.119549,0.131794
0.163115,0.213133,0.208441,0.193045,0.357261,0.414759,0.388556,0.156330,0.143396,0.388264,0.422535,0.549431,0.575072,0.585221,0.254543,0.233470,0.158540,0.143797,0.215721,0.249184,0.349997,0.292642,0.331082,0.091842,0.159507,0.114352,0.092259,0.107837,0.125445,0.071014,0.110316,0.053449,0.072702,0.056878,0.059232,0.044523,0.070022,0.081868,0.069661,0.062430,0.058118,0.063933,0.067726,0.071347,0.065551,0.069980,0.067891,0.071411,0.075593,0.077391,0.075810,0.072660,0.073550,0.078271,0.088525,0.109035,0.136361,0.126436,0.155206,0.102715,0.101881,0.098400
0.163484,0.122842,0.146981,0.146850,0.258722,0.288590,0.301408,0.296122,0.242489,0.398710,0.310682,0.400939,0.407242,0.281834,0.150931,0.125740,0.112864,0.135252,0.143635,0.089557,0.151111,0.108307,0.160436,0.044483,0.039502,0.036984,0.026211,0.039153,0.036905,0.029167,0.036529,0.034925,0.033280,0.028190,0.029023,0.028511,0.035731,0.050408,0.042735,0.038758,0.037416,0.041003,0.042432,0.044207,0.040882,0.043675,0.044184,0.046373,0.047744,0.048829,0.048449,0.046478,0.044540,0.049443,0.053375,0.059769,0.068245,0.063516,0.060374,0.054297,0.048421,0.041677
0.143824,0.145680,0.147828,0.139638,0.287290,0.328479,0.322421,0.144092,0.129653,0.378182,0.360820,0.481192,0.508092,0.551607,0.243964,0.216015,0.133371,0.122653,0.261994,0.274847,0.368914,0.336575,0.339207,0.094312,0.135888,0.139965,0.107460,0.125191,0.132923,0.054962,0.086902,0.049540,0.054927,0.043927,0.043594,0.041580,0.060805,0.083432,0.072090,0.066324,0.061731,0.068978,0.072314,0.076286,0.070787,0.073897,0.069902,0.074817,0.077849,0.080245,0.080308,0.076444,0.067537,0.079469,0.085435,0.097923,0.116116,0.107614,0.109219,0.089066,0.096750,0.083584
0.107193,0.154512,0.147333,0.138502,0.267105,0.308413,0.290573,0.115054,0.106032,0.307291,0.357569,0.442083,0.458769,0.500220,0.253866,0.225069,0.184163,0.151383,0.223001,0.335421,0.401364,0.297486,0.361342,0.138151,0.199492,0.161697,0.149713,0.135953,0.147740,0.056798,0.094177,0.045834,0.066051,0.051686,0.048722,0.037098,0.068684,0.072081,0.055952,0.051957,0.050528,0.055103,0.057165,0.058847,0.054733,0.057434,0.060772,0.062201,0.064515,0.066306,0.065086,0.062922,0.067247,0.067209,0.075048,0.087267,0.105297,0.097553,0.109269,0.076438,0.089459,0.085054
0.113452,0.100652,0.102044,0.100576,0.195422,0.230864,0.235230,0.101226,0.094208,0.277682,0.313978,0.352641,0.349256,0.341956,0.281399,0.192218,0.197612,0.171428,0.226396,0.315345,0.430688,0.361666,0.450407,0.209978,0.246862,0.164995,0.136405,0.117260,0.141634,0.066275,0.090571,0.052924,0.077940,0.060040,0.054104,0.044186,0.078890,0.080388,0.056660,0.054055,0.054655,0.057211,0.057428,0.058276,0.055420,0.058061,0.064574,0.064987,0.065360,0.065615,0.064355,0.061432,0.063756,0.063597,0.069803,0.079420,0.097349,0.094987,0.110829,0.070994,0.078593,0.068572
0.036771,0.105057,0.104011,0.109052,0.147428,0.172186,0.175437,0.094807,0.081839,0.146435,0.175197,0.234064,0.251807,0.283439,0.237857,0.219986,0.300353,0.236643,0.217623,0.324861,0.357661,0.378812,0.335510,0.194976,0.241930,0.222590,0.150845,0.139261,0.133805,0.047023,0.101275,0.063857,0.069926,0.054256,0.049735,0.048610,0.069945,0.082333,0.067410,0.063852,0.060450,0.065109,0.066725,0.069295,0.066396,0.069142,0.067814,0.071625,0.073822,0.075850,0.075692,0.072970,0.069044,0.077520,0.082444,0.091881,0.118039,0.103823,0.108300,0.081663,0.087754,0.113960
0.056067,0.092317,0.091793,0.091580,0.153676,0.190072,0.194264,0.088980,0.077635,0.208862,0.228558,0.279352,0.295464,0.348676,0.266642,0.221022,0.258841,0.196313,0.244095,0.357500,0.410469,0.411948,0.412468,0.199611,0.245362,0.238797,0.151145,0.152198,0.162036,0.057409,0.096751,0.058217,0.068326,0.052068,0.048778,0.046597,0.068643,0.083173,0.069172,0.064454,0.060292,0.065420,0.067684,0.071363,0.067454,0.070016,0.067769,0.071598,0.074147,0.076328,0.076550,0.073178,0.067512,0.076724,0.081985,0.090951,0.114466,0.102510,0.108944,0.083318,0.095954,0.104568
0.072608,0.107476,0.112268,0.119244,0.165661,0.191326,0.193614,0.115336,0.099742,0.264015,0.233066,0.289508,0.307394,0.298492,0.236898,0.202040,0.192329,0.167414,0.226979,0.279952,0.330883,0.320683,0.315396,0.166235,0.167961,0.176484,0.128217,0.137243,0.141540,0.060587,0.077908,0.067170,0.074134,0.064700,0.068582,0.068176,0.079220,0.101902,0.089519,0.084913,0.081075,0.087813,0.089568,0.094053,0.090561,0.094669,0.094299,0.099229,0.102242,0.104707,0.104345,0.100472,0.094843,0.105784,0.110064,0.119901,0.130801,0.119757,0.104954,0.096638,0.090353,0.078151
0.063405,0.101900,0.109480,0.122516,0.146772,0.165978,0.172205,0.129698,0.107963,0.200746,0.188884,0.249357,0.266111,0.226487,0.261871,0.206583,0.171964,0.150537,0.176786,0.204123,0.249998,0.238958,0.234904,0.139839,0.129314,0.142839,0.113325,0.121152,0.122193,0.063159,0.078822,0.073797,0.077516,0.070633,0.079950,0.079437,0.084336,0.110802,0.100896,0.096610,0.092184,0.098354,0.099260,0.103725,0.101355,0.106979,0.106457,0.112624,0.117693,0.119982,0.119568,0.114921,0.109231,0.122330,0.126129,0.135511,0.141982,0.127613,0.095934,0.104548,0.092563,0.079981
0.094806,0.172164,0.186083,0.208972,0.206313,0.232543,0.230151,0.175517,0.140065,0.277373,0.238137,0.325902,0.343647,0.314993,0.222509,0.214768,0.172898,0.157261,0.184843,0.196193,0.232135,0.220829,0.176568,0.122716,0.118573,0.129849,0.101869,0.135417,0.126788,0.092365,0.115280,0.104260,0.110286,0.099277,0.113775,0.111879,0.118255,0.157549,0.141629,0.137536,0.133509,0.142516,0.144539,0.150951,0.146632,0.154804,0.155966,0.164601,0.173175,0.177218,0.176908,0.170430,0.158995,0.178467,0.182769,0.204953,0.215404,0.188313,0.135237,0.161340,0.132029,0.120848
0.091135,0.190228,0.203840,0.224809,0.230302,0.257338,0.258824,0.189277,0.155804,0.241851,0.238857,0.350079,0.364064,0.325574,0.240653,0.290282,0.205391,0.180123,0.182845,0.177060,0.207420,0.220858,0.151987,0.105963,0.112297,0.114967,0.089873,0.123947,0.119128,0.120278,0.132389,0.115779,0.128453,0.118549,0.152338,0.147598,0.136220,0.176714,0.154618,0.152057,0.148036,0.156398,0.158051,0.164280,0.158141,0.169455,0.172363,0.182054,0.190876,0.194875,0.196689,0.193753,0.186402,0.205936,0.211854,0.226547,0.239788,0.216124,0.152983,0.171545,0.146717,0.136635
0.119189,0.236672,0.256362,0.280622,0.274452,0.302075,0.303114,0.191867,0.162127,0.258942,0.281125,0.404862,0.423872,0.371286,0.234874,0.294916,0.199654,0.184255,0.171182,0.158092,0.163096,0.187181,0.131037,0.103158,0.119949,0.114271,0.081932,0.132141,0.138411,0.131539,0.140236,0.117451,0.131679,0.119065,0.150047,0.146546,0.141746,0.189243,0.164905,0.162367,0.158248,0.170251,0.173262,0.180072,0.169408,0.181944,0.186019,0.195999,0.203315,0.207889,0.208596,0.203786,0.196297,0.215178,0.224899,0.241270,0.261848,0.236269,0.168215,0.195326,0.172543,0.150124
0.164121,0.293232,0.318840,0.355804,0.338430,0.368845,0.364550,0.216853,0.187804,0.327766,0.341460,0.460417,0.475285,0.403352,0.242106,0.302343,0.207167,0.189395,0.173577,0.161379,0.170416,0.188067,0.137368,0.103396,0.117803,0.110115,0.081549,0.131106,0.138937,0.135583,0.147385,0.122438,0.135271,0.120773,0.152035,0.147292,0.145758,0.195710,0.171198,0.167401,0.162069,0.175324,0.178169,0.185853,0.174319,0.187397,0.191241,0.202090,0.210169,0.215308,0.215192,0.209706,0.200675,0.221561,0.232436,0.252446,0.276620,0.245804,0.177390,0.210341,0.179713,0.168171
0.183033,0.281967,0.306902,0.349892,0.349766,0.383559,0.377922,0.218441,0.192511,0.353366,0.366034,0.486797,0.501246,0.422262,0.245665,0.300699,0.203451,0.186267,0.167929,0.153861,0.167903,0.174443,0.135462,0.100461,0.114877,0.104978,0.078841,0.135527,0.152043,0.155333,0.159747,0.125716,0.142387,0.127221,0.163283,0.157022,0.150931,0.199159,0.172602,0.168610,0.163266,0.176239,0.178642,0.186164,0.174190,0.188061,0.191246,0.201941,0.210774,0.215918,0.215556,0.209704,0.201031,0.221771,0.233239,0.255721,0.281681,0.251860,0.182550,0.213489,0.186653,0.169863
0.156953,0.270396,0.293478,0.329972,0.323385,0.357291,0.356010,0.200410,0.174885,0.328348,0.338140,0.472870,0.492300,0.423286,0.252199,0.300497,0.201034,0.181456,0.168544,0.150204,0.165192,0.176539,0.134876,0.100953,0.110761,0.099916,0.077355,0.131724,0.149877,0.157585,0.157472,0.125184,0.144208,0.129549,0.169534,0.165171,0.153492,0.200983,0.173204,0.169838,0.164664,0.176850,0.179556,0.186892,0.174958,0.188921,0.192009,0.202661,0.212002,0.217135,0.217156,0.212057,0.203652,0.224234,0.235704,0.257229,0.282027,0.253978,0.183836,0.213003,0.184904,0.172284
0.153865,0.259842,0.283476,0.321119,0.307181,0.336418,0.337260,0.191129,0.166881,0.315564,0.319538,0.450359,0.468853,0.385759,0.239753,0.295506,0.188562,0.169854,0.155953,0.135411,0.145428,0.156631,0.117931,0.094691,0.098119,0.087232,0.067585,0.120232,0.142123,0.157979,0.146195,0.121778,0.141596,0.127859,0.170878,0.168695,0.149818,0.196111,0.169174,0.165922,0.161072,0.172154,0.174551,0.181545,0.170171,0.184197,0.187127,0.197450,0.206822,0.211479,0.211663,0.207058,0.199854,0.219471,0.230686,0.249416,0.271369,0.245456,0.173798,0.205285,0.176603,0.160969
0.162683,0.263648,0.286969,0.327427,0.317075,0.346681,0.346709,0.195385,0.172439,0.324792,0.327349,0.461889,0.478775,0.392538,0.242707,0.299104,0.192877,0.174536,0.159245,0.137780,0.147513,0.156564,0.121477,0.097359,0.101537,0.089020,0.069586,0.121556,0.144642,0.162001,0.149612,0.123878,0.145298,0.130738,0.173842,0.170711,0.151700,0.198792,0.170585,0.168009,0.163839,0.175325,0.177214,0.184210,0.172712,0.186885,0.190103,0.200317,0.209651,0.214278,0.214652,0.210020,0.202410,0.222465,0.233325,0.251802,0.272286,0.247576,0.175180,0.207312,0.178800,0.160676
