0.366630,0.549465,0.622532,0.604069,0.623140,0.604287,0.582284,0.550482,0.549199,0.508715,0.486412,0.452505,0.469781,0.443616,0.455206,0.452128,0.483051,0.429912,0.420528,0.401980,0.405064,0.371950,0.387919,0.289764
0.323673,0.420969,0.432184,0.454547,0.444362,0.405331,0.386957,0.362257,0.353210,0.354616,0.347699,0.341531,0.351706,0.347201,0.348628,0.342477,0.344662,0.303316,0.306141,0.304179,0.309616,0.279700,0.297273,0.240051
0.383016,0.613189,0.667948,0.668308,0.684512,0.639391,0.612315,0.582694,0.586960,0.546585,0.537664,0.503796,0.534024,0.499635,0.521092,0.509411,0.539644,0.477496,0.478602,0.461170,0.462250,0.425841,0.444148,0.349704
0.389200,0.590666,0.680659,0.670537,0.700728,0.653893,0.643331,0.614493,0.627158,0.601088,0.597536,0.566051,0.592909,0.555895,0.576164,0.560027,0.579835,0.534478,0.532230,0.519820,0.521807,0.486500,0.503783,0.425195
0.248417,0.517032,0.625468,0.634162,0.652931,0.590329,0.579773,0.556327,0.599220,0.546890,0.574967,0.532068,0.585686,0.523200,0.570313,0.525343,0.551101,0.479955,0.497835,0.469078,0.466390,0.445637,0.456029,0.382575
0.183384,0.311503,0.429057,0.422818,0.437047,0.427815,0.428029,0.412855,0.439036,0.429904,0.436411,0.422218,0.407641,0.372556,0.342047,0.350365,0.358044,0.318870,0.303659,0.303344,0.298036,0.283296,0.288939,0.220515
0.206218,0.423754,0.548783,0.563080,0.571584,0.551785,0.536876,0.513310,0.558767,0.520993,0.535024,0.482463,0.519285,0.455046,0.478131,0.442997,0.471621,0.434000,0.426094,0.397696,0.390516,0.400181,0.385942,0.316912
0.201207,0.397840,0.476013,0.489414,0.522700,0.478523,0.488434,0.470622,0.505371,0.466027,0.486921,0.441085,0.478413,0.430041,0.468477,0.424374,0.443494,0.395728,0.394899,0.366730,0.362571,0.351946,0.355298,0.289061
0.138129,0.279544,0.350560,0.365150,0.408633,0.392898,0.414814,0.409845,0.440468,0.409895,0.429066,0.391497,0.417602,0.378425,0.402051,0.364728,0.377016,0.343231,0.325847,0.300813,0.297854,0.294512,0.295565,0.234494
0.121740,0.153554,0.189765,0.200698,0.230657,0.223348,0.246860,0.247610,0.283763,0.284005,0.306744,0.289356,0.300530,0.274349,0.279676,0.253691,0.247366,0.245053,0.225853,0.213680,0.213731,0.216995,0.212461,0.190790
0.131214,0.212927,0.274521,0.293484,0.324170,0.325095,0.357554,0.359555,0.397263,0.381218,0.403551,0.367070,0.386339,0.347663,0.361667,0.323186,0.328568,0.314218,0.285955,0.265056,0.259952,0.264692,0.253648,0.208500
0.149321,0.219559,0.262464,0.285849,0.310399,0.312727,0.332560,0.329791,0.352629,0.358254,0.376172,0.361122,0.367040,0.336410,0.329592,0.310769,0.317334,0.294825,0.271830,0.260326,0.252849,0.251248,0.242771,0.197452
0.128186,0.167360,0.187857,0.200814,0.220426,0.224430,0.236073,0.237034,0.250443,0.270963,0.286997,0.293741,0.289206,0.275612,0.254986,0.253564,0.254978,0.244666,0.227737,0.221885,0.220614,0.213406,0.208549,0.169128
0.172161,0.218026,0.246361,0.272063,0.286986,0.289481,0.292827,0.290219,0.301540,0.337165,0.348682,0.366661,0.360978,0.351070,0.325956,0.334365,0.336344,0.324352,0.301745,0.292158,0.291630,0.273883,0.270859,0.234981
0.215913,0.245467,0.260704,0.279475,0.289100,0.287303,0.285607,0.283255,0.293536,0.343653,0.355139,0.386148,0.383231,0.378493,0.356721,0.360821,0.358508,0.341107,0.318696,0.312305,0.316165,0.292082,0.292692,0.247700
0.270817,0.292502,0.302381,0.312764,0.323024,0.321915,0.314101,0.305667,0.313097,0.363291,0.368223,0.401632,0.404399,0.401020,0.388228,0.386563,0.388176,0.364741,0.348112,0.340425,0.348746,0.321099,0.324941,0.269334
0.296591,0.319901,0.334619,0.339481,0.358235,0.359795,0.351119,0.339080,0.344477,0.387295,0.389723,0.417857,0.419263,0.413560,0.401216,0.404862,0.410879,0.386750,0.365749,0.356489,0.364903,0.337440,0.340386,0.285879
0.308008,0.346859,0.362943,0.366807,0.386735,0.387171,0.378157,0.365146,0.369760,0.410101,0.410073,0.437344,0.442363,0.437087,0.429593,0.430334,0.439595,0.412054,0.393573,0.379236,0.390550,0.359510,0.365362,0.300829
0.303536,0.344716,0.357088,0.360624,0.376361,0.374073,0.362502,0.349512,0.354556,0.397074,0.399232,0.428857,0.435063,0.430513,0.424115,0.423020,0.430469,0.401784,0.384627,0.371086,0.382719,0.353283,0.358318,0.295612
0.299248,0.329159,0.332517,0.334530,0.349655,0.350292,0.338895,0.327483,0.329686,0.372558,0.373045,0.404166,0.408350,0.407671,0.400319,0.400946,0.408223,0.378993,0.362359,0.350427,0.362927,0.333001,0.339294,0.274986
0.303955,0.336028,0.341654,0.341282,0.359134,0.359566,0.348605,0.335787,0.337828,0.377804,0.378615,0.409432,0.414161,0.413393,0.406709,0.407606,0.416812,0.384740,0.368566,0.355652,0.367570,0.337259,0.343225,0.277426
0.304100,0.337888,0.341744,0.341626,0.358615,0.357738,0.344184,0.331014,0.332543,0.371909,0.372222,0.403287,0.408972,0.408481,0.403070,0.403125,0.412452,0.379496,0.365506,0.352459,0.364552,0.334333,0.340636,0.273066
0.305726,0.347031,0.355504,0.354846,0.371498,0.368643,0.355730,0.341659,0.344735,0.382993,0.383945,0.414277,0.421613,0.419685,0.416446,0.414791,0.424526,0.390754,0.376966,0.362477,0.374363,0.343118,0.349502,0.280836
0.306479,0.347989,0.356521,0.355161,0.371560,0.367966,0.354495,0.340159,0.342996,0.381356,0.382743,0.413665,0.419945,0.418309,0.414027,0.413268,0.422761,0.388078,0.374370,0.359983,0.371174,0.339740,0.345572,0.277307
0.293275,0.345228,0.362266,0.358810,0.374740,0.367387,0.354831,0.341301,0.349240,0.386602,0.391705,0.421964,0.429510,0.423521,0.419127,0.417609,0.426201,0.389489,0.376799,0.361559,0.372329,0.341107,0.347688,0.280701
0.273941,0.323531,0.344040,0.338871,0.351783,0.345761,0.332339,0.318181,0.328334,0.366063,0.370394,0.397182,0.402069,0.395548,0.385659,0.386976,0.394343,0.363820,0.350851,0.339237,0.347451,0.319977,0.324295,0.265365
