0.491458,0.383394,0.494200,0.404411,0.243821,0.150723,0.199773,0.198602,0.139453,0.070484,0.098096,0.120383,0.118589,0.148937,0.205911,0.281842,0.295444,0.303219,0.292300,0.293035,0.294932,0.297913,0.299498,0.296319,0.292767,0.257313
0.658271,0.471440,0.692575,0.614162,0.420002,0.285253,0.384123,0.342291,0.241727,0.123313,0.176791,0.211927,0.185949,0.251295,0.320217,0.439349,0.478633,0.496427,0.479765,0.474560,0.479954,0.480127,0.483635,0.480459,0.468425,0.425598
0.687170,0.463599,0.727685,0.709754,0.484749,0.372346,0.451136,0.378044,0.278558,0.178345,0.225111,0.255218,0.230626,0.307343,0.358736,0.450935,0.508703,0.535621,0.518228,0.507841,0.517271,0.514880,0.520608,0.519236,0.505719,0.466469
0.710018,0.466785,0.741395,0.732049,0.515934,0.415934,0.491557,0.405175,0.298363,0.185666,0.237748,0.264540,0.232850,0.310261,0.358987,0.455144,0.514174,0.544311,0.525822,0.514053,0.525368,0.522420,0.530054,0.528432,0.514631,0.474761
0.691749,0.465988,0.721611,0.728216,0.532534,0.441070,0.509492,0.420640,0.309048,0.196746,0.250855,0.272107,0.233085,0.314022,0.345809,0.425870,0.482745,0.515137,0.499802,0.485530,0.497290,0.494356,0.504422,0.503843,0.493764,0.459621
0.697929,0.467437,0.735117,0.755084,0.588438,0.453982,0.552304,0.469306,0.348649,0.220873,0.283533,0.298178,0.245849,0.328363,0.355511,0.437411,0.495216,0.531218,0.517180,0.499391,0.511581,0.509157,0.520469,0.520393,0.510146,0.475402
0.711568,0.463402,0.740767,0.767982,0.621375,0.477780,0.574861,0.500031,0.380058,0.231742,0.302614,0.311590,0.250811,0.332388,0.353364,0.429823,0.490328,0.527391,0.512320,0.491325,0.504327,0.501733,0.513768,0.514476,0.506521,0.472118
0.691351,0.454992,0.738490,0.771720,0.663614,0.485928,0.608987,0.533218,0.412299,0.258508,0.333809,0.332306,0.265392,0.345368,0.367118,0.437187,0.490870,0.523147,0.511604,0.486352,0.498172,0.495420,0.507441,0.508093,0.506146,0.474963
0.667572,0.439571,0.715700,0.747026,0.674398,0.518627,0.621823,0.537080,0.430592,0.268801,0.349851,0.344590,0.276545,0.347243,0.364562,0.422155,0.466644,0.494649,0.484104,0.456632,0.468193,0.464967,0.478497,0.479530,0.482775,0.453063
0.641285,0.442636,0.683776,0.732626,0.647793,0.541363,0.611107,0.524166,0.431666,0.289789,0.366053,0.370962,0.313765,0.392502,0.410254,0.453776,0.493796,0.513445,0.502383,0.473297,0.483987,0.477973,0.489480,0.490610,0.495119,0.467960
0.643013,0.441548,0.685994,0.731860,0.653539,0.543709,0.612673,0.524058,0.434349,0.287140,0.364348,0.368071,0.308942,0.388781,0.409762,0.452653,0.491476,0.510756,0.500160,0.470735,0.481869,0.476086,0.487790,0.488778,0.494066,0.466227
0.644846,0.443479,0.682876,0.728530,0.651238,0.548998,0.614452,0.523514,0.436002,0.284920,0.364452,0.368396,0.306215,0.387749,0.408831,0.449342,0.487394,0.506808,0.495951,0.466499,0.477905,0.472048,0.484259,0.484995,0.490447,0.462483
0.636057,0.447101,0.667108,0.719376,0.643946,0.559281,0.614771,0.517800,0.434069,0.289248,0.369779,0.369257,0.306880,0.383759,0.405938,0.439664,0.473574,0.491070,0.480884,0.451357,0.462538,0.456403,0.469610,0.470558,0.477537,0.450859
0.623030,0.451532,0.658385,0.716414,0.632907,0.551525,0.601776,0.508527,0.426619,0.294857,0.369656,0.370257,0.310687,0.390087,0.414144,0.446834,0.477435,0.492436,0.482912,0.453855,0.464024,0.457774,0.470541,0.471472,0.479197,0.454315
0.618447,0.462917,0.655326,0.715453,0.624232,0.544459,0.587558,0.502932,0.421598,0.294313,0.366910,0.369559,0.309705,0.391624,0.416917,0.446682,0.473882,0.487357,0.478168,0.450115,0.459241,0.453008,0.465579,0.466730,0.475298,0.450926
0.619076,0.461433,0.659681,0.719672,0.626978,0.531947,0.583162,0.504315,0.423258,0.293837,0.365875,0.372031,0.310397,0.395691,0.423866,0.457531,0.485760,0.500973,0.493063,0.466697,0.475512,0.470329,0.482445,0.484103,0.492185,0.468168
0.614401,0.462519,0.652621,0.716742,0.618743,0.532266,0.571919,0.499586,0.421686,0.301152,0.371071,0.377405,0.315051,0.399338,0.424415,0.456668,0.485656,0.501034,0.491510,0.465589,0.474461,0.468679,0.480531,0.482073,0.490005,0.465770
0.594395,0.467740,0.650877,0.725022,0.626710,0.522029,0.571575,0.505802,0.427050,0.320996,0.389147,0.392666,0.327500,0.415056,0.438992,0.473802,0.504349,0.518024,0.509898,0.483183,0.490961,0.484667,0.495198,0.496366,0.503799,0.480633
0.570574,0.459299,0.634940,0.709567,0.608437,0.488341,0.547955,0.493124,0.424598,0.328373,0.392780,0.403387,0.351432,0.448559,0.476016,0.509867,0.538946,0.553353,0.546888,0.521128,0.528892,0.522348,0.531315,0.531882,0.537615,0.513631
0.524525,0.435109,0.590784,0.662705,0.552827,0.443260,0.502833,0.446610,0.395489,0.314308,0.369571,0.397291,0.358334,0.461800,0.502757,0.551606,0.580069,0.598438,0.598040,0.579787,0.585823,0.581780,0.588137,0.591025,0.589116,0.570266
0.511766,0.431126,0.570487,0.637701,0.527650,0.423135,0.480135,0.424123,0.379089,0.297739,0.351866,0.385758,0.354806,0.456557,0.507686,0.558000,0.583302,0.604387,0.604522,0.589210,0.594860,0.591623,0.597135,0.599735,0.595322,0.576520
0.489051,0.415255,0.545458,0.610998,0.498109,0.392588,0.453449,0.403251,0.368807,0.294343,0.347459,0.386168,0.364556,0.469330,0.522675,0.572280,0.597369,0.618855,0.617728,0.602526,0.607961,0.603621,0.608546,0.609845,0.604008,0.582493
0.473306,0.404684,0.529706,0.598396,0.488540,0.386832,0.451748,0.398263,0.368929,0.301355,0.354496,0.390651,0.370003,0.474314,0.524239,0.569640,0.593423,0.613386,0.611085,0.594178,0.599381,0.593864,0.599457,0.599980,0.595718,0.574277
0.461213,0.392057,0.516407,0.581980,0.483048,0.382791,0.457813,0.395040,0.366677,0.299098,0.355748,0.390538,0.370093,0.476403,0.525050,0.567825,0.590354,0.609750,0.608284,0.590791,0.596557,0.590559,0.596700,0.596905,0.593422,0.572676
0.447599,0.381089,0.502813,0.567324,0.475329,0.369861,0.451431,0.388216,0.365879,0.300158,0.357465,0.390484,0.370979,0.475189,0.522941,0.563540,0.585158,0.604210,0.603635,0.585989,0.591935,0.585904,0.592271,0.592413,0.588792,0.567868
0.430628,0.370006,0.488556,0.552348,0.465899,0.354279,0.442171,0.381760,0.360916,0.300583,0.357977,0.388671,0.375011,0.474495,0.516702,0.555009,0.575468,0.594825,0.595616,0.578099,0.583917,0.577762,0.584264,0.584424,0.582491,0.562487
0.425670,0.360758,0.484655,0.548542,0.471920,0.344299,0.447400,0.388048,0.371019,0.307301,0.370747,0.396013,0.376805,0.473311,0.507519,0.542959,0.564541,0.585022,0.585235,0.566611,0.572984,0.566643,0.573887,0.573934,0.572696,0.551875
0.420714,0.358960,0.484587,0.547678,0.481784,0.335270,0.452654,0.395255,0.377470,0.309545,0.378471,0.401260,0.377796,0.469331,0.501055,0.541177,0.562874,0.583917,0.584821,0.566445,0.572667,0.566878,0.574023,0.574194,0.572177,0.550858
0.415045,0.356418,0.479040,0.542912,0.476492,0.334432,0.441502,0.389485,0.370882,0.305582,0.371010,0.395327,0.374881,0.465435,0.496122,0.537122,0.559107,0.580706,0.581372,0.563213,0.569385,0.563311,0.570204,0.570447,0.568940,0.547388
0.411011,0.356442,0.479193,0.541681,0.476534,0.330528,0.436073,0.389114,0.368550,0.302866,0.365288,0.389990,0.370886,0.462176,0.492116,0.531043,0.552315,0.573857,0.575035,0.556808,0.562795,0.556838,0.563739,0.564516,0.562734,0.541448
0.418150,0.358661,0.488319,0.549022,0.495540,0.334879,0.452978,0.405493,0.379389,0.308585,0.377194,0.395666,0.367185,0.451867,0.480675,0.516691,0.536618,0.557902,0.559246,0.540912,0.547121,0.541645,0.548817,0.549652,0.547842,0.526587
0.417654,0.366495,0.489940,0.552458,0.485580,0.326946,0.439008,0.398025,0.372051,0.308090,0.369526,0.388801,0.365708,0.456314,0.490339,0.527062,0.547102,0.567620,0.568811,0.550596,0.556085,0.550465,0.557494,0.557754,0.555714,0.533930
0.424791,0.370410,0.504165,0.565973,0.514378,0.326659,0.459353,0.420480,0.385179,0.313949,0.380718,0.390267,0.356886,0.447878,0.480566,0.517769,0.537412,0.559265,0.560662,0.540942,0.546213,0.540912,0.548931,0.548979,0.547735,0.525394
0.419264,0.369696,0.500658,0.562322,0.504858,0.321129,0.455615,0.414900,0.379010,0.313927,0.375941,0.388164,0.356438,0.451442,0.484507,0.521349,0.541100,0.561864,0.564093,0.544646,0.549465,0.543770,0.551326,0.551112,0.549466,0.527759
0.419215,0.362040,0.500752,0.562848,0.524417,0.327331,0.500085,0.439902,0.396108,0.329103,0.403112,0.402150,0.359454,0.447934,0.477533,0.511604,0.531551,0.552245,0.555159,0.533406,0.538259,0.532497,0.540669,0.540001,0.538889,0.518351
0.414744,0.371807,0.496733,0.556347,0.493769,0.320166,0.450329,0.408606,0.370940,0.308951,0.365935,0.380573,0.353107,0.450524,0.485668,0.523057,0.543260,0.564296,0.566738,0.548416,0.553059,0.547001,0.554009,0.552955,0.549842,0.527576
0.425522,0.376220,0.506682,0.565732,0.522947,0.322275,0.465674,0.428119,0.390091,0.311197,0.375447,0.375189,0.337769,0.429944,0.466066,0.507481,0.525906,0.550595,0.551659,0.532423,0.536454,0.531671,0.539473,0.537663,0.533819,0.509572
0.420580,0.373671,0.500438,0.556279,0.509513,0.304833,0.443187,0.415870,0.382227,0.300014,0.364884,0.364581,0.328564,0.418500,0.457420,0.502640,0.520392,0.546407,0.547848,0.530687,0.534557,0.530720,0.538221,0.536783,0.530736,0.505212
0.423632,0.373830,0.500725,0.556355,0.508506,0.306046,0.444891,0.415561,0.381373,0.296675,0.362745,0.360221,0.322837,0.413329,0.452305,0.499625,0.517672,0.544560,0.545527,0.528735,0.532296,0.528680,0.536289,0.534487,0.527845,0.502030
0.419909,0.377659,0.498048,0.552975,0.499278,0.292108,0.420140,0.405441,0.374105,0.286103,0.345345,0.342694,0.310797,0.401733,0.448046,0.499614,0.515887,0.544159,0.545471,0.530411,0.533662,0.530739,0.537884,0.535863,0.527463,0.500138
0.424202,0.378905,0.498837,0.551250,0.496518,0.293469,0.415155,0.399087,0.366477,0.276039,0.334162,0.332664,0.301658,0.391824,0.440143,0.493615,0.509709,0.538875,0.539818,0.525889,0.529275,0.526912,0.534120,0.532170,0.523364,0.495808
0.421693,0.375535,0.493847,0.545442,0.491002,0.292992,0.411858,0.393259,0.361730,0.271867,0.329259,0.327544,0.297439,0.386319,0.435381,0.489597,0.505595,0.535423,0.536343,0.522677,0.526118,0.524026,0.531312,0.529436,0.520198,0.493162
