0.344397,0.443994,0.401934,0.390749,0.453790,0.474832,0.419169,0.420398,0.388746,0.419795,0.425721,0.419015,0.406151,0.391544,0.362416,0.355207,0.340056,0.335786,0.322752,0.297623,0.305742,0.299096,0.266961,0.258374,0.259453,0.257982,0.274628,0.262531
0.591900,0.845293,0.783274,0.752455,0.711959,0.726464,0.677767,0.696744,0.660129,0.668908,0.658446,0.637268,0.613254,0.608654,0.568544,0.563067,0.541506,0.542291,0.534307,0.489003,0.490067,0.481208,0.423142,0.394081,0.400156,0.398260,0.424502,0.409660
0.632425,0.779153,0.807505,0.810679,0.758421,0.778437,0.784233,0.814217,0.805785,0.785544,0.764220,0.725521,0.692853,0.693238,0.655859,0.648073,0.630459,0.635346,0.631420,0.561770,0.552802,0.553514,0.476073,0.429797,0.435999,0.435967,0.465937,0.455878
0.633963,0.805170,0.843186,0.838962,0.788645,0.805444,0.809993,0.832318,0.825547,0.814821,0.794783,0.755645,0.719038,0.721967,0.682964,0.673843,0.658814,0.663909,0.664452,0.591734,0.583140,0.581283,0.501438,0.453696,0.461134,0.459718,0.490283,0.482267
0.638778,0.774765,0.833253,0.828202,0.782113,0.798745,0.814895,0.836620,0.832701,0.818099,0.806739,0.763891,0.724863,0.729910,0.697186,0.685720,0.670976,0.677712,0.680168,0.605120,0.590376,0.591465,0.510710,0.463133,0.473348,0.473254,0.502339,0.496833
0.641924,0.744254,0.818783,0.820112,0.787003,0.801642,0.835333,0.845911,0.849717,0.835568,0.823578,0.775248,0.735747,0.738432,0.707497,0.689010,0.676067,0.682742,0.682748,0.603939,0.584739,0.591535,0.509510,0.461871,0.473035,0.474019,0.502344,0.496031
0.611887,0.706941,0.783559,0.784628,0.757021,0.773631,0.807495,0.820322,0.825826,0.815576,0.810257,0.763017,0.723907,0.724784,0.694665,0.674819,0.662142,0.668995,0.669693,0.591498,0.571253,0.577229,0.497839,0.451567,0.462233,0.464214,0.492012,0.484343
0.585375,0.670835,0.748802,0.751007,0.724977,0.742641,0.779906,0.793982,0.801145,0.792849,0.795203,0.747607,0.708052,0.709359,0.680304,0.660554,0.648037,0.655071,0.657036,0.578589,0.558098,0.564662,0.486621,0.441531,0.452670,0.454923,0.482062,0.475229
0.545606,0.636717,0.707195,0.715139,0.689456,0.710645,0.741065,0.759401,0.764068,0.764164,0.774843,0.734195,0.700157,0.699858,0.670241,0.655103,0.640712,0.645804,0.642777,0.570761,0.552958,0.554111,0.482548,0.440904,0.451545,0.454444,0.481844,0.473999
0.515626,0.602148,0.673941,0.684122,0.665693,0.686772,0.714063,0.731955,0.737893,0.745992,0.764168,0.729750,0.700638,0.699116,0.672195,0.656814,0.645443,0.649954,0.645418,0.580587,0.562348,0.560097,0.491254,0.451377,0.460661,0.463647,0.490224,0.483267
0.472660,0.557649,0.621758,0.634511,0.621604,0.644388,0.666805,0.684299,0.686022,0.701694,0.727168,0.699012,0.674639,0.670410,0.643633,0.630016,0.617729,0.620804,0.610641,0.554200,0.539024,0.533593,0.473044,0.440411,0.449396,0.453532,0.479713,0.474427
0.468111,0.551229,0.616505,0.629289,0.613885,0.635491,0.658574,0.678689,0.681701,0.694616,0.719947,0.693236,0.670279,0.666581,0.639150,0.625598,0.614666,0.617672,0.608567,0.551944,0.537669,0.532614,0.471387,0.438421,0.447336,0.452222,0.478876,0.475605
