0.219821,0.305385,0.376082,0.382495,0.384095,0.364081,0.358168,0.332088,0.344885,0.368281,0.370632,0.376556,0.375357,0.350434,0.340245,0.351412
0.583946,0.723929,0.785872,0.751189,0.746818,0.706333,0.671515,0.608584,0.605277,0.622184,0.615696,0.612336,0.589399,0.551593,0.536588,0.551546
0.479551,0.618796,0.720121,0.780148,0.798582,0.754111,0.716795,0.661184,0.647657,0.650623,0.644237,0.648136,0.622556,0.580561,0.559614,0.575105
0.513693,0.672271,0.777852,0.841585,0.860703,0.817174,0.779296,0.719003,0.703935,0.705867,0.697433,0.695568,0.661120,0.617080,0.595450,0.612147
0.496051,0.645755,0.766885,0.861215,0.882571,0.867443,0.837742,0.789542,0.770375,0.763737,0.746325,0.729130,0.688346,0.647371,0.627451,0.635407
0.458679,0.602072,0.728092,0.854686,0.870032,0.864923,0.841812,0.807554,0.784743,0.775468,0.755597,0.734566,0.696504,0.661471,0.641629,0.650470
0.434360,0.570508,0.691690,0.824841,0.841685,0.847938,0.830153,0.810835,0.788088,0.778489,0.755286,0.728508,0.689454,0.656563,0.637975,0.646109
0.416757,0.541476,0.660619,0.795746,0.813763,0.827883,0.817128,0.812939,0.791191,0.784676,0.755372,0.724128,0.684800,0.651494,0.633280,0.641498
0.392288,0.514301,0.629293,0.751171,0.770469,0.789254,0.783938,0.789062,0.773649,0.774743,0.748032,0.721758,0.686016,0.656701,0.639967,0.648911
0.366448,0.483212,0.593656,0.713221,0.730682,0.750351,0.744694,0.755244,0.741689,0.746722,0.722137,0.699181,0.667148,0.640643,0.624752,0.632164
0.335453,0.446723,0.548415,0.658229,0.673644,0.699532,0.699838,0.717758,0.709793,0.720848,0.699695,0.678105,0.649612,0.626290,0.610799,0.618553
0.327656,0.438860,0.538386,0.647140,0.665253,0.687883,0.687771,0.705586,0.697220,0.707879,0.686514,0.665817,0.636623,0.612005,0.596056,0.603551
0.323872,0.431891,0.533087,0.654215,0.669394,0.689227,0.688497,0.711260,0.699753,0.707727,0.683904,0.660350,0.629813,0.605758,0.589438,0.597223
0.311838,0.420412,0.517240,0.629371,0.644872,0.666612,0.668223,0.692064,0.684938,0.698732,0.679652,0.661316,0.633800,0.611290,0.595664,0.605394
0.325657,0.436279,0.531667,0.639427,0.653866,0.677256,0.678383,0.698080,0.691737,0.707232,0.690798,0.672362,0.643264,0.620008,0.603267,0.613294
0.313083,0.422429,0.515265,0.621926,0.632274,0.655562,0.655939,0.675510,0.668716,0.684574,0.668623,0.652776,0.625635,0.604975,0.588105,0.598431
0.298766,0.408726,0.498181,0.602341,0.614049,0.634624,0.633849,0.648558,0.643260,0.659972,0.648118,0.637866,0.612769,0.592458,0.575511,0.586501
0.276796,0.379794,0.462165,0.560917,0.572479,0.592945,0.592727,0.608037,0.604691,0.623040,0.614157,0.605599,0.583502,0.562750,0.545365,0.555872
0.247078,0.341820,0.414390,0.502925,0.512922,0.535698,0.536702,0.552564,0.550969,0.571061,0.563815,0.556288,0.537128,0.519230,0.502959,0.512708
0.236921,0.324037,0.395033,0.488436,0.497823,0.516257,0.515534,0.528902,0.525197,0.539665,0.532228,0.524677,0.505256,0.487546,0.470909,0.480191
0.215304,0.293339,0.357650,0.446388,0.452526,0.469686,0.468811,0.482028,0.479197,0.493801,0.488005,0.482916,0.466979,0.451481,0.435689,0.444204
0.211922,0.286313,0.350153,0.440107,0.446902,0.460002,0.456939,0.467409,0.463574,0.475675,0.469638,0.466403,0.451163,0.435163,0.419758,0.428026
0.202832,0.275331,0.336700,0.422886,0.429486,0.444271,0.441703,0.452831,0.449723,0.462435,0.456665,0.453834,0.439755,0.424873,0.409935,0.417856
0.193000,0.263425,0.321250,0.400637,0.407940,0.423757,0.421429,0.432875,0.430756,0.444340,0.438662,0.436330,0.423777,0.409474,0.395426,0.403117
0.178803,0.244298,0.297286,0.370235,0.376461,0.393146,0.391446,0.403374,0.401775,0.415675,0.410589,0.408663,0.397939,0.385519,0.372423,0.379395
0.175564,0.239144,0.290452,0.362562,0.368395,0.385153,0.383328,0.395166,0.393566,0.407167,0.402118,0.400363,0.390173,0.378157,0.365260,0.372132
0.161017,0.220669,0.267284,0.334771,0.340124,0.357513,0.356354,0.367812,0.366189,0.379001,0.374574,0.373412,0.364089,0.353982,0.341772,0.347826
0.151391,0.208432,0.251808,0.314714,0.318718,0.336638,0.336405,0.347646,0.346526,0.359444,0.355532,0.354691,0.346855,0.338580,0.327135,0.332949
0.152586,0.208246,0.250971,0.310297,0.314216,0.331116,0.330647,0.340000,0.338937,0.351322,0.347248,0.346582,0.339531,0.332014,0.321546,0.327102
0.145232,0.198999,0.239711,0.293689,0.298069,0.314991,0.314833,0.323642,0.322668,0.335080,0.331207,0.331326,0.325565,0.319373,0.309809,0.314739
0.142900,0.196904,0.238808,0.292820,0.297696,0.313871,0.314702,0.322683,0.321417,0.333660,0.329737,0.330367,0.324866,0.319030,0.309830,0.314252
0.126108,0.173903,0.212681,0.257833,0.262682,0.278199,0.279456,0.286047,0.284923,0.295992,0.291832,0.292897,0.289536,0.286052,0.279170,0.282004
