0.029080,0.231721,0.260866,0.250010,0.246978,0.250456,0.246730,0.242216,0.233741,0.219927,0.203922,0.202827,0.194561,0.177495,0.168687,0.158706,0.152133,0.144830,0.135999,0.129667,0.131068,0.126754,0.124011,0.120643,0.115616,0.113840,0.112648,0.112692,0.115275,0.113556,0.112869,0.114216,0.116194,0.118812,0.119901,0.118531
0.106209,0.319277,0.319919,0.344481,0.359311,0.361485,0.357369,0.350690,0.323745,0.314988,0.263239,0.274790,0.264402,0.248659,0.232403,0.234896,0.241044,0.235633,0.238511,0.235660,0.230617,0.227278,0.231877,0.233550,0.233579,0.236056,0.231996,0.231556,0.227178,0.228777,0.233793,0.239172,0.241903,0.246843,0.257059,0.266726
0.139706,0.361413,0.356727,0.380825,0.392538,0.393591,0.385981,0.378424,0.350193,0.339504,0.285767,0.297989,0.286747,0.270315,0.252390,0.254119,0.259869,0.253655,0.255216,0.252394,0.246913,0.243315,0.248112,0.249573,0.249211,0.252318,0.248479,0.247871,0.243311,0.244611,0.249861,0.255153,0.257864,0.262554,0.273616,0.279912
0.121308,0.397959,0.393864,0.413547,0.421808,0.421950,0.418563,0.409887,0.381921,0.369948,0.319100,0.330881,0.316553,0.297535,0.278519,0.278413,0.284213,0.275597,0.275627,0.272193,0.267675,0.262859,0.266590,0.267492,0.265728,0.267618,0.263590,0.262469,0.258483,0.258896,0.263775,0.269004,0.271247,0.276557,0.287307,0.292875
0.105991,0.495461,0.530360,0.529337,0.536518,0.533955,0.515303,0.508457,0.466623,0.443397,0.380429,0.382429,0.358928,0.325727,0.304847,0.299482,0.300379,0.286658,0.281942,0.272757,0.270423,0.265338,0.267034,0.264435,0.261759,0.259490,0.255318,0.255894,0.255031,0.253138,0.254482,0.261150,0.264114,0.268960,0.275854,0.283824
0.121594,0.516596,0.555745,0.563570,0.576492,0.573965,0.555234,0.548364,0.506343,0.484075,0.415459,0.417540,0.393118,0.357311,0.336972,0.331267,0.332538,0.317508,0.313332,0.302117,0.299623,0.294690,0.296116,0.292554,0.290819,0.287267,0.282773,0.283702,0.282785,0.280858,0.282382,0.289960,0.293131,0.298311,0.305664,0.318366
0.127436,0.510631,0.547511,0.557743,0.568614,0.564841,0.546896,0.538791,0.496303,0.473337,0.404628,0.405962,0.381184,0.345580,0.326084,0.318481,0.320075,0.305297,0.299985,0.288916,0.286447,0.281827,0.283780,0.280531,0.279177,0.275356,0.271589,0.273191,0.272045,0.270591,0.271807,0.279042,0.282080,0.288067,0.294978,0.307684
0.095677,0.330937,0.349737,0.368782,0.357309,0.354424,0.340420,0.337214,0.301934,0.289746,0.235116,0.237479,0.217945,0.197167,0.180882,0.175930,0.170699,0.161581,0.154400,0.144954,0.142261,0.139162,0.139022,0.137651,0.136436,0.133605,0.130680,0.131478,0.127829,0.128098,0.127879,0.131929,0.131597,0.135139,0.138384,0.144635
0.065783,0.266215,0.292659,0.311139,0.308221,0.306464,0.295788,0.293416,0.262950,0.253851,0.208428,0.209679,0.191510,0.174579,0.159437,0.154264,0.149535,0.141708,0.135072,0.126431,0.125128,0.122693,0.122703,0.120990,0.119916,0.118021,0.116186,0.117900,0.115087,0.115698,0.115639,0.119507,0.118853,0.123284,0.126441,0.129179
0.089985,0.476593,0.525378,0.540568,0.549615,0.549154,0.531214,0.519309,0.481536,0.462338,0.385695,0.393004,0.372340,0.336351,0.323096,0.306339,0.303187,0.286539,0.270820,0.255817,0.256613,0.249692,0.247447,0.241763,0.237209,0.229452,0.227636,0.228080,0.231206,0.228562,0.225856,0.231257,0.231676,0.237470,0.239103,0.242557
0.082087,0.407608,0.456664,0.467322,0.492315,0.489732,0.495074,0.486686,0.466469,0.452072,0.389481,0.398373,0.382950,0.348251,0.336517,0.321787,0.320184,0.303337,0.286527,0.271356,0.271197,0.266451,0.265713,0.258871,0.256408,0.248376,0.247715,0.250085,0.249137,0.247901,0.245499,0.250776,0.253270,0.258893,0.260573,0.260543
0.130067,0.570159,0.647450,0.674951,0.707350,0.702695,0.692614,0.683837,0.642498,0.621071,0.538318,0.539712,0.515830,0.469315,0.448298,0.434788,0.438627,0.420841,0.410245,0.390936,0.388458,0.385117,0.387009,0.379279,0.377604,0.368718,0.366743,0.369886,0.367656,0.366006,0.362067,0.370395,0.373531,0.380652,0.385651,0.395053
0.139579,0.600184,0.685190,0.716680,0.748089,0.745207,0.732246,0.724631,0.678454,0.653688,0.567252,0.566068,0.542248,0.493300,0.470760,0.457167,0.461332,0.442845,0.432203,0.411593,0.408419,0.405356,0.406433,0.398500,0.396268,0.386096,0.383887,0.387264,0.385555,0.383281,0.378313,0.386672,0.389190,0.396566,0.400818,0.412763
0.084092,0.431247,0.514896,0.558818,0.614218,0.617969,0.621298,0.612318,0.569280,0.552578,0.459616,0.460948,0.448266,0.403417,0.384537,0.377702,0.391410,0.377704,0.370005,0.351372,0.347709,0.346177,0.350032,0.342243,0.342060,0.330223,0.326284,0.329727,0.323338,0.323496,0.319489,0.327670,0.331085,0.339187,0.347449,0.376423
0.051993,0.257546,0.301890,0.329487,0.361167,0.357785,0.369079,0.361605,0.334727,0.332569,0.262617,0.268528,0.260035,0.230527,0.215609,0.212559,0.219684,0.213295,0.212049,0.203324,0.201675,0.198914,0.204189,0.202685,0.205078,0.199903,0.196986,0.197531,0.191681,0.191612,0.189799,0.194494,0.196421,0.200944,0.204969,0.219733
