0.191807,0.274515,0.314972,0.347591,0.348463,0.364864,0.364893,0.266829,0.212485,0.269700,0.280404,0.377045,0.385505,0.258968,0.149725,0.180862,0.133296,0.138888,0.121934,0.080292,0.074788,0.069836,0.058930,0.057079,0.073095,0.057686,0.047993,0.069044,0.066574,0.045810,0.054614,0.045559,0.052262,0.049140,0.058586,0.052134,0.059095,0.079252,0.064703,0.061857,0.060539,0.065577,0.068171,0.071081,0.064512,0.071516,0.074512,0.079374,0.082147,0.084768,0.084144,0.080989,0.077611,0.084738,0.092110,0.107430,0.126775,0.105544,0.076111,0.113157,0.094126,0.068081
0.260188,0.309763,0.348653,0.403859,0.577378,0.598626,0.589009,0.403479,0.337542,0.516741,0.469382,0.681656,0.723680,0.527132,0.303663,0.309288,0.231934,0.221977,0.194388,0.167064,0.175319,0.142362,0.160759,0.088898,0.109266,0.085755,0.070358,0.101029,0.115637,0.082821,0.096760,0.068178,0.077810,0.067187,0.086117,0.075252,0.083941,0.107047,0.091547,0.091596,0.088521,0.094415,0.094803,0.098166,0.093192,0.099585,0.101422,0.106206,0.109996,0.112478,0.110911,0.106129,0.104182,0.111736,0.121133,0.143387,0.167796,0.146804,0.120197,0.143491,0.119594,0.114393
0.299468,0.330194,0.359392,0.393646,0.606423,0.644291,0.626117,0.406741,0.361661,0.565633,0.571418,0.784305,0.816358,0.685915,0.345384,0.326364,0.251771,0.249337,0.238679,0.236580,0.298210,0.235481,0.274391,0.113951,0.161343,0.123294,0.099169,0.128535,0.142162,0.094923,0.122635,0.076144,0.093942,0.079493,0.091897,0.076622,0.096420,0.115968,0.096285,0.093688,0.091264,0.097358,0.098820,0.102406,0.096502,0.102643,0.106852,0.110900,0.115695,0.117882,0.115598,0.111083,0.112985,0.118822,0.130113,0.154402,0.183308,0.164262,0.156416,0.145355,0.130072,0.123728
0.306152,0.333836,0.361783,0.405122,0.596103,0.629783,0.613821,0.386044,0.335919,0.627110,0.585553,0.794139,0.829330,0.695661,0.370432,0.355927,0.263147,0.254839,0.252744,0.248114,0.321268,0.250426,0.291796,0.112397,0.145018,0.111988,0.090677,0.120830,0.135640,0.092927,0.115301,0.077810,0.092637,0.079179,0.094063,0.083323,0.096982,0.122260,0.103993,0.101159,0.098041,0.104598,0.106165,0.110369,0.104712,0.110939,0.113750,0.118275,0.123774,0.125936,0.123966,0.118743,0.116518,0.125216,0.135912,0.163291,0.190701,0.167557,0.155250,0.153082,0.129979,0.122798
0.284062,0.296810,0.322551,0.360655,0.566561,0.598325,0.586675,0.398340,0.346534,0.630873,0.564964,0.782978,0.829896,0.689027,0.373864,0.345267,0.284670,0.277883,0.296371,0.273834,0.344773,0.282642,0.321457,0.126073,0.147263,0.121873,0.093563,0.125927,0.137951,0.096726,0.120937,0.092039,0.106216,0.093601,0.110666,0.101448,0.111522,0.140801,0.123307,0.122271,0.119226,0.125594,0.125329,0.129285,0.125286,0.131495,0.134663,0.139017,0.142399,0.143851,0.141445,0.135526,0.133151,0.142239,0.150901,0.174405,0.196757,0.175266,0.159128,0.151839,0.129801,0.118770
0.264383,0.303927,0.329017,0.359225,0.546478,0.584973,0.581377,0.411747,0.359595,0.603113,0.546581,0.768959,0.811494,0.693868,0.395137,0.354893,0.304072,0.296341,0.310045,0.279388,0.364670,0.311204,0.348658,0.139763,0.159979,0.128019,0.100068,0.127516,0.135115,0.099237,0.127719,0.098476,0.114115,0.100454,0.113202,0.104570,0.119083,0.151291,0.130600,0.129128,0.127001,0.133959,0.134318,0.138316,0.133612,0.140143,0.143785,0.148503,0.152777,0.154411,0.151763,0.145247,0.141612,0.152668,0.161598,0.188935,0.214142,0.188372,0.173489,0.162359,0.134501,0.126523
0.251317,0.288635,0.311165,0.341198,0.528273,0.566807,0.564156,0.402878,0.353479,0.588005,0.535551,0.746391,0.787124,0.679340,0.393768,0.358484,0.311778,0.303549,0.325755,0.309715,0.392918,0.337596,0.366042,0.160765,0.177082,0.145443,0.110695,0.139559,0.145543,0.109647,0.136985,0.109921,0.128159,0.114025,0.128286,0.119595,0.130512,0.164185,0.140737,0.139381,0.137343,0.144177,0.144515,0.148555,0.143566,0.150493,0.155541,0.160669,0.164594,0.166292,0.164057,0.157994,0.155001,0.166874,0.174895,0.201601,0.223050,0.197815,0.174818,0.165856,0.139020,0.126618
0.237356,0.273516,0.294952,0.323217,0.495764,0.537761,0.536906,0.392378,0.343592,0.568658,0.515835,0.716982,0.754688,0.648010,0.377698,0.343413,0.303671,0.297557,0.342473,0.318636,0.396062,0.337820,0.380111,0.175875,0.188622,0.152419,0.119684,0.148650,0.156377,0.122021,0.150528,0.122307,0.143422,0.128566,0.142208,0.131158,0.144135,0.177186,0.149258,0.148312,0.147295,0.154144,0.154182,0.158216,0.153442,0.160483,0.167817,0.172770,0.176499,0.178040,0.175669,0.169253,0.168074,0.179167,0.186714,0.214326,0.231630,0.206830,0.181007,0.171991,0.144166,0.127505
0.225828,0.277227,0.298213,0.325460,0.470937,0.514339,0.510546,0.371744,0.322287,0.535799,0.493673,0.685967,0.724368,0.626795,0.359434,0.338955,0.302852,0.297341,0.331637,0.317450,0.385481,0.337757,0.367981,0.186323,0.204499,0.166152,0.132713,0.165072,0.170308,0.136930,0.169908,0.138658,0.166826,0.150660,0.164258,0.151352,0.166589,0.201574,0.168830,0.167780,0.167517,0.175195,0.174650,0.178936,0.172804,0.180915,0.189037,0.194882,0.199544,0.201718,0.199602,0.192774,0.192773,0.204447,0.212082,0.241970,0.256785,0.231163,0.197464,0.189763,0.160712,0.139518
0.219544,0.258262,0.277399,0.302639,0.441217,0.483226,0.479305,0.344797,0.301175,0.514671,0.477231,0.655753,0.692800,0.607535,0.348030,0.321989,0.283830,0.277599,0.316735,0.311486,0.385589,0.339192,0.365992,0.185669,0.204892,0.167933,0.132446,0.169896,0.177692,0.142515,0.175333,0.144538,0.173676,0.158372,0.170504,0.157897,0.172294,0.206334,0.171651,0.169371,0.169115,0.176705,0.176733,0.180828,0.173564,0.181251,0.190533,0.196323,0.201427,0.204470,0.203605,0.197113,0.199239,0.210452,0.218165,0.248898,0.261219,0.237322,0.200357,0.190231,0.166652,0.139577
