0.660745,0.640630,0.538391,0.524576,0.464404,0.437771,0.303736,0.129343,0.065660,0.047771,0.041311,0.078142,0.036178,0.035644,0.019326,0.024955,0.034034,0.047514,0.047973,0.067893,0.073448,0.073655,0.086563,0.093316,0.120437,0.126661,0.143791,0.148901,0.146315,0.154000,0.127971,0.169159,0.171276,0.084729
0.686661,0.691972,0.596913,0.584928,0.528411,0.494734,0.335270,0.148481,0.087097,0.069167,0.053604,0.098293,0.043033,0.039670,0.031656,0.032914,0.040566,0.053869,0.053337,0.076595,0.081496,0.081625,0.096328,0.101267,0.129763,0.136092,0.154392,0.162279,0.160364,0.169141,0.139953,0.187768,0.192375,0.086763
0.687386,0.722617,0.594967,0.585758,0.539124,0.499771,0.339374,0.157700,0.099497,0.079779,0.060287,0.112186,0.047050,0.042553,0.038321,0.038879,0.044907,0.059085,0.058853,0.083254,0.088030,0.088186,0.104748,0.108900,0.138224,0.144550,0.163316,0.173370,0.171518,0.181341,0.150444,0.202232,0.207987,0.088001
0.612191,0.701821,0.529388,0.524708,0.511260,0.466251,0.348695,0.176261,0.126530,0.104125,0.081260,0.130131,0.058792,0.052728,0.053515,0.052900,0.061332,0.076968,0.074984,0.100135,0.109108,0.110156,0.133429,0.138437,0.173230,0.181002,0.202303,0.218616,0.215403,0.229268,0.189753,0.246964,0.255286,0.104657
0.482644,0.582956,0.438193,0.446000,0.442695,0.413316,0.321798,0.180504,0.174129,0.143219,0.094688,0.126851,0.072400,0.059917,0.067596,0.063249,0.078066,0.100589,0.097223,0.123809,0.131344,0.130740,0.158524,0.159671,0.195916,0.203028,0.223930,0.245815,0.243917,0.261018,0.216168,0.271861,0.279763,0.113466
0.429941,0.530864,0.399516,0.407546,0.409386,0.384244,0.330715,0.192700,0.195017,0.160646,0.111856,0.125297,0.076598,0.063704,0.077178,0.072445,0.093719,0.111920,0.109773,0.138714,0.151039,0.152092,0.183164,0.186977,0.230668,0.238412,0.262259,0.287110,0.283638,0.303543,0.254462,0.308894,0.313574,0.126755
0.350982,0.441538,0.319097,0.328940,0.337641,0.319911,0.297848,0.179913,0.200117,0.165485,0.115808,0.112172,0.082955,0.066978,0.081078,0.078646,0.105193,0.119982,0.119820,0.145931,0.162280,0.164290,0.190250,0.195369,0.239624,0.247894,0.274104,0.301442,0.299319,0.320842,0.266493,0.320004,0.323422,0.122493
0.295839,0.374123,0.278974,0.292209,0.302596,0.288738,0.262857,0.167023,0.201151,0.162899,0.112100,0.104555,0.088915,0.070574,0.085978,0.081348,0.108921,0.124103,0.123521,0.147553,0.165548,0.165995,0.186708,0.187661,0.226023,0.233419,0.257273,0.283545,0.281404,0.302427,0.251833,0.298534,0.301696,0.114501
0.256252,0.317248,0.230032,0.241232,0.253753,0.239700,0.235739,0.149688,0.194948,0.152002,0.103426,0.098137,0.088274,0.069679,0.087264,0.088898,0.117553,0.124287,0.126095,0.147705,0.167090,0.169139,0.189029,0.191593,0.230117,0.238260,0.262082,0.288200,0.285876,0.306294,0.257614,0.303393,0.304800,0.112798
0.231152,0.290408,0.210701,0.222629,0.235787,0.224557,0.228112,0.142519,0.181773,0.142284,0.101179,0.099596,0.088617,0.072191,0.085993,0.091504,0.117163,0.127022,0.127753,0.150095,0.171700,0.174519,0.195997,0.200229,0.239621,0.248041,0.271103,0.296758,0.293388,0.313675,0.263643,0.308599,0.310282,0.112338
0.238291,0.288208,0.208880,0.219882,0.227280,0.222515,0.222484,0.142009,0.181646,0.142235,0.099291,0.102397,0.088490,0.072575,0.089963,0.095446,0.116367,0.128005,0.127742,0.149989,0.170637,0.171998,0.191925,0.195660,0.234444,0.242410,0.264448,0.289353,0.286788,0.306216,0.257057,0.302330,0.306141,0.108399
0.228515,0.274585,0.205052,0.215546,0.228158,0.221806,0.217408,0.150425,0.191324,0.149814,0.108358,0.100525,0.089609,0.073708,0.098110,0.100618,0.120388,0.130755,0.128489,0.150680,0.169094,0.170418,0.189183,0.193480,0.230366,0.238077,0.258598,0.282013,0.279003,0.297491,0.249691,0.294467,0.298133,0.104528
0.228062,0.272534,0.209208,0.217575,0.229358,0.222902,0.220663,0.151967,0.184823,0.143439,0.106362,0.092359,0.085463,0.069744,0.097733,0.107558,0.129494,0.135162,0.133463,0.157088,0.178890,0.182138,0.203844,0.209020,0.248290,0.257391,0.278647,0.302447,0.297132,0.316114,0.264444,0.310021,0.312675,0.110550
0.229373,0.280777,0.219611,0.228850,0.241788,0.234406,0.229137,0.170399,0.202390,0.156138,0.117102,0.092893,0.085234,0.069731,0.110151,0.117898,0.136393,0.140710,0.137233,0.163803,0.187710,0.193000,0.218596,0.225596,0.268492,0.278922,0.300890,0.325105,0.317381,0.337051,0.281254,0.327412,0.328077,0.114061
0.210224,0.257744,0.205268,0.215966,0.223158,0.219455,0.231541,0.154269,0.172191,0.130420,0.100020,0.088533,0.086144,0.069380,0.103971,0.116044,0.141794,0.146524,0.143955,0.174283,0.200287,0.206426,0.240088,0.251957,0.303368,0.315553,0.341381,0.370154,0.363118,0.385445,0.319254,0.363149,0.359316,0.124285
0.198064,0.241491,0.190231,0.198136,0.207039,0.202520,0.239010,0.148309,0.155242,0.116781,0.094230,0.086202,0.079618,0.063649,0.093648,0.112181,0.139217,0.149555,0.146945,0.176737,0.205093,0.213921,0.257220,0.272409,0.330309,0.344521,0.375080,0.406851,0.399825,0.423326,0.351512,0.395577,0.386415,0.132343
0.197825,0.242226,0.191764,0.196488,0.206857,0.200692,0.248464,0.152874,0.149449,0.115128,0.096673,0.084080,0.077812,0.061582,0.091958,0.112736,0.139596,0.146764,0.146538,0.176173,0.208180,0.219333,0.264604,0.284104,0.345424,0.359495,0.390004,0.422168,0.414060,0.437871,0.360896,0.405783,0.395312,0.135014
0.190076,0.231710,0.188030,0.190817,0.199107,0.196619,0.239034,0.153003,0.145880,0.106016,0.094887,0.079684,0.074920,0.059075,0.089843,0.112592,0.139292,0.143096,0.142226,0.172440,0.204910,0.217806,0.265576,0.286191,0.349831,0.364881,0.394804,0.426152,0.417001,0.440916,0.362618,0.405723,0.393163,0.136432
0.187200,0.229067,0.185246,0.189216,0.196812,0.196035,0.236333,0.152717,0.147600,0.108319,0.097911,0.077943,0.073435,0.057866,0.090693,0.113431,0.140004,0.141625,0.141616,0.171686,0.204205,0.217797,0.265477,0.288369,0.353386,0.369368,0.400402,0.432575,0.422984,0.447577,0.369475,0.411911,0.399208,0.135841
0.180749,0.220101,0.177393,0.180143,0.187733,0.185854,0.229457,0.143256,0.128560,0.094770,0.090355,0.075225,0.071210,0.055942,0.082972,0.107441,0.135997,0.138347,0.139910,0.167843,0.201372,0.216915,0.269255,0.294073,0.360535,0.376850,0.408280,0.440616,0.431225,0.455198,0.374436,0.415860,0.401843,0.133631
0.170358,0.207612,0.167673,0.170300,0.178425,0.176090,0.225546,0.137681,0.118461,0.086929,0.085510,0.071872,0.069724,0.055643,0.078660,0.105781,0.134986,0.135993,0.138088,0.164987,0.200899,0.220087,0.274896,0.300020,0.368102,0.383794,0.415508,0.447619,0.438201,0.461500,0.378888,0.419182,0.403228,0.131573
0.164765,0.200747,0.162494,0.165119,0.171486,0.171766,0.221716,0.140062,0.114381,0.084519,0.085754,0.072555,0.069075,0.054956,0.080821,0.108098,0.137770,0.134090,0.136808,0.162328,0.198435,0.219797,0.274025,0.300738,0.368601,0.384608,0.416656,0.448024,0.439316,0.461954,0.379630,0.417880,0.401024,0.129670
0.159809,0.196055,0.158349,0.161016,0.167152,0.167853,0.219303,0.138898,0.109515,0.080392,0.084121,0.073166,0.069775,0.056526,0.080127,0.109203,0.138414,0.132614,0.135064,0.159806,0.197117,0.220602,0.274502,0.301933,0.368925,0.384763,0.416673,0.447825,0.438969,0.461270,0.379486,0.416579,0.398981,0.128578
0.163698,0.197002,0.160335,0.161570,0.166127,0.169599,0.218749,0.142135,0.107649,0.079173,0.085111,0.074668,0.069714,0.057158,0.080503,0.109551,0.138539,0.129481,0.132438,0.155650,0.192557,0.216734,0.269163,0.298646,0.365398,0.381277,0.413979,0.443346,0.434419,0.455939,0.375326,0.411738,0.394461,0.126211
0.158252,0.190286,0.156421,0.157514,0.162492,0.166438,0.210545,0.141744,0.104595,0.076560,0.084111,0.074091,0.069803,0.057485,0.079935,0.110729,0.138749,0.125383,0.128195,0.150084,0.186812,0.212586,0.262676,0.293202,0.358411,0.374108,0.405986,0.433520,0.424511,0.445030,0.368084,0.400586,0.383617,0.122253
0.165786,0.195078,0.160029,0.160289,0.162933,0.167387,0.209731,0.136459,0.103135,0.077071,0.080173,0.073805,0.070582,0.056159,0.077966,0.104706,0.134423,0.124098,0.128295,0.148763,0.183947,0.206968,0.252896,0.282384,0.345594,0.361779,0.393505,0.422254,0.415490,0.436557,0.361748,0.395492,0.379214,0.119191
0.181818,0.215652,0.171354,0.174814,0.171388,0.176270,0.201978,0.130431,0.096228,0.071489,0.072942,0.078273,0.072995,0.058010,0.075127,0.099845,0.124944,0.115287,0.118710,0.137477,0.166465,0.186678,0.225859,0.251348,0.305741,0.319982,0.346401,0.372541,0.367198,0.386156,0.323381,0.356777,0.343411,0.110226
0.196315,0.224199,0.179494,0.182923,0.172900,0.175967,0.190598,0.113685,0.081560,0.061153,0.061194,0.078945,0.067672,0.054834,0.070541,0.088285,0.114306,0.102676,0.104330,0.119811,0.144320,0.161042,0.192326,0.215684,0.260749,0.271541,0.293524,0.318432,0.316720,0.333379,0.276285,0.309326,0.300782,0.095834
